Time;Frame;Speed;DistanceToOptimalPath;Position;Rotation;SteeringInput;UpcomingOperation;ThrottleInput;BrakeInput;TrackProgress
0;234;2,413189;1000;(0.010, 0.084, -49.848);(0.017, 0.064, 0.000);0;Left;0;2800;Unkown
0;235;2,408997;1000;(0.010, 0.084, -49.791);(0.017, 0.064, 0.000);0;Left;0;2800;Unkown
0;236;2,404816;1000;(0.010, 0.084, -49.735);(0.017, 0.064, 0.000);0;Left;0;2800;Unkown
0;237;2,400647;1000;(0.010, 0.084, -49.685);(0.017, 0.064, 0.000);0;Left;0;2800;Unkown
0;238;2,396489;1000;(0.010, 0.084, -49.631);(0.017, 0.064, 0.000);0;Left;0;2800;Unkown
0;239;2,392343;1000;(0.010, 0.084, -49.578);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;240;2,388209;1000;(0.010, 0.084, -49.521);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;241;2,384085;1000;(0.010, 0.084, -49.470);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;242;2,375871;1000;(0.010, 0.084, -49.417);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;243;2,37178;1000;(0.010, 0.084, -49.363);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;244;2,3677;1000;(0.010, 0.084, -49.311);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;245;2,36363;1000;(0.010, 0.084, -49.260);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;246;2,359571;1000;(0.010, 0.084, -49.207);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;247;2,355521;1000;(0.010, 0.084, -49.147);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;248;2,347452;1000;(0.011, 0.084, -49.081);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;249;2,343432;1000;(0.011, 0.084, -49.031);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;250;2,339422;1000;(0.011, 0.084, -48.980);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;251;2,335421;1000;(0.011, 0.084, -48.926);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;252;2,33143;1000;(0.011, 0.084, -48.871);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;253;2,327447;1000;(0.011, 0.084, -48.818);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;254;2,323474;1000;(0.011, 0.084, -48.766);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;255;2,315555;1000;(0.011, 0.084, -48.710);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;256;2,311608;1000;(0.011, 0.084, -48.653);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;257;2,30767;1000;(0.011, 0.084, -48.608);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;258;2,30374;1000;(0.011, 0.084, -48.558);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;259;2,299819;1000;(0.011, 0.084, -48.508);(0.016, 0.064, 0.000);0;Left;0;2800;Unkown
0;260;2,295906;1000;(0.011, 0.084, -48.458);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;261;2,292001;1000;(0.011, 0.084, -48.407);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;262;2,288105;1000;(0.011, 0.084, -48.359);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;263;2,280335;1000;(0.011, 0.084, -48.298);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;264;2,276461;1000;(0.011, 0.084, -48.247);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;265;2,272596;1000;(0.012, 0.084, -48.198);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;266;2,268737;1000;(0.012, 0.084, -48.151);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;267;2,264886;1000;(0.012, 0.084, -48.100);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;268;2,261043;1000;(0.012, 0.084, -48.044);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;269;2,257206;1000;(0.012, 0.084, -47.995);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;270;2,253377;1000;(0.012, 0.084, -47.942);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;271;2,245736;1000;(0.012, 0.084, -47.886);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;272;2,241925;1000;(0.012, 0.084, -47.834);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;273;2,23812;1000;(0.012, 0.084, -47.787);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;274;2,234321;1000;(0.012, 0.084, -47.735);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;275;2,230529;1000;(0.012, 0.084, -47.689);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;276;2,226742;1000;(0.012, 0.084, -47.641);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;277;2,222962;1000;(0.012, 0.084, -47.593);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;278;2,219188;1000;(0.012, 0.084, -47.542);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;279;2,211659;1000;(0.012, 0.084, -47.485);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;280;2,207904;1000;(0.012, 0.084, -47.422);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;281;2,204154;1000;(0.012, 0.084, -47.377);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;282;2,200411;1000;(0.013, 0.084, -47.327);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;283;2,196674;1000;(0.013, 0.084, -47.274);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;284;2,189218;1000;(0.013, 0.084, -47.224);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;285;2,185499;1000;(0.013, 0.084, -47.176);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;286;2,181787;1000;(0.013, 0.084, -47.132);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;287;2,17808;1000;(0.013, 0.084, -47.081);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;288;2,17438;1000;(0.013, 0.084, -47.031);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;289;2,170685;1000;(0.013, 0.084, -46.986);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;290;2,166996;1000;(0.013, 0.084, -46.943);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;291;2,163314;1000;(0.013, 0.084, -46.893);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;292;2,159637;1000;(0.013, 0.084, -46.848);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;293;2,155967;1000;(0.013, 0.084, -46.805);(0.015, 0.064, 0.000);0;Left;0;2800;Unkown
0;294;2,152303;1000;(0.013, 0.084, -46.758);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;295;2,144991;1000;(0.013, 0.084, -46.708);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;296;2,141345;1000;(0.013, 0.084, -46.652);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;297;2,137704;1000;(0.013, 0.084, -46.610);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;298;2,134069;1000;(0.013, 0.084, -46.568);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;299;2,130441;1000;(0.013, 0.084, -46.524);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;300;2,126818;1000;(0.013, 0.084, -46.480);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;301;2,123201;1000;(0.013, 0.084, -46.436);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;302;2,11959;1000;(0.014, 0.084, -46.390);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;303;2,115984;1000;(0.014, 0.084, -46.343);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;304;2,112385;1000;(0.014, 0.084, -46.293);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;305;2,108792;1000;(0.014, 0.084, -46.250);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;306;2,105204;1000;(0.014, 0.084, -46.212);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;307;2,101622;1000;(0.014, 0.084, -46.168);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;308;2,098047;1000;(0.014, 0.084, -46.121);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;309;2,094476;1000;(0.014, 0.084, -46.077);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;310;2,090912;1000;(0.014, 0.084, -46.031);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;311;2,083801;1000;(0.014, 0.084, -45.980);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;312;2,080254;1000;(0.014, 0.084, -45.934);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;313;2,076713;1000;(0.014, 0.084, -45.891);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;314;2,073178;1000;(0.014, 0.084, -45.849);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;315;2,069649;1000;(0.014, 0.084, -45.803);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;316;2,066125;1000;(0.014, 0.084, -45.757);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;317;2,062607;1000;(0.014, 0.084, -45.714);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;318;2,059095;1000;(0.014, 0.084, -45.665);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;319;2,052088;1000;(0.014, 0.084, -45.613);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;320;2,048593;1000;(0.014, 0.084, -45.562);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;321;2,045103;1000;(0.015, 0.084, -45.522);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;322;2,041621;1000;(0.015, 0.084, -45.479);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;323;2,038145;1000;(0.015, 0.084, -45.436);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;324;2,034675;1000;(0.015, 0.084, -45.385);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;325;2,031212;1000;(0.015, 0.084, -45.338);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;326;2,027756;1000;(0.015, 0.084, -45.291);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;327;2,020862;1000;(0.015, 0.084, -45.244);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;328;2,017426;1000;(0.015, 0.084, -45.197);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;329;2,013995;1000;(0.015, 0.084, -45.153);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;330;2,010571;1000;(0.015, 0.084, -45.112);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;331;2,007154;1000;(0.015, 0.084, -45.068);(0.014, 0.064, 0.000);0;Left;0;2800;Unkown
0;332;2,003743;1000;(0.015, 0.084, -45.022);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;333;2,000338;1000;(0.015, 0.084, -44.974);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;334;1,993548;1000;(0.015, 0.084, -44.923);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;335;1,990163;1000;(0.015, 0.084, -44.873);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;336;1,986784;1000;(0.015, 0.084, -44.823);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;337;1,983411;1000;(0.015, 0.084, -44.781);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;338;1,980045;1000;(0.015, 0.084, -44.740);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;339;1,976685;1000;(0.015, 0.084, -44.696);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;340;1,973331;1000;(0.015, 0.084, -44.652);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;341;1,966643;1000;(0.016, 0.084, -44.608);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;342;1,963308;1000;(0.016, 0.084, -44.560);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;343;1,95998;1000;(0.016, 0.084, -44.515);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;344;1,956658;1000;(0.016, 0.084, -44.466);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;345;1,953342;1000;(0.016, 0.084, -44.425);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;346;1,950033;1000;(0.016, 0.084, -44.382);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;347;1,946729;1000;(0.016, 0.084, -44.342);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;348;1,943432;1000;(0.016, 0.084, -44.300);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;349;1,936857;1000;(0.016, 0.084, -44.260);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;350;1,933578;1000;(0.016, 0.084, -44.217);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;351;1,930306;1000;(0.016, 0.084, -44.166);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;352;1,92704;1000;(0.016, 0.084, -44.115);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;353;1,92378;1000;(0.016, 0.084, -44.076);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;354;1,920526;1000;(0.016, 0.084, -44.031);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;355;1,917278;1000;(0.016, 0.084, -43.990);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;356;1,910801;1000;(0.016, 0.084, -43.950);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;357;1,907572;1000;(0.016, 0.084, -43.907);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;358;1,904348;1000;(0.016, 0.084, -43.865);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;359;1,901131;1000;(0.016, 0.084, -43.822);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;360;1,89792;1000;(0.016, 0.084, -43.776);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;361;1,894715;1000;(0.016, 0.084, -43.737);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;362;1,891516;1000;(0.017, 0.084, -43.697);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;363;1,888323;1000;(0.017, 0.084, -43.656);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;364;1,881955;1000;(0.017, 0.084, -43.610);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;365;1,87878;1000;(0.017, 0.084, -43.566);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;366;1,875611;1000;(0.017, 0.084, -43.523);(0.013, 0.064, 0.000);0;Left;0;2800;Unkown
0;367;1,872448;1000;(0.017, 0.084, -43.476);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;368;1,869291;1000;(0.017, 0.084, -43.429);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;369;1,862994;1000;(0.017, 0.084, -43.384);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;370;1,859855;1000;(0.017, 0.084, -43.345);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;371;1,856722;1000;(0.017, 0.084, -43.304);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;372;1,853594;1000;(0.017, 0.084, -43.265);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;373;1,850473;1000;(0.017, 0.084, -43.222);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;374;1,847357;1000;(0.017, 0.084, -43.183);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;375;1,844247;1000;(0.017, 0.084, -43.139);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;376;1,841143;1000;(0.017, 0.084, -43.096);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;377;1,838045;1000;(0.017, 0.084, -43.058);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;378;1,834953;1000;(0.017, 0.084, -43.021);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;379;1,828785;1000;(0.017, 0.084, -42.978);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;380;1,825711;1000;(0.017, 0.084, -42.939);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;381;1,822641;1000;(0.017, 0.084, -42.892);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;382;1,819578;1000;(0.017, 0.084, -42.855);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;383;1,816521;1000;(0.018, 0.084, -42.811);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;384;1,813469;1000;(0.018, 0.084, -42.765);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;385;1,810423;1000;(0.018, 0.084, -42.727);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;386;1,804348;1000;(0.018, 0.084, -42.687);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;387;1,801319;1000;(0.018, 0.084, -42.644);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;388;1,798296;1000;(0.018, 0.084, -42.604);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;389;1,795279;1000;(0.018, 0.084, -42.560);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;390;1,792267;1000;(0.018, 0.084, -42.518);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;391;1,789261;1000;(0.018, 0.084, -42.473);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;392;1,783266;1000;(0.018, 0.084, -42.431);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;393;1,780276;1000;(0.018, 0.084, -42.390);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;394;1,777293;1000;(0.018, 0.084, -42.351);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;395;1,774315;1000;(0.018, 0.084, -42.309);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;396;1,771343;1000;(0.018, 0.084, -42.260);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;397;1,765415;1000;(0.018, 0.084, -42.211);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;398;1,75951;1000;(0.018, 0.084, -42.150);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;399;1,753626;1000;(0.018, 0.084, -42.077);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;400;1,750693;1000;(0.018, 0.084, -42.030);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;401;1,747765;1000;(0.018, 0.084, -41.993);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;402;1,744843;1000;(0.018, 0.084, -41.956);(0.012, 0.064, 0.000);0;Left;0;2800;Unkown
0;403;1,741926;1000;(0.019, 0.084, -41.911);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;404;1,736109;1000;(0.019, 0.084, -41.851);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;405;1,730314;1000;(0.019, 0.084, -41.801);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;406;1,727424;1000;(0.019, 0.084, -41.742);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;407;1,721662;1000;(0.019, 0.084, -41.682);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;408;1,718789;1000;(0.019, 0.084, -41.633);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;409;1,715921;1000;(0.019, 0.084, -41.600);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;410;1,713058;1000;(0.019, 0.084, -41.566);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;411;1,70735;1000;(0.019, 0.084, -41.519);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;412;1,704504;1000;(0.019, 0.084, -41.467);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;413;1,698827;1000;(0.019, 0.084, -41.423);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;414;1,695997;1000;(0.019, 0.084, -41.380);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;415;1,693172;1000;(0.019, 0.084, -41.329);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;416;1,687538;1000;(0.019, 0.084, -41.287);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;417;1,684729;1000;(0.019, 0.084, -41.256);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;418;1,684729;1000;(0.019, 0.084, -41.224);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;419;1,679127;1000;(0.019, 0.084, -41.187);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;420;1,676334;1000;(0.019, 0.084, -41.132);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;421;1,673546;1000;(0.019, 0.084, -41.099);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;422;1,670764;1000;(0.019, 0.084, -41.067);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;423;1,667986;1000;(0.020, 0.084, -41.025);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;424;1,662447;1000;(0.020, 0.084, -40.977);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;425;1,659685;1000;(0.020, 0.084, -40.944);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;426;1,656929;1000;(0.020, 0.084, -40.910);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;427;1,654177;1000;(0.020, 0.084, -40.876);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;428;1,651431;1000;(0.020, 0.084, -40.841);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;429;1,64869;1000;(0.020, 0.084, -40.809);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;430;1,645954;1000;(0.020, 0.084, -40.773);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;431;1,643224;1000;(0.020, 0.084, -40.738);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;432;1,640498;1000;(0.020, 0.084, -40.703);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;433;1,637777;1000;(0.020, 0.084, -40.669);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;434;1,635062;1000;(0.020, 0.084, -40.642);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;435;1,632352;1000;(0.020, 0.084, -40.604);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;436;1,629647;1000;(0.020, 0.084, -40.570);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;437;1,626946;1000;(0.020, 0.084, -40.536);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;438;1,624251;1000;(0.020, 0.084, -40.506);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;439;1,621562;1000;(0.020, 0.084, -40.469);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;440;1,618877;1000;(0.020, 0.084, -40.432);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;441;1,616197;1000;(0.020, 0.084, -40.402);(0.011, 0.064, 0.000);0;Left;0;2800;Unkown
0;442;1,613522;1000;(0.020, 0.084, -40.369);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;443;1,610852;1000;(0.020, 0.084, -40.338);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;444;1,605528;1000;(0.020, 0.084, -40.295);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;445;1,602873;1000;(0.020, 0.084, -40.262);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;446;1,600224;1000;(0.020, 0.084, -40.230);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;447;1,597579;1000;(0.020, 0.084, -40.188);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;448;1,594939;1000;(0.020, 0.084, -40.150);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;449;1,592304;1000;(0.021, 0.084, -40.122);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;450;1,589674;1000;(0.021, 0.084, -40.092);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;451;1,58705;1000;(0.021, 0.084, -40.060);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;452;1,58443;1000;(0.021, 0.084, -40.026);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;453;1,581815;1000;(0.021, 0.084, -39.994);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;454;1,579204;1000;(0.021, 0.084, -39.957);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;455;1,576599;1000;(0.021, 0.084, -39.924);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;456;1,573999;1000;(0.021, 0.084, -39.889);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;457;1,571404;1000;(0.021, 0.084, -39.859);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;458;1,566227;1000;(0.021, 0.084, -39.824);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;459;1,563647;1000;(0.021, 0.084, -39.787);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;460;1,561071;1000;(0.021, 0.084, -39.747);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;461;1,558499;1000;(0.021, 0.084, -39.713);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;462;1,553372;1000;(0.021, 0.084, -39.659);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;463;1,550815;1000;(0.021, 0.084, -39.614);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;464;1,545716;1000;(0.021, 0.084, -39.561);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;465;1,543174;1000;(0.021, 0.084, -39.528);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;466;1,540636;1000;(0.021, 0.084, -39.493);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;467;1,538104;1000;(0.021, 0.084, -39.455);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;468;1,533052;1000;(0.021, 0.084, -39.420);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;469;1,530534;1000;(0.021, 0.084, -39.383);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;470;1,52802;1000;(0.021, 0.084, -39.346);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;471;1,525511;1000;(0.021, 0.084, -39.309);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;472;1,523007;1000;(0.021, 0.084, -39.271);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;473;1,518012;1000;(0.021, 0.084, -39.238);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;474;1,515522;1000;(0.022, 0.084, -39.203);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;475;1,513037;1000;(0.022, 0.084, -39.171);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;476;1,510556;1000;(0.022, 0.084, -39.137);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;477;1,50808;1000;(0.022, 0.084, -39.103);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
