UnixTimeSeconds;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName;EmperorsRating - UnixTimeSeconds;RatingHand;CurrentRotation;CurrentHumanReadableRotation
1719409063;2793139;1000185315737729963;63855013063654;(-0.580, 0.789, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409063;2793159;1000185315837761537;63855013063655;(-0.580, 0.789, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409063;2793179;1000185315937793679;63855013063655;(-0.580, 0.789, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409063;2793199;1000185316037822811;63855013063655;(-0.580, 0.789, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409063;2793219;1000185316137852291;63855013063655;(-0.580, 0.789, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409063;2793239;1000185316237883423;63855013063793;(-0.580, 0.788, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409063;2793259;1000185316337980071;63855013063854;(-0.580, 0.788, 1.672);(0.032, -0.081, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409063;2793279;1000185316438008292;63855013063958;(-0.580, 0.789, 1.672);(0.032, -0.081, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793299;1000185316538035839;63855013064047;(-0.580, 0.789, 1.672);(0.032, -0.081, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793319;1000185316638061201;63855013064137;(-0.580, 0.789, 1.672);(0.033, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793339;1000185316738088161;63855013064269;(-0.580, 0.789, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793359;1000185316838121844;63855013064364;(-0.580, 0.789, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793379;1000185316938154468;63855013064444;(-0.580, 0.788, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793399;1000185317038178363;63855013064543;(-0.580, 0.789, 1.672);(0.032, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793419;1000185317138208690;63855013064643;(-0.580, 0.788, 1.672);(0.032, -0.081, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793439;1000185317238246677;63855013064744;(-0.580, 0.789, 1.672);(0.033, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719409064;2793459;1000185317338282162;63855013064844;(-0.580, 0.789, 1.672);(0.033, -0.082, -0.007, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
