Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2161734;1000010868493330468;63851479154871;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161754;1000010868593314662;63851479154971;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161774;1000010868693300691;63851479155072;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161794;1000010868793288593;63851479155161;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161814;1000010868893285328;63851479155271;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161834;1000010868993283052;63851479155360;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161854;1000010869093280151;63851479155473;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161874;1000010869193285896;63851479155561;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161894;1000010869293291919;63851479155673;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161914;1000010869393297539;63851479155762;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161934;1000010869493311133;63851479155873;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161954;1000010869593324380;63851479155962;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161974;1000010869693337717;63851479156073;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2161994;1000010869793349036;63851479156162;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162014;1000010869893368169;63851479156285;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162034;1000010869993386764;63851479156378;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162054;1000010870093403498;63851479156477;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162074;1000010870193441974;63851479156579;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162094;1000010870293465064;63851479156686;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162114;1000010870393487465;63851479156785;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162134;1000010870493508018;63851479156886;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162154;1000010870593555038;63851479156986;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162174;1000010870693586445;63851479157086;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162194;1000010870793610047;63851479157185;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162214;1000010870893681630;63851479157286;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162234;1000010870993728309;63851479157404;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162254;1000010871093754972;63851479157457;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162274;1000010871193817195;63851479157557;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162294;1000010871293848265;63851479157657;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162314;1000010871393877389;63851479157758;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162334;1000010871493904549;63851479157863;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162354;1000010871593952418;63851479157963;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162374;1000010871693985039;63851479158064;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162394;1000010871794015757;63851479158163;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162414;1000010871894078437;63851479158264;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162434;1000010871994112180;63851479158364;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162454;1000010872094145411;63851479158465;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162474;1000010872194175318;63851479158564;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162494;1000010872294225018;63851479158665;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162514;1000010872394260147;63851479158764;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162534;1000010872494291805;63851479158865;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162554;1000010872594353950;63851479158965;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162574;1000010872694390514;63851479159066;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162594;1000010872794424562;63851479159163;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162614;1000010872894480033;63851479159263;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162634;1000010872994520043;63851479159365;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162654;1000010873094556408;63851479159466;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162674;1000010873194589889;63851479159563;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162694;1000010873294647676;63851479159662;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162714;1000010873394684636;63851479159763;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162734;1000010873494721077;63851479159862;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162754;1000010873594769615;63851479159963;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162774;1000010873694807851;63851479160062;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162794;1000010873794844036;63851479160166;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162814;1000010873894877114;63851479160263;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162834;1000010873994916516;63851479160365;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162854;1000010874094953574;63851479160463;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162874;1000010874194988070;63851479160563;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162893;1000010874290033071;63851479160666;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162913;1000010874390070971;63851479160763;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162933;1000010874490106608;63851479160866;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162953;1000010874590145859;63851479160963;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162973;1000010874690186205;63851479161064;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2162993;1000010874790222670;63851479161162;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163013;1000010874890256841;63851479161263;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163033;1000010874990297094;63851479161363;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163053;1000010875090335716;63851479161465;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163073;1000010875190371491;63851479161564;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163093;1000010875290419717;63851479161663;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163113;1000010875390459060;63851479161763;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163133;1000010875490495507;63851479161863;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163153;1000010875590529487;63851479161964;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163173;1000010875690570038;63851479162063;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163193;1000010875790607806;63851479162163;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163213;1000010875890643453;63851479162264;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163233;1000010875990689463;63851479162363;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163253;1000010876090728156;63851479162463;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163273;1000010876190764687;63851479162563;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163293;1000010876290798791;63851479162664;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163313;1000010876390839143;63851479162762;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163333;1000010876490876820;63851479162864;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163353;1000010876590912134;63851479162963;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163373;1000010876690953649;63851479163065;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163393;1000010876790992611;63851479163164;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163413;1000010876891028977;63851479163264;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163433;1000010876991077940;63851479163364;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163453;1000010877091117684;63851479163464;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163473;1000010877191154887;63851479163565;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163493;1000010877291189779;63851479163664;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163513;1000010877391230913;63851479163765;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163533;1000010877491269554;63851479163863;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163553;1000010877591305634;63851479163964;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163573;1000010877691356544;63851479164064;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163593;1000010877791395950;63851479164164;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163613;1000010877891432844;63851479164264;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163633;1000010877991467489;63851479164364;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163653;1000010878091508432;63851479164464;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163673;1000010878191546721;63851479164564;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163693;1000010878291582519;63851479164664;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163713;1000010878391624525;63851479164763;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163733;1000010878491663799;63851479164863;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163753;1000010878591701400;63851479164964;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163773;1000010878691762831;63851479165065;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.012, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163793;1000010878791804848;63851479165163;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163813;1000010878891842183;63851479165263;(-0.379, 0.826, 0.399);(0.016, -0.834, 0.012, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163833;1000010878991877125;63851479165364;(-0.379, 0.826, 0.399);(0.015, -0.834, 0.013, 0.551);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163853;1000010879091918292;63851479165464;(-0.379, 0.826, 0.398);(0.016, -0.833, 0.013, 0.553);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163873;1000010879191956923;63851479165565;(-0.379, 0.826, 0.399);(0.016, -0.833, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163893;1000010879291993188;63851479165664;(-0.379, 0.826, 0.399);(0.016, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163913;1000010879392035389;63851479165765;(-0.379, 0.826, 0.399);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163933;1000010879492074911;63851479165864;(-0.379, 0.826, 0.399);(0.016, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163953;1000010879592111860;63851479165964;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163973;1000010879692146750;63851479166065;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2163993;1000010879792187735;63851479166162;(-0.379, 0.825, 0.398);(0.016, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164013;1000010879892226658;63851479166262;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164033;1000010879992263022;63851479166363;(-0.379, 0.826, 0.398);(0.016, -0.834, 0.012, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164053;1000010880092305850;63851479166462;(-0.379, 0.825, 0.398);(0.016, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164073;1000010880192345020;63851479166565;(-0.379, 0.826, 0.399);(0.016, -0.834, 0.012, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164093;1000010880292382880;63851479166670;(-0.379, 0.826, 0.399);(0.016, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164113;1000010880392425597;63851479166770;(-0.379, 0.826, 0.399);(0.016, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164133;1000010880492466458;63851479166870;(-0.379, 0.826, 0.399);(0.016, -0.833, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164153;1000010880592504027;63851479166969;(-0.379, 0.826, 0.399);(0.016, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164173;1000010880692540004;63851479167076;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164193;1000010880792581923;63851479167175;(-0.379, 0.826, 0.399);(0.016, -0.834, 0.012, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164213;1000010880892621303;63851479167276;(-0.379, 0.825, 0.398);(0.016, -0.834, 0.014, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164233;1000010880992658333;63851479167376;(-0.379, 0.826, 0.398);(0.015, -0.833, 0.012, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164253;1000010881092701228;63851479167475;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164273;1000010881192741063;63851479167575;(-0.379, 0.825, 0.398);(0.016, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164293;1000010881292779409;63851479167675;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164313;1000010881392814698;63851479167775;(-0.379, 0.825, 0.398);(0.015, -0.833, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164333;1000010881492856082;63851479167876;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164353;1000010881592895217;63851479167975;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164373;1000010881692931530;63851479168075;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164393;1000010881792974265;63851479168175;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164413;1000010881893014319;63851479168274;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164433;1000010881993051181;63851479168486;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164453;1000010882093085200;63851479168486;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164473;1000010882193126370;63851479168585;(-0.379, 0.825, 0.398);(0.015, -0.834, 0.013, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2164493;1000010882293164589;63851479168730;(-0.379, 0.826, 0.398);(0.015, -0.834, 0.014, 0.552);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
