Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
1927369;1000009696205596196;63851477982743;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927389;1000009696305623867;63851477982743;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927409;1000009696405647426;63851477982953;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927429;1000009696505673600;63851477982953;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927449;1000009696605703990;63851477983172;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927469;1000009696705800608;63851477983172;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927489;1000009696805825864;63851477983377;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927509;1000009696905853354;63851477983377;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927529;1000009697005878980;63851477983377;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927549;1000009697105908438;63851477983588;(-0.497, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927569;1000009697205941148;63851477983588;(-0.497, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927589;1000009697305975068;63851477983800;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927609;1000009697405999963;63851477983800;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927629;1000009697506033917;63851477984164;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927649;1000009697606072370;63851477984164;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927669;1000009697706107474;63851477984164;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927689;1000009697806132077;63851477984236;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927709;1000009697906168411;63851477984291;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927729;1000009698006213660;63851477984390;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927749;1000009698106250306;63851477984494;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927769;1000009698206280920;63851477984595;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927789;1000009698306320123;63851477984697;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927809;1000009698406366387;63851477984795;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927829;1000009698506402359;63851477984896;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927849;1000009698606438171;63851477984994;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927869;1000009698706478990;63851477985096;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927889;1000009698806521981;63851477985195;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927909;1000009698906560611;63851477985294;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927929;1000009699006599961;63851477985396;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927948;1000009699101637634;63851477985498;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927968;1000009699201678023;63851477985596;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1927988;1000009699301719902;63851477985696;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928008;1000009699401762408;63851477985797;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928028;1000009699501803181;63851477985898;(-0.497, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928048;1000009699601840836;63851477985997;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928068;1000009699701886548;63851477986099;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928088;1000009699801933016;63851477986197;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928108;1000009699901971805;63851477986298;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928128;1000009700001644767;63851477986397;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928148;1000009700101695892;63851477986500;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928168;1000009700201749509;63851477986598;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928188;1000009700301790863;63851477986698;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928208;1000009700401831537;63851477986798;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928228;1000009700501882802;63851477986898;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928248;1000009700601934418;63851477986999;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928268;1000009700701784151;63851477987098;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928288;1000009700801829243;63851477987196;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928308;1000009700901884487;63851477987297;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928328;1000009701001937106;63851477987398;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928348;1000009701101894334;63851477987500;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928368;1000009701201945301;63851477987597;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928388;1000009701302000821;63851477987697;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928408;1000009701402120773;63851477987797;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928428;1000009701502167929;63851477987897;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928448;1000009701602214654;63851477987997;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928468;1000009701702259988;63851477988099;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.488);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928488;1000009701802228032;63851477988198;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928508;1000009701902280550;63851477988297;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928528;1000009702002332256;63851477988397;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928548;1000009702102375882;63851477988498;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928568;1000009702202359231;63851477988598;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928588;1000009702302419215;63851477988698;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928608;1000009702402471674;63851477988798;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.488);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928628;1000009702502430591;63851477988898;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928648;1000009702602489156;63851477988997;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928668;1000009702702553290;63851477989097;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928688;1000009702802605571;63851477989198;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928708;1000009702902585448;63851477989297;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928728;1000009703002645782;63851477989397;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928748;1000009703102711062;63851477989498;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928768;1000009703202763787;63851477989599;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928788;1000009703302748319;63851477989698;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928808;1000009703402809903;63851477989799;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928828;1000009703502872177;63851477989898;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.488);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928848;1000009703602860819;63851477989999;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.488);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928868;1000009703702919927;63851477990098;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928888;1000009703802982015;63851477990171;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928908;1000009703903040193;63851477990296;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928928;1000009704003030774;63851477990394;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928948;1000009704103091673;63851477990500;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928968;1000009704203148168;63851477990594;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1928988;1000009704303138244;63851477990700;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929008;1000009704403137941;63851477990794;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929028;1000009704503207027;63851477990895;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929048;1000009704603263239;63851477990995;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929068;1000009704703257771;63851477991096;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929088;1000009704803330297;63851477991200;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929108;1000009704903397490;63851477991297;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929128;1000009705003385029;63851477991399;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929148;1000009705103384064;63851477991500;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929168;1000009705203462360;63851477991599;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929188;1000009705303529778;63851477991693;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929208;1000009705403522050;63851477991799;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929228;1000009705503524386;63851477991896;(-0.497, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929248;1000009705603604192;63851477991992;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.488);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929268;1000009705703673105;63851477992093;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929288;1000009705803671052;63851477992193;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929308;1000009705903742572;63851477992297;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929328;1000009706003815090;63851477992398;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929348;1000009706103815425;63851477992503;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929368;1000009706203819657;63851477992595;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929388;1000009706303893383;63851477992696;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929408;1000009706403963268;63851477992796;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929428;1000009706503966870;63851477992896;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929448;1000009706603973567;63851477992998;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929468;1000009706704044361;63851477993098;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929488;1000009706804046672;63851477993197;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929508;1000009706904060052;63851477993296;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929528;1000009707004142244;63851477993397;(-0.497, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929548;1000009707104211615;63851477993497;(-0.497, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929568;1000009707204214292;63851477993599;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929588;1000009707304230176;63851477993702;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929608;1000009707404313388;63851477993793;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929628;1000009707504381643;63851477993894;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929648;1000009707604385756;63851477993995;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929668;1000009707704469913;63851477994096;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929688;1000009707804545940;63851477994197;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929708;1000009707904547298;63851477994297;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929728;1000009708004554050;63851477994394;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929748;1000009708104639621;63851477994494;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929768;1000009708204713901;63851477994594;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929788;1000009708304717466;63851477994699;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929808;1000009708404724702;63851477994795;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929828;1000009708504805806;63851477994897;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929848;1000009708604815095;63851477994997;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929868;1000009708704826660;63851477995095;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929888;1000009708804905983;63851477995196;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929908;1000009708904981086;63851477995296;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929928;1000009709004992326;63851477995396;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.488);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929948;1000009709105005523;63851477995496;(-0.497, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929968;1000009709205083982;63851477995596;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1929988;1000009709305089272;63851477995696;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930008;1000009709405107832;63851477995797;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930028;1000009709505128498;63851477995897;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930048;1000009709605207565;63851477995997;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930068;1000009709705216482;63851477996097;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930088;1000009709805238565;63851477996198;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930108;1000009709905644868;63851477996301;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930128;1000009710005717083;63851477996396;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.488);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930148;1000009710105721389;63851477996495;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930168;1000009710205738510;63851477996596;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930188;1000009710305822184;63851477996697;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930208;1000009710405829287;63851477996798;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930228;1000009710505839180;63851477996900;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1930248;1000009710605860003;63851477996998;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.014, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
