UnixTimeSeconds;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName;EmperorsRating - UnixTimeSeconds;RatingHand;CurrentRotation;CurrentHumanReadableRotation
1719396827;346923;1000173079883117481;63855000827854;(-0.613, 0.787, 1.666);(-0.011, 0.914, -0.013, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396827;346941;1000173079973105694;63855000827863;(-0.613, 0.787, 1.666);(-0.011, 0.914, -0.013, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396827;346963;1000173080086387449;63855000827863;(-0.613, 0.787, 1.666);(-0.011, 0.914, -0.013, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396827;346983;1000173080186392823;63855000827863;(-0.613, 0.787, 1.666);(-0.011, 0.914, -0.013, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396827;347003;1000173080284816703;63855000827863;(-0.613, 0.787, 1.666);(-0.011, 0.914, -0.013, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396827;347023;1000173080384585642;63855000827955;(-0.613, 0.787, 1.666);(-0.012, 0.914, -0.014, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347043;1000173080484566326;63855000828126;(-0.612, 0.787, 1.666);(-0.009, 0.915, -0.012, -0.404);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347063;1000173080584564031;63855000828126;(-0.612, 0.787, 1.666);(-0.009, 0.915, -0.012, -0.404);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347083;1000173080684010822;63855000828336;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347103;1000173080784045562;63855000828337;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347123;1000173080884081428;63855000828547;(-0.613, 0.788, 1.666);(-0.011, 0.914, -0.013, -0.404);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347143;1000173080984114992;63855000828547;(-0.613, 0.788, 1.666);(-0.011, 0.914, -0.013, -0.404);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347163;1000173081083867868;63855000828760;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347183;1000173081183908931;63855000828760;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347203;1000173081283944877;63855000828977;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.404);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347223;1000173081383818547;63855000828977;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.404);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396828;347243;1000173081483866377;63855000828977;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.404);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396829;347263;1000173081583912317;63855000829190;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396829;347282;1000173081678949696;63855000829190;(-0.613, 0.787, 1.666);(-0.010, 0.914, -0.012, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396829;347302;1000173081778868858;63855000829399;(-0.613, 0.787, 1.666);(-0.011, 0.914, -0.013, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396829;347322;1000173081878920508;63855000829399;(-0.613, 0.787, 1.666);(-0.011, 0.914, -0.013, -0.405);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1719396829;347342;1000173081978974118;63855000829609;(-0.613, 0.787, 1.666);(-0.010, 0.915, -0.013, -0.404);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
