Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName
431585;1000095974497664969;63853880471061;(-0.305, 0.827, 0.361);(0.036, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431605;1000095974597704036;63853880471223;(-0.305, 0.826, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431625;1000095974697740427;63853880471223;(-0.305, 0.826, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431645;1000095974797783120;63853880471286;(-0.305, 0.826, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431665;1000095974897828271;63853880471374;(-0.305, 0.826, 0.361);(0.036, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431685;1000095974997865456;63853880471488;(-0.305, 0.827, 0.361);(0.036, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431705;1000095975097902321;63853880471577;(-0.305, 0.827, 0.361);(0.036, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431725;1000095975197943300;63853880471688;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431745;1000095975297982767;63853880471776;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431765;1000095975398018841;63853880471889;(-0.305, 0.827, 0.361);(0.036, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431785;1000095975498061232;63853880471977;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431805;1000095975598100644;63853880472087;(-0.305, 0.826, 0.361);(0.036, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431825;1000095975698139151;63853880472177;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431845;1000095975798173954;63853880472288;(-0.305, 0.826, 0.361);(0.036, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431865;1000095975898215768;63853880472377;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431885;1000095975998254092;63853880472488;(-0.305, 0.827, 0.361);(0.036, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431905;1000095976098291196;63853880472577;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431925;1000095976198333095;63853880472688;(-0.305, 0.826, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431945;1000095976298373574;63853880472776;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431965;1000095976398411309;63853880472888;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
431985;1000095976498454606;63853880472976;(-0.305, 0.826, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432005;1000095976598494783;63853880473088;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432025;1000095976698533776;63853880473177;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432045;1000095976798568986;63853880473287;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432065;1000095976898611522;63853880473376;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432085;1000095976998650238;63853880473488;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432105;1000095977098686904;63853880473577;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432125;1000095977198729546;63853880473688;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432145;1000095977298770424;63853880473777;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432165;1000095977398807660;63853880473888;(-0.305, 0.827, 0.361);(0.036, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432185;1000095977498843876;63853880473977;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432205;1000095977598884959;63853880474088;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432225;1000095977698923773;63853880474177;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432245;1000095977798959888;63853880474288;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432265;1000095977899002866;63853880474376;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432285;1000095977999042531;63853880474488;(-0.305, 0.826, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432305;1000095978099080155;63853880474577;(-0.305, 0.826, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432325;1000095978199123812;63853880474689;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432345;1000095978299165489;63853880474777;(-0.305, 0.826, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432365;1000095978399203311;63853880474888;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432385;1000095978499239336;63853880474977;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432405;1000095978599280844;63853880475088;(-0.305, 0.827, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432425;1000095978699323256;63853880475177;(-0.305, 0.826, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432445;1000095978799359807;63853880475289;(-0.305, 0.827, 0.361);(0.037, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432465;1000095978899402992;63853880475377;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432485;1000095978999443171;63853880475488;(-0.305, 0.826, 0.361);(0.037, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432505;1000095979099481014;63853880475577;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.006, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432525;1000095979199515874;63853880475688;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432545;1000095979299559918;63853880475777;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432565;1000095979399598187;63853880475888;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.006, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432585;1000095979499634911;63853880475978;(-0.305, 0.826, 0.361);(0.035, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432605;1000095979599677078;63853880476088;(-0.305, 0.826, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432625;1000095979699716983;63853880476177;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.006, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432645;1000095979799754832;63853880476288;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432665;1000095979899798484;63853880476377;(-0.305, 0.826, 0.361);(0.036, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432685;1000095979999838697;63853880476488;(-0.305, 0.826, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432705;1000095980099877135;63853880476577;(-0.305, 0.826, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432725;1000095980199912570;63853880476688;(-0.305, 0.827, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432745;1000095980299954632;63853880476777;(-0.305, 0.827, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432765;1000095980399993670;63853880476888;(-0.305, 0.827, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432785;1000095980500030509;63853880477112;(-0.305, 0.827, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432805;1000095980600074444;63853880477112;(-0.305, 0.827, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432825;1000095980700114265;63853880477194;(-0.305, 0.826, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432845;1000095980800151580;63853880477316;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432865;1000095980900187856;63853880477393;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432885;1000095981000229792;63853880477548;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432905;1000095981100268445;63853880477624;(-0.305, 0.826, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432925;1000095981200304516;63853880477700;(-0.305, 0.826, 0.361);(0.035, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432945;1000095981300347828;63853880477778;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432965;1000095981400387677;63853880478009;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
432985;1000095981500424636;63853880478009;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433005;1000095981600459810;63853880478105;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433025;1000095981700501100;63853880478206;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433045;1000095981800539960;63853880478307;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433085;1000095982000619849;63853880478510;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433105;1000095982100660012;63853880478609;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433125;1000095982200697485;63853880478707;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433145;1000095982300741067;63853880478807;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433165;1000095982400782782;63853880478908;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433185;1000095982500821195;63853880479009;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433205;1000095982600856995;63853880479107;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433224;1000095982695896899;63853880479174;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433244;1000095982795936312;63853880479275;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433264;1000095982895973300;63853880479374;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433284;1000095982996016289;63853880479475;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433304;1000095983096057062;63853880479574;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433324;1000095983196094971;63853880479674;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433344;1000095983296130529;63853880479774;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433364;1000095983396172853;63853880479875;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433384;1000095983496211814;63853880479976;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433404;1000095983596248460;63853880480073;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433424;1000095983696291592;63853880480173;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433444;1000095983796331528;63853880480274;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433464;1000095983896368850;63853880480374;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433484;1000095983996412726;63853880480474;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433504;1000095984096453852;63853880480574;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433524;1000095984196492887;63853880480673;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433544;1000095984296529147;63853880480775;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433564;1000095984396571865;63853880480873;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433584;1000095984496611261;63853880480977;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433604;1000095984596648675;63853880481073;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433624;1000095984696692430;63853880481174;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433644;1000095984796734266;63853880481274;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433664;1000095984896771606;63853880481375;(-0.305, 0.826, 0.361);(0.032, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433684;1000095984996806747;63853880481509;(-0.305, 0.826, 0.361);(0.032, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433704;1000095985096848883;63853880481573;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433724;1000095985196888425;63853880481673;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.005, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433744;1000095985296925232;63853880481773;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433764;1000095985396967416;63853880481875;(-0.305, 0.827, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433784;1000095985497007431;63853880481975;(-0.305, 0.827, 0.361);(0.033, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433804;1000095985597044593;63853880482074;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433824;1000095985697079621;63853880482175;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433844;1000095985797121230;63853880482274;(-0.305, 0.826, 0.361);(0.032, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433864;1000095985897159765;63853880482375;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433884;1000095985997197105;63853880482474;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433904;1000095986097240195;63853880482573;(-0.305, 0.827, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433924;1000095986197280112;63853880482674;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433944;1000095986297317155;63853880482776;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433964;1000095986397362197;63853880482874;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
433984;1000095986497402355;63853880482975;(-0.305, 0.827, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434004;1000095986597440078;63853880483074;(-0.305, 0.827, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434024;1000095986697475636;63853880483174;(-0.305, 0.827, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434044;1000095986797517941;63853880483275;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434064;1000095986897557500;63853880483375;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434084;1000095986997593974;63853880483474;(-0.305, 0.827, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434104;1000095987097636832;63853880483574;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434124;1000095987197676927;63853880483675;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434144;1000095987297714290;63853880483774;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434164;1000095987397750564;63853880483875;(-0.305, 0.827, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434184;1000095987497791903;63853880483975;(-0.305, 0.827, 0.361);(0.034, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434204;1000095987597831183;63853880484074;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.003, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434224;1000095987697867799;63853880484174;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434244;1000095987797912497;63853880484275;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.003, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434264;1000095987897952789;63853880484376;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434284;1000095987997989680;63853880484475;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434304;1000095988098033897;63853880484576;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434324;1000095988198074738;63853880484676;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434344;1000095988298113092;63853880484774;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434364;1000095988398150063;63853880484874;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434384;1000095988498192273;63853880484975;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434404;1000095988598231696;63853880485074;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434424;1000095988698268740;63853880485174;(-0.305, 0.827, 0.361);(0.034, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434444;1000095988798311748;63853880485274;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434464;1000095988898359015;63853880485375;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434484;1000095988998396219;63853880485475;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434504;1000095989098431199;63853880485574;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434524;1000095989198475938;63853880485674;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434544;1000095989298514607;63853880485774;(-0.305, 0.826, 0.361);(0.033, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434564;1000095989398550861;63853880485875;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434584;1000095989498593071;63853880485976;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434604;1000095989598632749;63853880486106;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434624;1000095989698670065;63853880486206;(-0.305, 0.826, 0.361);(0.034, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434644;1000095989798712757;63853880486306;(-0.305, 0.827, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434664;1000095989898753327;63853880486374;(-0.305, 0.827, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434684;1000095989998791200;63853880486475;(-0.305, 0.826, 0.361);(0.034, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434704;1000095990098827260;63853880486575;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434724;1000095990198868694;63853880486674;(-0.305, 0.826, 0.361);(0.033, -0.047, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
434744;1000095990298907380;63853880486774;(-0.305, 0.827, 0.361);(0.034, -0.048, -0.004, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
