Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName
269532;1000098209311591320;63853882706002;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269552;1000098209411633844;63853882706002;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269572;1000098209511664612;63853882706002;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269592;1000098209611703995;63853882706385;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269612;1000098209711750781;63853882706385;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269632;1000098209811791444;63853882706385;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269652;1000098209911655846;63853882706430;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269672;1000098210011700103;63853882706509;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269692;1000098210111753136;63853882706609;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269712;1000098210211796462;63853882706708;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269732;1000098210311833949;63853882706819;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269752;1000098210411878496;63853882706919;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269772;1000098210511928687;63853882707020;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269792;1000098210611968294;63853882707119;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269812;1000098210712007581;63853882707219;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269832;1000098210812051197;63853882707320;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269852;1000098210912096786;63853882707420;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269872;1000098211012070475;63853882707521;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269892;1000098211112115209;63853882707621;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269912;1000098211212162289;63853882707720;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269932;1000098211312206995;63853882707818;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269952;1000098211412253136;63853882707920;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269972;1000098211512298331;63853882708020;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
269992;1000098211612339721;63853882708121;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270012;1000098211712313680;63853882708221;(-0.361, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270032;1000098211812364848;63853882708322;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270052;1000098211912415373;63853882708421;(-0.361, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270072;1000098212012455892;63853882708523;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270092;1000098212112433196;63853882708622;(-0.361, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270112;1000098212212489738;63853882708723;(-0.362, 0.824, 0.381);(0.022, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270132;1000098212312543168;63853882708823;(-0.361, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270152;1000098212412584928;63853882708924;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270172;1000098212512632308;63853882709022;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270192;1000098212612688199;63853882709122;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270212;1000098212712736401;63853882709222;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270232;1000098212812708832;63853882709322;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270252;1000098212912760260;63853882709422;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270272;1000098213012819830;63853882709522;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270292;1000098213112867284;63853882709622;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270312;1000098213212910718;63853882709722;(-0.362, 0.825, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270332;1000098213312960813;63853882709822;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270352;1000098213413013465;63853882709922;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270372;1000098213512991663;63853882710022;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270392;1000098213613040049;63853882710120;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270412;1000098213713091256;63853882710221;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270432;1000098213813142839;63853882710320;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270452;1000098213913125205;63853882710424;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270472;1000098214013178501;63853882710522;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270492;1000098214113230137;63853882710613;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270512;1000098214213278473;63853882710709;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270532;1000098214313330037;63853882710809;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270552;1000098214413382432;63853882710911;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270572;1000098214513426795;63853882711012;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270592;1000098214613405056;63853882711111;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270612;1000098214713461336;63853882711211;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270632;1000098214813517208;63853882711311;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270652;1000098214913561657;63853882711410;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270672;1000098215013609587;63853882711511;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270692;1000098215113665520;63853882711611;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270712;1000098215213716825;63853882711713;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270732;1000098215313689022;63853882711811;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270752;1000098215413739665;63853882711912;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270772;1000098215513800151;63853882712012;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270792;1000098215613850999;63853882712109;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270812;1000098215713828111;63853882712209;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270832;1000098215813881178;63853882712309;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270852;1000098215913940774;63853882712412;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270872;1000098216013990259;63853882712511;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270892;1000098216114037232;63853882712612;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270912;1000098216214088042;63853882712711;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270932;1000098216314140793;63853882712811;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270952;1000098216414121708;63853882712911;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270972;1000098216514173739;63853882713000;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
270992;1000098216614227682;63853882713112;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271012;1000098216714278204;63853882713201;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271032;1000098216814328070;63853882713312;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271052;1000098216914377914;63853882713399;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271072;1000098217014423600;63853882713512;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271092;1000098217114401115;63853882713600;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271112;1000098217214456323;63853882713712;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271132;1000098217314510498;63853882713800;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271152;1000098217414555999;63853882713913;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271172;1000098217514535810;63853882714001;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271192;1000098217614594591;63853882714113;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271212;1000098217714650649;63853882714201;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271232;1000098217814694331;63853882714312;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271252;1000098217914743690;63853882714402;(-0.362, 0.824, 0.381);(0.021, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271272;1000098218014802992;63853882714512;(-0.362, 0.825, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271292;1000098218114853663;63853882714602;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271312;1000098218214828333;63853882714734;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271332;1000098218314880270;63853882714800;(-0.362, 0.824, 0.381);(0.021, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271352;1000098218414942087;63853882714901;(-0.362, 0.825, 0.381);(0.022, -0.329, 0.000, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271372;1000098218514992084;63853882715000;(-0.362, 0.825, 0.381);(0.022, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271392;1000098218615037983;63853882715100;(-0.362, 0.825, 0.381);(0.022, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271412;1000098218715087849;63853882715212;(-0.362, 0.825, 0.381);(0.022, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271432;1000098218815142322;63853882715301;(-0.362, 0.825, 0.381);(0.022, -0.329, -0.001, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271452;1000098218915122157;63853882715412;(-0.357, 0.825, 0.371);(0.013, -0.323, -0.005, 0.946);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271472;1000098219015172529;63853882715499;(-0.348, 0.825, 0.343);(0.011, -0.283, -0.007, 0.959);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271492;1000098219115225494;63853882715609;(-0.343, 0.825, 0.319);(0.018, -0.233, -0.003, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271512;1000098219215277680;63853882715709;(-0.334, 0.825, 0.302);(0.016, -0.178, -0.005, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271532;1000098219315260266;63853882715811;(-0.318, 0.825, 0.284);(0.018, -0.131, -0.005, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271552;1000098219415312630;63853882715911;(-0.304, 0.825, 0.269);(0.019, -0.118, -0.005, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271572;1000098219515365388;63853882716011;(-0.294, 0.826, 0.254);(0.019, -0.121, -0.004, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271592;1000098219615414771;63853882716110;(-0.292, 0.826, 0.247);(0.023, -0.121, -0.003, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271612;1000098219715466721;63853882716211;(-0.293, 0.826, 0.249);(0.023, -0.118, -0.003, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271632;1000098219815518027;63853882716312;(-0.293, 0.826, 0.248);(0.023, -0.119, -0.004, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271652;1000098219915562953;63853882716411;(-0.293, 0.826, 0.248);(0.023, -0.119, -0.003, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271672;1000098220015541182;63853882716511;(-0.293, 0.826, 0.248);(0.023, -0.119, -0.002, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271692;1000098220115598512;63853882716612;(-0.293, 0.826, 0.248);(0.023, -0.113, -0.003, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271712;1000098220215654254;63853882716710;(-0.293, 0.826, 0.249);(0.027, -0.114, -0.002, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271731;1000098220310698636;63853882716809;(-0.293, 0.826, 0.249);(0.024, -0.108, -0.003, 0.994);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271751;1000098220410676988;63853882716909;(-0.293, 0.826, 0.247);(0.023, -0.085, -0.004, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271771;1000098220510737564;63853882717012;(-0.293, 0.826, 0.246);(0.025, -0.076, -0.003, 0.997);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271791;1000098220610795841;63853882717111;(-0.293, 0.825, 0.246);(0.025, -0.077, -0.003, 0.997);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271811;1000098220710842041;63853882717212;(-0.293, 0.826, 0.247);(0.028, -0.083, -0.004, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271831;1000098220810890563;63853882717300;(-0.290, 0.826, 0.246);(-0.001, -0.067, -0.010, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271851;1000098220910948069;63853882717413;(-0.268, 0.826, 0.243);(0.022, 0.046, -0.005, 0.999);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271871;1000098221011000412;63853882717501;(-0.258, 0.826, 0.242);(0.019, 0.179, -0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271891;1000098221110976729;63853882717613;(-0.254, 0.826, 0.230);(0.029, 0.258, -0.008, 0.966);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271911;1000098221211027153;63853882717700;(-0.257, 0.825, 0.228);(0.016, 0.277, -0.005, 0.961);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271931;1000098221311086882;63853882717801;(-0.256, 0.825, 0.229);(0.026, 0.267, -0.006, 0.963);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271951;1000098221411139557;63853882717900;(-0.254, 0.825, 0.229);(0.023, 0.252, -0.010, 0.967);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271971;1000098221511119854;63853882718000;(-0.251, 0.831, 0.246);(0.044, 0.215, 0.045, 0.975);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
271991;1000098221611172301;63853882718101;(-0.242, 0.855, 0.237);(0.100, 0.271, 0.217, 0.932);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272011;1000098221711229967;63853882718212;(-0.213, 0.889, 0.220);(0.101, 0.273, 0.371, 0.882);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272031;1000098221811281223;63853882718311;(-0.183, 0.931, 0.204);(0.116, 0.313, 0.342, 0.878);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272051;1000098221911331800;63853882718411;(-0.141, 0.971, 0.198);(0.111, 0.385, 0.239, 0.885);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272071;1000098222011381756;63853882718512;(-0.091, 0.997, 0.192);(0.115, 0.486, 0.161, 0.851);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272091;1000098222111432268;63853882718613;(-0.042, 1.006, 0.177);(0.137, 0.576, 0.125, 0.796);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272111;1000098222211414822;63853882718701;(0.000, 1.001, 0.155);(0.180, 0.625, 0.126, 0.749);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272131;1000098222311468786;63853882718813;(0.047, 0.986, 0.122);(0.242, 0.677, 0.150, 0.679);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272151;1000098222411520313;63853882718915;(0.081, 0.978, 0.088);(0.286, 0.694, 0.195, 0.632);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272171;1000098222511569062;63853882719011;(0.104, 0.979, 0.062);(0.310, 0.705, 0.213, 0.601);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272191;1000098222611623692;63853882719111;(0.119, 0.986, 0.044);(0.323, 0.698, 0.208, 0.604);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
272211;1000098222711677427;63853882719210;(0.129, 0.986, 0.032);(0.331, 0.706, 0.146, 0.609);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
