Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2219252;1000011156194663083;63851479442574;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219272;1000011156294678726;63851479442659;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219292;1000011156394688095;63851479442891;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219312;1000011156494755414;63851479442891;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219332;1000011156594788344;63851479442990;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219511;1000011157490156418;63851479444269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219531;1000011157590192591;63851479444269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219551;1000011157690216404;63851479444269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219571;1000011157790239419;63851479444269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219591;1000011157890302198;63851479444269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219611;1000011157990339589;63851479444398;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219631;1000011158090365472;63851479444647;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219651;1000011158190431400;63851479444647;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219671;1000011158290468556;63851479444852;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219691;1000011158390497297;63851479444852;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219711;1000011158490594678;63851479444852;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219731;1000011158590640303;63851479445066;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219751;1000011158690674648;63851479445066;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219771;1000011158790705588;63851479445274;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219791;1000011158890740409;63851479445274;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219811;1000011158990773608;63851479445486;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219831;1000011159090804155;63851479445486;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219851;1000011159190860300;63851479445696;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219871;1000011159290894920;63851479445696;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219891;1000011159390927603;63851479445908;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219911;1000011159490958071;63851479445908;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219931;1000011159590996675;63851479446118;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219951;1000011159691031292;63851479446118;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219971;1000011159791063872;63851479446494;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2219991;1000011159891116668;63851479446494;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220011;1000011159991153055;63851479446494;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220031;1000011160091187073;63851479446494;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220051;1000011160191256232;63851479446587;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220071;1000011160291293999;63851479446667;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220091;1000011160391329659;63851479446769;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220111;1000011160491362918;63851479446870;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220131;1000011160591430569;63851479446969;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220151;1000011160691472280;63851479447069;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220171;1000011160791506920;63851479447169;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220191;1000011160891547410;63851479447269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220211;1000011160991585490;63851479447371;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220231;1000011161091621067;63851479447469;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220251;1000011161191654643;63851479447568;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220271;1000011161291694348;63851479447671;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220291;1000011161391731395;63851479447771;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220311;1000011161491766162;63851479447870;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220331;1000011161591810495;63851479447971;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220351;1000011161691848872;63851479448069;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220371;1000011161791884953;63851479448171;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220391;1000011161891918939;63851479448270;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220411;1000011161991959067;63851479448370;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220431;1000011162091996233;63851479448468;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220451;1000011162192031721;63851479448570;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220471;1000011162292073083;63851479448669;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220491;1000011162392111675;63851479448767;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220511;1000011162492148654;63851479448867;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220531;1000011162592191792;63851479448968;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220551;1000011162692241032;63851479449068;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220571;1000011162792277557;63851479449173;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220591;1000011162892312118;63851479449267;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220611;1000011162992352709;63851479449370;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220631;1000011163092390508;63851479449472;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220651;1000011163192426445;63851479449570;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220671;1000011163292468192;63851479449668;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220691;1000011163392507358;63851479449769;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220711;1000011163492544129;63851479449873;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220731;1000011163592578598;63851479449969;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220751;1000011163692619351;63851479450068;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220771;1000011163792657335;63851479450168;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220791;1000011163892693117;63851479450269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220811;1000011163992734746;63851479450370;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220831;1000011164092773755;63851479450471;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220851;1000011164192810259;63851479450568;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220871;1000011164292854932;63851479450670;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220891;1000011164392894931;63851479450769;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220911;1000011164492932365;63851479450870;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220931;1000011164592967841;63851479450970;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220951;1000011164693009513;63851479451068;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220971;1000011164793047973;63851479451167;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2220991;1000011164893084708;63851479451268;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221011;1000011164993126912;63851479451370;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221031;1000011165093166410;63851479451469;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221051;1000011165193203551;63851479451569;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221071;1000011165293238325;63851479451669;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221091;1000011165393279182;63851479451769;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221111;1000011165493319191;63851479451871;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221131;1000011165593355021;63851479451971;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221151;1000011165693397916;63851479452072;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221171;1000011165793437192;63851479452170;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221191;1000011165893473911;63851479452269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221211;1000011165993508413;63851479452371;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221231;1000011166093549069;63851479452469;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221251;1000011166193587063;63851479452568;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221271;1000011166293622780;63851479452670;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221291;1000011166393664516;63851479452769;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221311;1000011166493703598;63851479452870;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221331;1000011166593740445;63851479452968;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.012, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221351;1000011166693785208;63851479453069;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221371;1000011166793825114;63851479453169;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221391;1000011166893862676;63851479453269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221411;1000011166993897742;63851479453370;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221431;1000011167093942040;63851479453469;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221451;1000011167193980542;63851479453570;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221471;1000011167294016954;63851479453671;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221491;1000011167394059299;63851479453771;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221511;1000011167494098815;63851479453870;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221531;1000011167594136729;63851479453971;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221551;1000011167694171515;63851479454071;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221571;1000011167794212443;63851479454169;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221591;1000011167894250657;63851479454269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221611;1000011167994286747;63851479454370;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221631;1000011168094328597;63851479454472;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221651;1000011168194368977;63851479454572;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221671;1000011168294405816;63851479454673;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221691;1000011168394452844;63851479454769;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221711;1000011168494493258;63851479454870;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221731;1000011168594530906;63851479454969;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221751;1000011168694566294;63851479455071;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221771;1000011168794607643;63851479455171;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221791;1000011168894646283;63851479455269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221811;1000011168994682684;63851479455371;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221831;1000011169094725031;63851479455473;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221851;1000011169194764663;63851479455571;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221871;1000011169294801795;63851479455668;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221891;1000011169394836521;63851479455768;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.014, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221911;1000011169494877513;63851479455871;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221931;1000011169594915874;63851479455970;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221951;1000011169694952008;63851479456069;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221971;1000011169794994146;63851479456169;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2221991;1000011169895033683;63851479456269;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.555);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
