Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
343677;1000948668751247594;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.021, -0.082, 0.996);(0.000, 0.000, 0.000);69.775;VALID;(0.045, -0.083, 0.996);(-0.035, 0.000, 0.000);0.000;2.920;0.000;VALID;(0.000, -0.082, 0.997);(0.035, 0.000, 0.000);0.000;4.749;0.000;2;0.5978932;NULL
343678;1000948668756246883;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.021, -0.083, 0.996);(0.000, 0.000, 0.000);69.775;VALID;(0.045, -0.084, 0.995);(-0.035, 0.000, 0.000);0.000;2.950;0.000;VALID;(0.000, -0.083, 0.997);(0.035, 0.000, 0.000);0.000;4.802;0.000;2;0.62562;NULL
343679;1000948668761246174;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.020, -0.086, 0.996);(0.000, 0.000, 0.000);69.775;VALID;(0.045, -0.087, 0.995);(-0.035, 0.000, 0.000);0.000;3.151;0.000;VALID;(-0.001, -0.087, 0.996);(0.035, 0.000, 0.000);0.000;4.799;0.000;2;0.3505887;NULL
343680;1000948668766245468;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343681;1000948668771248225;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343682;1000948668776250998;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343683;1000948668781253897;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343684;1000948668786256895;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343685;1000948668791259909;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343686;1000948668796262886;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343687;1000948668801265854;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343688;1000948668806268812;63852428549863;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343689;1000948668811271679;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343690;1000948668816270968;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343691;1000948668821270286;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343692;1000948668826269606;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343693;1000948668831268966;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343694;1000948668836268360;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343695;1000948668841268158;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343696;1000948668846268439;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343697;1000948668851281568;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343698;1000948668856294735;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343699;1000948668861309313;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343700;1000948668866325193;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343701;1000948668871342364;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343702;1000948668876359240;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343703;1000948668881376927;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343704;1000948668886394116;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343705;1000948668891410151;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343706;1000948668896411149;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343707;1000948668901412146;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343708;1000948668906413141;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343709;1000948668911414135;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.022, -0.101, 0.995);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.001, -0.101, 0.995);(0.035, 0.000, 0.000);0.000;4.596;0.000;2;0;NULL
343710;1000948668916415126;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.023, -0.111, 0.994);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.006, -0.111, 0.994);(0.035, 0.000, 0.000);0.000;4.598;0.000;2;0;NULL
343711;1000948668921416114;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.024, -0.107, 0.994);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.010, -0.107, 0.994);(0.035, 0.000, 0.000);0.000;5.003;0.000;2;0;NULL
343712;1000948668926430928;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.025, -0.103, 0.994);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.013, -0.103, 0.995);(0.035, 0.000, 0.000);0.000;5.019;0.000;2;0;NULL
343713;1000948668931445227;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.025, -0.100, 0.995);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.016, -0.100, 0.995);(0.035, 0.000, 0.000);0.000;4.990;0.000;2;0;NULL
343714;1000948668936459329;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.026, -0.099, 0.995);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.018, -0.099, 0.995);(0.035, 0.000, 0.000);0.000;4.940;0.000;2;0;NULL
343715;1000948668941474412;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.026, -0.099, 0.995);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.019, -0.099, 0.995);(0.035, 0.000, 0.000);0.000;4.905;0.000;2;0;NULL
343716;1000948668946488971;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.026, -0.098, 0.995);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.021, -0.098, 0.995);(0.035, 0.000, 0.000);0.000;4.890;0.000;2;0;NULL
343717;1000948668951503025;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.026, -0.098, 0.995);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.023, -0.098, 0.995);(0.035, 0.000, 0.000);0.000;4.880;0.000;2;0;NULL
343718;1000948668956516281;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.098, 0.995);(0.000, 0.000, 0.000);69.875;INVALID;;;;;;VALID;(0.024, -0.098, 0.995);(0.035, 0.000, 0.000);0.000;4.869;0.000;2;0;NULL
343719;1000948668961528653;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.098, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.028, -0.095, 0.995);(-0.035, 0.000, 0.000);0.000;3.112;0.000;VALID;(0.024, -0.098, 0.995);(0.035, 0.000, 0.000);0.000;4.846;0.000;2;0;NULL
343720;1000948668966537109;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.097, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.028, -0.094, 0.995);(-0.035, 0.000, 0.000);0.000;3.101;0.000;VALID;(0.025, -0.097, 0.995);(0.035, 0.000, 0.000);0.000;4.831;0.000;2;0;NULL
343721;1000948668971537599;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.097, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.043, -0.089, 0.995);(-0.035, 0.000, 0.000);0.000;3.061;0.000;VALID;(0.026, -0.097, 0.995);(0.035, 0.000, 0.000);0.000;4.811;0.000;2;0;NULL
343722;1000948668976537469;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.097, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.042, -0.090, 0.995);(-0.035, 0.000, 0.000);0.000;3.024;0.000;VALID;(0.026, -0.097, 0.995);(0.035, 0.000, 0.000);0.000;4.797;0.000;2;0;NULL
343723;1000948668981537280;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.098, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.041, -0.092, 0.995);(-0.035, 0.000, 0.000);0.000;3.021;0.000;VALID;(0.026, -0.098, 0.995);(0.035, 0.000, 0.000);0.000;4.789;0.000;2;0;NULL
343724;1000948668986537052;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.098, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.040, -0.093, 0.995);(-0.035, 0.000, 0.000);0.000;3.019;0.000;VALID;(0.027, -0.098, 0.995);(0.035, 0.000, 0.000);0.000;4.783;0.000;2;0;NULL
343725;1000948668991536809;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.028, -0.098, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.038, -0.095, 0.995);(-0.035, 0.000, 0.000);0.000;3.018;0.000;VALID;(0.027, -0.098, 0.995);(0.035, 0.000, 0.000);0.000;4.778;0.000;2;0;NULL
343726;1000948668996536503;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.028, -0.098, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.037, -0.095, 0.995);(-0.035, 0.000, 0.000);0.000;3.018;0.000;VALID;(0.027, -0.098, 0.995);(0.035, 0.000, 0.000);0.000;4.775;0.000;2;0;NULL
343727;1000948669001536013;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.099, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.036, -0.096, 0.995);(-0.035, 0.000, 0.000);0.000;3.019;0.000;VALID;(0.027, -0.099, 0.995);(0.035, 0.000, 0.000);0.000;4.770;0.000;2;0;NULL
343728;1000948669006538968;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.099, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.035, -0.098, 0.995);(-0.035, 0.000, 0.000);0.000;3.019;0.000;VALID;(0.027, -0.099, 0.995);(0.035, 0.000, 0.000);0.000;4.765;0.000;2;0;NULL
343729;1000948669011541792;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.099, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.033, -0.099, 0.995);(-0.035, 0.000, 0.000);0.000;3.020;0.000;VALID;(0.027, -0.099, 0.995);(0.035, 0.000, 0.000);0.000;4.762;0.000;2;0;NULL
343730;1000948669016544597;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.100, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.032, -0.100, 0.994);(-0.035, 0.000, 0.000);0.000;3.020;0.000;VALID;(0.026, -0.100, 0.995);(0.035, 0.000, 0.000);0.000;4.761;0.000;2;0.2500103;NULL
343731;1000948669021547498;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.101, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.031, -0.101, 0.994);(-0.035, 0.000, 0.000);0.000;3.020;0.000;VALID;(0.026, -0.101, 0.995);(0.035, 0.000, 0.000);0.000;4.761;0.000;2;0.3994706;NULL
343732;1000948669026550388;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.102, 0.994);(0.000, 0.000, 0.000);69.875;VALID;(0.030, -0.103, 0.994);(-0.035, 0.000, 0.000);0.000;3.019;0.000;VALID;(0.026, -0.102, 0.994);(0.035, 0.000, 0.000);0.000;4.761;0.000;2;0.4385269;NULL
343733;1000948669031553267;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.027, -0.103, 0.994);(0.000, 0.000, 0.000);69.875;VALID;(0.029, -0.104, 0.994);(-0.035, 0.000, 0.000);0.000;3.016;0.000;VALID;(0.025, -0.103, 0.994);(0.035, 0.000, 0.000);0.000;4.764;0.000;2;0.4993919;NULL
343734;1000948669036556136;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.026, -0.105, 0.994);(0.000, 0.000, 0.000);69.875;VALID;(0.029, -0.107, 0.994);(-0.035, 0.000, 0.000);0.000;3.017;0.000;VALID;(0.025, -0.105, 0.994);(0.035, 0.000, 0.000);0.000;4.770;0.000;2;0.4816683;NULL
343735;1000948669041558994;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.026, -0.105, 0.994);(0.000, 0.000, 0.000);69.875;VALID;(0.027, -0.107, 0.994);(-0.035, 0.000, 0.000);0.000;3.390;0.000;VALID;(0.024, -0.105, 0.994);(0.035, 0.000, 0.000);0.000;4.818;0.000;2;0.3801794;NULL
343736;1000948669046561842;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.025, -0.108, 0.994);(0.000, 0.000, 0.000);69.875;VALID;(0.027, -0.110, 0.994);(-0.035, 0.000, 0.000);0.000;3.410;0.000;VALID;(0.023, -0.108, 0.994);(0.035, 0.000, 0.000);0.000;4.818;0.000;2;0.1497458;NULL
343737;1000948669051561246;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343738;1000948669056560652;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343739;1000948669061560060;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343740;1000948669066559469;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343741;1000948669071558880;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343742;1000948669076558294;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343743;1000948669081557710;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343744;1000948669086560590;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343745;1000948669091563461;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343746;1000948669096566324;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343747;1000948669101569204;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343748;1000948669106572075;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343749;1000948669111574936;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343750;1000948669116577787;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343751;1000948669121580630;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343752;1000948669126583464;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343753;1000948669131582909;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343754;1000948669136582357;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343755;1000948669141581808;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343756;1000948669146581261;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343757;1000948669151580716;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343758;1000948669156580173;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343759;1000948669161583093;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.023, -0.115, 0.993);(0.000, 0.000, 0.000);69.875;VALID;(0.023, -0.118, 0.993);(-0.035, 0.000, 0.000);0.000;3.271;0.000;VALID;(0.022, -0.115, 0.993);(0.035, 0.000, 0.000);0.000;4.130;0.000;2;0;NULL
343760;1000948669166586003;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.022, -0.123, 0.992);(0.000, 0.000, 0.000);69.875;VALID;(0.021, -0.126, 0.992);(-0.035, 0.000, 0.000);0.000;3.464;0.000;VALID;(0.021, -0.123, 0.992);(0.035, 0.000, 0.000);0.000;4.130;0.000;2;0;NULL
343761;1000948669171588904;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.022, -0.116, 0.993);(0.000, 0.000, 0.000);69.875;VALID;(0.021, -0.118, 0.993);(-0.035, 0.000, 0.000);0.000;3.461;0.000;VALID;(0.021, -0.116, 0.993);(0.035, 0.000, 0.000);0.000;4.674;0.000;2;0;NULL
343762;1000948669176591796;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.020, -0.112, 0.993);(0.000, 0.000, 0.000);69.875;VALID;(0.019, -0.113, 0.993);(-0.035, 0.000, 0.000);0.000;3.418;0.000;VALID;(0.020, -0.112, 0.993);(0.035, 0.000, 0.000);0.000;5.062;0.000;2;0;NULL
343763;1000948669181594651;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.019, -0.106, 0.994);(0.000, 0.000, 0.000);69.875;VALID;(0.018, -0.108, 0.994);(-0.035, 0.000, 0.000);0.000;3.281;0.000;VALID;(0.019, -0.106, 0.994);(0.035, 0.000, 0.000);0.000;5.086;0.000;2;0;NULL
343764;1000948669186597496;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.019, -0.097, 0.995);(0.000, 0.000, 0.000);69.875;VALID;(0.017, -0.099, 0.995);(-0.035, 0.000, 0.000);0.000;3.253;0.000;VALID;(0.018, -0.097, 0.995);(0.035, 0.000, 0.000);0.000;5.079;0.000;2;0;NULL
343765;1000948669191600332;63852428549864;(0.045, 1.276, -0.046);(0.078, -0.160, 0.008, 0.984);VALID;(0.018, -0.087, 0.996);(0.000, 0.000, 0.000);69.875;VALID;(0.017, -0.090, 0.996);(-0.035, 0.000, 0.000);0.000;3.240;0.000;VALID;(0.018, -0.087, 0.996);(0.035, 0.000, 0.000);0.000;5.015;0.000;2;0;NULL
343766;1000948669196603159;63852428549968;(0.045, 1.281, -0.046);(0.062, -0.154, 0.010, 0.986);VALID;(0.018, -0.078, 0.997);(0.000, 0.000, 0.000);69.875;VALID;(0.016, -0.081, 0.997);(-0.035, 0.000, 0.000);0.000;3.236;0.000;VALID;(0.017, -0.078, 0.997);(0.035, 0.000, 0.000);0.000;4.974;0.000;2;0;NULL
