Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName
1171;1000092001389442528;63853876498236;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.481, 0.697, 0.532);(0.000, 0.000, 0.000);70.800;VALID;(-0.481, 0.697, 0.532);(-0.035, 0.000, 0.000);0.807;9.479;11.739;INVALID;;;;;;2;0;NULL
1175;1000092001409561113;63853876498236;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.649, 0.494, 0.579);(0.000, 0.000, 0.000);70.800;VALID;(-0.649, 0.494, 0.579);(-0.035, 0.000, 0.000);0.808;9.480;11.739;INVALID;;;;;;2;0;NULL
1176;1000092001414592020;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.601, 0.534, 0.595);(0.000, 0.000, 0.000);70.800;VALID;(-0.601, 0.534, 0.595);(-0.035, 0.000, 0.000);0.679;7.970;11.739;INVALID;;;;;;2;0;NULL
1177;1000092001419626261;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.589, 0.541, 0.600);(0.000, 0.000, 0.000);70.800;VALID;(-0.589, 0.541, 0.600);(-0.035, 0.000, 0.000);0.676;7.937;11.739;INVALID;;;;;;2;0;NULL
1178;1000092001424664099;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.604, 0.542, 0.584);(0.000, 0.000, 0.000);70.800;VALID;(-0.604, 0.542, 0.584);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1179;1000092001429700392;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.616, 0.540, 0.574);(0.000, 0.000, 0.000);70.800;VALID;(-0.616, 0.540, 0.574);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1180;1000092001434773525;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.623, 0.538, 0.568);(0.000, 0.000, 0.000);70.800;VALID;(-0.623, 0.538, 0.568);(-0.035, 0.000, 0.000);0.676;7.932;11.739;INVALID;;;;;;2;0;NULL
1181;1000092001439844160;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1182;1000092001444922233;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1183;1000092001450008798;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1184;1000092001455060890;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1185;1000092001460112912;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1186;1000092001465164600;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1187;1000092001470215965;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1188;1000092001475267027;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1189;1000092001480317811;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1190;1000092001485368312;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.597, 0.568, 0.567);(0.000, 0.000, 0.000);70.800;VALID;(-0.597, 0.568, 0.567);(-0.035, 0.000, 0.000);0.747;8.767;11.739;INVALID;;;;;;2;0;NULL
1191;1000092001490417963;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.558, 0.596, 0.578);(0.000, 0.000, 0.000);70.800;VALID;(-0.558, 0.596, 0.578);(-0.035, 0.000, 0.000);0.747;8.768;11.739;INVALID;;;;;;2;0;NULL
1192;1000092001495465913;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.499, 0.625, 0.600);(0.000, 0.000, 0.000);70.800;VALID;(-0.499, 0.625, 0.600);(-0.035, 0.000, 0.000);0.748;8.781;11.739;INVALID;;;;;;2;0;NULL
1193;1000092001500512223;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.479, 0.636, 0.605);(0.000, 0.000, 0.000);70.800;VALID;(-0.479, 0.636, 0.605);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1194;1000092001505555504;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.479, 0.624, 0.618);(0.000, 0.000, 0.000);70.800;VALID;(-0.479, 0.624, 0.618);(-0.035, 0.000, 0.000);0.753;8.843;11.739;INVALID;;;;;;2;0;NULL
1195;1000092001510595836;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.472, 0.632, 0.615);(0.000, 0.000, 0.000);70.800;VALID;(-0.472, 0.632, 0.615);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1196;1000092001515670414;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.473, 0.630, 0.616);(0.000, 0.000, 0.000);70.800;VALID;(-0.473, 0.630, 0.616);(-0.035, 0.000, 0.000);0.758;8.900;11.739;INVALID;;;;;;2;0;NULL
1197;1000092001520740956;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.479, 0.622, 0.620);(0.000, 0.000, 0.000);70.800;VALID;(-0.479, 0.622, 0.620);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1198;1000092001525791506;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.484, 0.615, 0.623);(0.000, 0.000, 0.000);70.800;VALID;(-0.484, 0.615, 0.623);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1199;1000092001530796834;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.495, 0.603, 0.626);(0.000, 0.000, 0.000);70.800;VALID;(-0.495, 0.603, 0.626);(-0.035, 0.000, 0.000);0.736;8.640;11.739;INVALID;;;;;;2;0;NULL
1200;1000092001535800906;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.504, 0.609, 0.613);(0.000, 0.000, 0.000);70.800;VALID;(-0.504, 0.609, 0.613);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1201;1000092001540804510;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.508, 0.608, 0.610);(0.000, 0.000, 0.000);70.800;VALID;(-0.508, 0.608, 0.610);(-0.035, 0.000, 0.000);0.736;8.643;11.739;INVALID;;;;;;2;0;NULL
1202;1000092001545808184;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.511, 0.598, 0.617);(0.000, 0.000, 0.000);70.800;VALID;(-0.511, 0.598, 0.617);(-0.035, 0.000, 0.000);0.696;8.166;11.739;INVALID;;;;;;2;0;NULL
1203;1000092001550811166;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.516, 0.585, 0.626);(0.000, 0.000, 0.000);70.800;VALID;(-0.516, 0.585, 0.626);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1204;1000092001555814052;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.528, 0.562, 0.637);(0.000, 0.000, 0.000);70.800;VALID;(-0.528, 0.562, 0.637);(-0.035, 0.000, 0.000);0.759;8.915;11.739;INVALID;;;;;;2;0;NULL
1205;1000092001560817028;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.539, 0.560, 0.629);(0.000, 0.000, 0.000);70.800;VALID;(-0.539, 0.560, 0.629);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1206;1000092001565819795;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.550, 0.553, 0.626);(0.000, 0.000, 0.000);70.800;VALID;(-0.550, 0.553, 0.626);(-0.035, 0.000, 0.000);0.760;8.916;11.739;INVALID;;;;;;2;0;NULL
1207;1000092001570826068;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.545, 0.565, 0.619);(0.000, 0.000, 0.000);70.800;VALID;(-0.545, 0.565, 0.619);(-0.035, 0.000, 0.000);0.746;8.753;11.739;INVALID;;;;;;2;0;NULL
1208;1000092001575827557;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.569, 0.514, 0.642);(0.000, 0.000, 0.000);70.800;VALID;(-0.569, 0.514, 0.642);(-0.035, 0.000, 0.000);0.744;8.728;11.739;INVALID;;;;;;2;0;NULL
1209;1000092001580827980;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.581, 0.479, 0.658);(0.000, 0.000, 0.000);70.800;VALID;(-0.581, 0.479, 0.658);(-0.035, 0.000, 0.000);0.743;8.727;11.739;INVALID;;;;;;2;0;NULL
1210;1000092001585826987;63853876498237;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.562, 0.518, 0.645);(0.000, 0.000, 0.000);70.800;VALID;(-0.562, 0.518, 0.645);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1211;1000092001590824486;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.548, 0.536, 0.642);(0.000, 0.000, 0.000);70.800;VALID;(-0.548, 0.536, 0.642);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1212;1000092001595827571;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.542, 0.542, 0.642);(0.000, 0.000, 0.000);70.800;VALID;(-0.542, 0.542, 0.642);(-0.035, 0.000, 0.000);0.743;8.721;11.739;INVALID;;;;;;2;0;NULL
1213;1000092001600830510;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.517, 0.603, 0.608);(0.000, 0.000, 0.000);70.800;VALID;(-0.517, 0.603, 0.608);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1214;1000092001605833303;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.509, 0.612, 0.605);(0.000, 0.000, 0.000);70.800;VALID;(-0.509, 0.612, 0.605);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1215;1000092001610824980;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.488, 0.655, 0.577);(0.000, 0.000, 0.000);70.800;VALID;(-0.488, 0.655, 0.577);(-0.035, 0.000, 0.000);0.739;8.670;11.739;INVALID;;;;;;2;0;NULL
1216;1000092001615816925;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.476, 0.677, 0.561);(0.000, 0.000, 0.000);70.800;VALID;(-0.476, 0.677, 0.561);(-0.035, 0.000, 0.000);0.738;8.669;11.739;INVALID;;;;;;2;0;NULL
1217;1000092001620810303;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1218;1000092001625805350;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1219;1000092001630802014;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1220;1000092001635800229;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1221;1000092001640799967;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.469, 0.674, 0.571);(0.000, 0.000, 0.000);70.800;VALID;(-0.469, 0.674, 0.571);(-0.035, 0.000, 0.000);0.751;8.815;11.739;INVALID;;;;;;2;0;NULL
1222;1000092001645799994;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.453, 0.707, 0.543);(0.000, 0.000, 0.000);70.800;VALID;(-0.453, 0.707, 0.543);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1223;1000092001650800157;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.445, 0.722, 0.531);(0.000, 0.000, 0.000);70.800;VALID;(-0.445, 0.722, 0.531);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1224;1000092001655800319;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.445, 0.726, 0.525);(0.000, 0.000, 0.000);70.800;VALID;(-0.445, 0.726, 0.525);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1225;1000092001660800454;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.449, 0.726, 0.520);(0.000, 0.000, 0.000);70.800;VALID;(-0.449, 0.726, 0.520);(-0.035, 0.000, 0.000);0.753;8.841;11.739;INVALID;;;;;;2;0;NULL
1226;1000092001665800454;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.453, 0.726, 0.517);(0.000, 0.000, 0.000);70.800;VALID;(-0.453, 0.726, 0.517);(-0.035, 0.000, 0.000);0.753;8.840;11.739;INVALID;;;;;;2;0;NULL
1227;1000092001670803751;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.457, 0.726, 0.514);(0.000, 0.000, 0.000);70.800;VALID;(-0.457, 0.726, 0.514);(-0.035, 0.000, 0.000);0.753;8.841;11.739;INVALID;;;;;;2;0;NULL
1228;1000092001675806902;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.460, 0.725, 0.513);(0.000, 0.000, 0.000);70.800;VALID;(-0.460, 0.725, 0.513);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1229;1000092001680809907;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.461, 0.725, 0.511);(0.000, 0.000, 0.000);70.800;VALID;(-0.461, 0.725, 0.511);(-0.035, 0.000, 0.000);0.762;8.949;11.739;INVALID;;;;;;2;0;NULL
1230;1000092001685812766;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1231;1000092001690806500;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1232;1000092001695800453;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1233;1000092001700795459;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1234;1000092001705792105;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1235;1000092001710790339;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.464, 0.708, 0.533);(0.000, 0.000, 0.000);70.800;VALID;(-0.464, 0.708, 0.533);(-0.035, 0.000, 0.000);0.805;9.446;11.739;INVALID;;;;;;2;0;NULL
1236;1000092001715790109;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.484, 0.691, 0.537);(0.000, 0.000, 0.000);70.800;VALID;(-0.484, 0.691, 0.537);(-0.035, 0.000, 0.000);0.795;9.335;11.739;INVALID;;;;;;2;0;NULL
1237;1000092001720790078;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.566, 0.556, 0.609);(0.000, 0.000, 0.000);70.800;VALID;(-0.566, 0.556, 0.609);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1238;1000092001725790183;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.604, 0.485, 0.632);(0.000, 0.000, 0.000);70.800;VALID;(-0.604, 0.485, 0.632);(-0.035, 0.000, 0.000);0.735;8.624;11.739;INVALID;;;;;;2;0;NULL
1239;1000092001730790424;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1240;1000092001735790692;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.635, 0.426, 0.644);(0.000, 0.000, 0.000);70.800;VALID;(-0.635, 0.426, 0.644);(-0.035, 0.000, 0.000);0.759;8.914;11.739;INVALID;;;;;;2;0;NULL
1241;1000092001740790880;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.592, 0.515, 0.620);(0.000, 0.000, 0.000);70.800;VALID;(-0.592, 0.515, 0.620);(-0.035, 0.000, 0.000);0.753;8.839;11.739;INVALID;;;;;;2;0;NULL
1242;1000092001745790933;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.578, 0.552, 0.601);(0.000, 0.000, 0.000);70.800;VALID;(-0.578, 0.552, 0.601);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;NULL
1243;1000092001750794285;63853876498238;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
1244;1000092001755797490;63853876498305;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.593, 0.543, 0.594);(0.000, 0.000, 0.000);70.800;VALID;(-0.593, 0.543, 0.594);(-0.035, 0.000, 0.000);0.779;9.140;11.739;INVALID;;;;;;2;0;Building7_C
1245;1000092001760800548;63853876498305;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.625, 0.524, 0.578);(0.000, 0.000, 0.000);70.800;VALID;(-0.625, 0.524, 0.578);(-0.035, 0.000, 0.000);0.778;9.138;11.739;INVALID;;;;;;2;0;Building7_C
1246;1000092001765803462;63853876498305;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.660, 0.503, 0.558);(0.000, 0.000, 0.000);70.800;VALID;(-0.660, 0.503, 0.558);(-0.035, 0.000, 0.000);0.000;0.000;11.739;INVALID;;;;;;2;0;Building7_C
1247;1000092001770798746;63853876498305;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.651, 0.498, 0.572);(0.000, 0.000, 0.000);70.800;VALID;(-0.651, 0.498, 0.572);(-0.035, 0.000, 0.000);0.777;9.121;11.739;INVALID;;;;;;2;0;Building7_C
1248;1000092001775794209;63853876498305;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.623, 0.586, 0.518);(0.000, 0.000, 0.000);70.800;VALID;(-0.623, 0.586, 0.518);(-0.035, 0.000, 0.000);0.757;8.886;11.739;INVALID;;;;;;2;0;Building7_C
1249;1000092001780790442;63853876498305;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.590, 0.653, 0.475);(0.000, 0.000, 0.000);70.800;VALID;(-0.590, 0.653, 0.475);(-0.035, 0.000, 0.000);0.755;8.868;11.739;INVALID;;;;;;2;0;Building7_C
