Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
429944;1000949100256329995;63852428981037;(-0.547, 0.827, 0.299);(-0.002, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
429964;1000949100356345944;63852428981037;(-0.547, 0.827, 0.299);(-0.002, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
429984;1000949100456362742;63852428981248;(-0.547, 0.827, 0.299);(-0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430004;1000949100556444908;63852428981248;(-0.547, 0.827, 0.299);(-0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430024;1000949100656466468;63852428981462;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430044;1000949100756488593;63852428981462;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430064;1000949100856573899;63852428981671;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430084;1000949100956585017;63852428981671;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430104;1000949101056608786;63852428982041;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430124;1000949101156637242;63852428982041;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430144;1000949101256724128;63852428982041;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430164;1000949101356738399;63852428982041;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430184;1000949101456765315;63852428982149;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430204;1000949101556797411;63852428982238;(-0.547, 0.827, 0.299);(-0.002, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430224;1000949101656884058;63852428982327;(-0.547, 0.827, 0.299);(-0.002, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430244;1000949101756901691;63852428982451;(-0.547, 0.827, 0.299);(-0.002, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430264;1000949101856930974;63852428982553;(-0.547, 0.827, 0.299);(-0.002, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430284;1000949101956961043;63852428982655;(-0.547, 0.827, 0.299);(-0.002, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430304;1000949102056986167;63852428982749;(-0.547, 0.827, 0.299);(-0.002, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430324;1000949102157013353;63852428982839;(-0.547, 0.826, 0.299);(-0.002, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430344;1000949102257045675;63852428982928;(-0.547, 0.827, 0.299);(-0.002, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430364;1000949102357144616;63852428983060;(-0.547, 0.827, 0.299);(-0.002, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430384;1000949102457172681;63852428983155;(-0.547, 0.827, 0.299);(-0.002, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430404;1000949102557200636;63852428983244;(-0.547, 0.827, 0.299);(-0.003, 0.901, 0.004, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430424;1000949102657227976;63852428983344;(-0.547, 0.827, 0.299);(-0.003, 0.900, 0.001, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430444;1000949102757257957;63852428983446;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430464;1000949102857292915;63852428983546;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430484;1000949102957329808;63852428983645;(-0.547, 0.827, 0.299);(-0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430504;1000949103057358326;63852428983745;(-0.547, 0.827, 0.299);(-0.001, 0.900, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430524;1000949103157392817;63852428983845;(-0.547, 0.827, 0.299);(-0.001, 0.900, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430544;1000949103257434664;63852428983948;(-0.547, 0.827, 0.299);(-0.001, 0.900, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430564;1000949103357474458;63852428984045;(-0.547, 0.827, 0.299);(-0.001, 0.900, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430584;1000949103457502226;63852428984145;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430604;1000949103557539917;63852428984246;(-0.547, 0.827, 0.299);(-0.002, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430624;1000949103657587255;63852428984349;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
430644;1000949103757627423;63852428984448;(-0.547, 0.827, 0.299);(-0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435162;1000949126356250532;63852429007507;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435182;1000949126456273039;63852429007507;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435202;1000949126556304114;63852429007507;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435222;1000949126656337403;63852429007507;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435242;1000949126756367234;63852429007507;(-0.547, 0.827, 0.299);(-0.001, 0.901, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435262;1000949126856398455;63852429007591;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435282;1000949126956431488;63852429007708;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435302;1000949127056530987;63852429007829;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435322;1000949127156562248;63852429007829;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435342;1000949127256595244;63852429008000;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435362;1000949127356623190;63852429008078;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435382;1000949127456655654;63852429008155;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435402;1000949127556694809;63852429008235;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435422;1000949127656733729;63852429008392;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435442;1000949127756762423;63852429008467;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435462;1000949127856798813;63852429008545;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435482;1000949127956844379;63852429008695;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435502;1000949128056884010;63852429008795;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435522;1000949128156915450;63852429008882;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435542;1000949128256955892;63852429008935;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435562;1000949128357005898;63852429009119;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435582;1000949128457045338;63852429009207;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435602;1000949128557082348;63852429009356;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435622;1000949128657124326;63852429009356;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435642;1000949128757172083;63852429009529;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435662;1000949128857124497;63852429009529;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435682;1000949128957169953;63852429009700;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435702;1000949129057217843;63852429009794;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435722;1000949129157264887;63852429009892;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435742;1000949129257312002;63852429009991;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435762;1000949129357359405;63852429010034;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435782;1000949129457403196;63852429010134;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435802;1000949129557379752;63852429010234;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435822;1000949129657434966;63852429010392;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435842;1000949129757489225;63852429010437;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435862;1000949129857535277;63852429010537;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435882;1000949129957516657;63852429010699;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435902;1000949130057578506;63852429010804;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435922;1000949130157637487;63852429010894;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435942;1000949130257683309;63852429010982;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435962;1000949130357735216;63852429011072;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
435982;1000949130457796935;63852429011161;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436002;1000949130557851016;63852429011334;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436022;1000949130657830938;63852429011334;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436042;1000949130757887350;63852429011429;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436062;1000949130857949603;63852429011527;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436082;1000949130958003063;63852429011668;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436102;1000949131057988132;63852429011827;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436122;1000949131158047093;63852429011827;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436142;1000949131258107599;63852429012027;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436162;1000949131358098297;63852429012027;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436182;1000949131458159953;63852429012168;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436202;1000949131558218485;63852429012270;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436222;1000949131658274902;63852429012374;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436242;1000949131758270209;63852429012480;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436262;1000949131858337075;63852429012574;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436282;1000949131958394978;63852429012672;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436302;1000949132058384809;63852429012749;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436322;1000949132158652490;63852429012913;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436342;1000949132258717459;63852429013004;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436362;1000949132358769870;63852429013082;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436382;1000949132458756714;63852429013138;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436402;1000949132558825881;63852429013236;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436422;1000949132658888538;63852429013337;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436442;1000949132758875079;63852429013437;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436462;1000949132858868806;63852429013537;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436482;1000949132958943716;63852429013637;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436502;1000949133059008632;63852429013737;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436522;1000949133159002380;63852429013836;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436542;1000949133259068351;63852429013936;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436562;1000949133359137964;63852429014036;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436582;1000949133459136125;63852429014136;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436602;1000949133559137195;63852429014236;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436622;1000949133659207920;63852429014337;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436642;1000949133759275480;63852429014431;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436662;1000949133859279694;63852429014536;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436682;1000949133959285893;63852429014657;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436702;1000949134059358794;63852429014768;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436722;1000949134159358952;63852429014880;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436742;1000949134259371671;63852429014937;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.002, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436762;1000949134359454344;63852429015071;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436782;1000949134459525037;63852429015160;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436802;1000949134559526867;63852429015259;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436822;1000949134659541789;63852429015361;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436842;1000949134759627046;63852429015520;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436862;1000949134859630830;63852429015550;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436882;1000949134959639795;63852429015647;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436902;1000949135059661313;63852429015758;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436922;1000949135159747556;63852429015869;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436942;1000949135259758610;63852429015985;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436962;1000949135359774264;63852429016057;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
436982;1000949135459864456;63852429016193;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437002;1000949135559947271;63852429016258;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437022;1000949135659960326;63852429016372;(-0.547, 0.827, 0.299);(0.000, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437042;1000949135759975688;63852429016448;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437062;1000949135860059877;63852429016546;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437082;1000949135960144282;63852429016669;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437102;1000949136060160374;63852429016748;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437122;1000949136160176130;63852429016870;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437142;1000949136260255947;63852429016979;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437162;1000949136360275085;63852429017037;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437182;1000949136460296817;63852429017148;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437202;1000949136560380191;63852429017247;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437222;1000949136660393329;63852429017348;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437242;1000949136760416863;63852429017448;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437262;1000949136860444200;63852429017548;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
437282;1000949136960527959;63852429017647;(-0.547, 0.827, 0.299);(0.001, 0.900, 0.003, -0.435);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
