Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
116159;1000947530724330267;63852427411524;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116179;1000947530824352271;63852427411524;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116199;1000947530924372634;63852427411743;(-0.591, 0.828, 0.302);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116219;1000947531024400092;63852427411743;(-0.591, 0.828, 0.302);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116239;1000947531124426073;63852427411958;(-0.590, 0.828, 0.302);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116259;1000947531224450434;63852427411958;(-0.590, 0.828, 0.302);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116279;1000947531324486758;63852427412165;(-0.590, 0.828, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116299;1000947531424515821;63852427412165;(-0.590, 0.828, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116319;1000947531524543192;63852427412524;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116339;1000947531624568878;63852427412524;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116359;1000947531724601308;63852427412524;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116379;1000947531824631727;63852427412524;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116399;1000947531924661408;63852427412585;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116419;1000947532024697251;63852427412696;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116439;1000947532124731350;63852427412795;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116459;1000947532224762884;63852427412956;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116479;1000947532324800229;63852427413020;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116499;1000947532424835113;63852427413117;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116519;1000947532524869817;63852427413241;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116539;1000947532624901019;63852427413308;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116558;1000947532719937521;63852427413441;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116578;1000947532819973371;63852427413509;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116598;1000947532920006640;63852427413647;(-0.590, 0.827, 0.302);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116618;1000947533020045462;63852427413731;(-0.590, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116638;1000947533120082729;63852427413820;(-0.591, 0.827, 0.302);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116658;1000947533220116817;63852427413912;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116678;1000947533320152011;63852427413998;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116698;1000947533420190855;63852427414088;(-0.591, 0.827, 0.302);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116718;1000947533520227004;63852427414183;(-0.591, 0.827, 0.302);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116738;1000947533620261020;63852427414310;(-0.591, 0.827, 0.301);(0.000, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116758;1000947533720302917;63852427414399;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116778;1000947533820340857;63852427414488;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116798;1000947533920377876;63852427414620;(-0.590, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116818;1000947534020410394;63852427414709;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116838;1000947534120451194;63852427414800;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116858;1000947534220489711;63852427414892;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116878;1000947534320524215;63852427414982;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116898;1000947534420564927;63852427415113;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116918;1000947534520603971;63852427415200;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116938;1000947534620640045;63852427415289;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116958;1000947534720681900;63852427415425;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116978;1000947534820721782;63852427415512;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
116998;1000947534920760132;63852427415600;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117018;1000947535020794521;63852427415690;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117038;1000947535120835373;63852427415821;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117058;1000947535220873382;63852427415911;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117078;1000947535320909361;63852427416001;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117098;1000947535420951596;63852427416090;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117118;1000947535520990795;63852427416226;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117138;1000947535621027429;63852427416313;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117158;1000947535721062052;63852427416400;(-0.590, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117178;1000947535821102587;63852427416488;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117198;1000947535921140856;63852427416624;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117218;1000947536021176408;63852427416711;(-0.590, 0.827, 0.302);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117238;1000947536121221004;63852427416801;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117258;1000947536221260203;63852427416890;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117278;1000947536321297111;63852427417024;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117298;1000947536421339470;63852427417115;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117318;1000947536521379782;63852427417200;(-0.590, 0.828, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117338;1000947536621417475;63852427417293;(-0.590, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117358;1000947536721453026;63852427417422;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117378;1000947536821493730;63852427417511;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117398;1000947536921533228;63852427417599;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117418;1000947537021569853;63852427417689;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117438;1000947537121612416;63852427417823;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117458;1000947537221651761;63852427417914;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117478;1000947537321689268;63852427418003;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117498;1000947537421724464;63852427418094;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117518;1000947537521765520;63852427418221;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117538;1000947537621803780;63852427418310;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117558;1000947537721840328;63852427418400;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117578;1000947537821883328;63852427418487;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117598;1000947537921923067;63852427418621;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117618;1000947538021959656;63852427418711;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117638;1000947538121994745;63852427418801;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117658;1000947538222036344;63852427418890;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117678;1000947538322075459;63852427419026;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117698;1000947538422111459;63852427419114;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117718;1000947538522155790;63852427419201;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117738;1000947538622195310;63852427419292;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117758;1000947538722231695;63852427419543;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117778;1000947538822274108;63852427419543;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117798;1000947538922313593;63852427419678;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117818;1000947539022351894;63852427419750;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117838;1000947539122386532;63852427419828;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117858;1000947539222428152;63852427419911;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117878;1000947539322467152;63852427420022;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117898;1000947539422502904;63852427420133;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117918;1000947539522544794;63852427420244;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117938;1000947539622584354;63852427420356;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117958;1000947539722621238;63852427420464;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117978;1000947539822656074;63852427420576;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
117998;1000947539922698240;63852427420686;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118018;1000947540022737087;63852427420686;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118038;1000947540122772964;63852427420848;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118058;1000947540222814843;63852427420975;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118078;1000947540322857627;63852427421031;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118098;1000947540422896615;63852427421103;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118338;1000947541623366462;63852427422726;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118358;1000947541723404784;63852427422726;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118378;1000947541823441719;63852427422726;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118398;1000947541923484283;63852427422726;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118418;1000947542023524553;63852427422726;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118438;1000947542123562461;63852427422787;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118458;1000947542223605859;63852427423092;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118478;1000947542323646277;63852427423092;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118498;1000947542423684069;63852427423092;(-0.591, 0.827, 0.301);(0.001, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118518;1000947542523719565;63852427423295;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118538;1000947542623762253;63852427423295;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118558;1000947542723801399;63852427423504;(-0.590, 0.827, 0.302);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118578;1000947542823838814;63852427423504;(-0.590, 0.827, 0.302);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118598;1000947542923881264;63852427423713;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118618;1000947543023921327;63852427423713;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118638;1000947543123958526;63852427423927;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118658;1000947543223993750;63852427423927;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118678;1000947543324035361;63852427424141;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118698;1000947543424073690;63852427424141;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118718;1000947543524110054;63852427424348;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118738;1000947543624151912;63852427424348;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118758;1000947543724192206;63852427424560;(-0.590, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118778;1000947543824228931;63852427424560;(-0.590, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118798;1000947543924272639;63852427424913;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118818;1000947544024313380;63852427424913;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118838;1000947544124350890;63852427424913;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118858;1000947544224387870;63852427424913;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118878;1000947544324430330;63852427425048;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118898;1000947544424470435;63852427425102;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118918;1000947544524507526;63852427425215;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118938;1000947544624550008;63852427425328;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118958;1000947544724590757;63852427425440;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118978;1000947544824628777;63852427425497;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
118998;1000947544924663414;63852427425611;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119018;1000947545024704538;63852427425722;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119038;1000947545124743397;63852427425812;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119058;1000947545224780202;63852427425901;(-0.590, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119077;1000947545319820911;63852427425990;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119097;1000947545419860967;63852427426080;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119117;1000947545519898401;63852427426211;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119137;1000947545619934339;63852427426301;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119157;1000947545719975652;63852427426391;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
119177;1000947545820014399;63852427426480;(-0.591, 0.827, 0.301);(0.002, 0.881, -0.001, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
