Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
390492;1000948902918795378;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390493;1000948902923797767;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390494;1000948902928800203;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390495;1000948902933802631;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390496;1000948902938805051;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390497;1000948902943807463;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390498;1000948902948809867;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390499;1000948902953812264;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390500;1000948902958814544;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390501;1000948902963816682;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390502;1000948902968818677;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390503;1000948902973820531;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390504;1000948902978822352;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390507;1000948902993848095;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390508;1000948902998873254;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390509;1000948903003907230;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390510;1000948903008942372;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390511;1000948903013978031;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390512;1000948903019015029;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390513;1000948903024052764;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390514;1000948903029090057;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390515;1000948903034126864;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390516;1000948903039162059;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390517;1000948903044194810;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390518;1000948903049224997;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390519;1000948903054252690;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390520;1000948903059279122;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.847, 0.250, 0.470);(0.000, 0.000, 0.000);0.000;VALID;(0.027, 0.031, 0.999);(-0.035, 0.000, 0.000);0.000;2.721;0.000;INVALID;;;;;;2;0;NULL
390521;1000948903064284730;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.442, 0.183, 0.878);(0.000, 0.000, 0.000);0.000;VALID;(0.019, 0.046, 0.999);(-0.035, 0.000, 0.000);0.000;2.758;0.000;INVALID;;;;;;2;0;NULL
390522;1000948903069290456;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.149, 0.097, 0.984);(0.000, 0.000, 0.000);0.000;VALID;(-0.210, 0.554, 0.805);(-0.035, 0.000, 0.000);0.000;2.751;0.000;INVALID;;;;;;2;0;NULL
390523;1000948903074319983;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.066, 0.068, 0.996);(0.000, 0.000, 0.000);0.000;VALID;(-0.208, 0.260, 0.943);(-0.035, 0.000, 0.000);0.000;2.723;0.000;INVALID;;;;;;2;0;NULL
390524;1000948903079349961;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.044, 0.062, 0.997);(0.000, 0.000, 0.000);0.000;VALID;(-0.169, 0.129, 0.977);(-0.035, 0.000, 0.000);0.000;2.707;0.000;INVALID;;;;;;2;0;NULL
390525;1000948903084380370;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.036, 0.050, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(-0.107, 0.073, 0.992);(-0.035, 0.000, 0.000);0.000;2.688;0.000;INVALID;;;;;;2;0;NULL
390526;1000948903089410598;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.033, 0.048, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(-0.056, 0.056, 0.997);(-0.035, 0.000, 0.000);0.000;2.675;0.000;INVALID;;;;;;2;0;NULL
390527;1000948903094439774;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.039, 0.056, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(-0.017, 0.060, 0.998);(-0.035, 0.000, 0.000);0.000;2.680;0.000;INVALID;;;;;;2;0;NULL
390528;1000948903099467932;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.039, 0.055, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.006, 0.057, 0.998);(-0.035, 0.000, 0.000);0.000;2.693;0.000;INVALID;;;;;;2;0;NULL
390529;1000948903104495103;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.038, 0.057, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.019, 0.058, 0.998);(-0.035, 0.000, 0.000);0.000;2.695;0.000;INVALID;;;;;;2;0;NULL
390530;1000948903109521318;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.037, 0.057, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.026, 0.057, 0.998);(-0.035, 0.000, 0.000);0.000;2.695;0.000;INVALID;;;;;;2;0;NULL
390531;1000948903114545739;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.023, 0.055, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.030, 0.055, 0.998);(-0.035, 0.000, 0.000);0.000;2.694;0.000;VALID;(-0.005, 0.053, 0.999);(0.035, 0.000, 0.000);0.000;4.378;0.000;2;0;NULL
390532;1000948903119552270;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.020, 0.054, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.033, 0.053, 0.998);(-0.035, 0.000, 0.000);0.000;2.694;0.000;VALID;(-0.004, 0.052, 0.999);(0.035, 0.000, 0.000);0.000;4.406;0.000;2;0;NULL
390533;1000948903124556670;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.020, 0.055, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.055, 0.998);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.595, 0.286, 0.751);(0.035, 0.000, 0.000);0.000;4.418;0.000;2;0;NULL
390534;1000948903129559620;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.020, 0.055, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.037, 0.055, 0.998);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.252, 0.149, 0.956);(0.035, 0.000, 0.000);0.000;4.414;0.000;2;0;NULL
390535;1000948903134561798;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.054, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.038, 0.054, 0.998);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.083, 0.085, 0.993);(0.035, 0.000, 0.000);0.000;4.412;0.000;2;0;NULL
390536;1000948903139537587;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.053, 0.998);(0.000, 0.000, 0.000);0.000;VALID;(0.039, 0.053, 0.998);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.028, 0.063, 0.998);(0.035, 0.000, 0.000);0.000;4.414;0.000;2;0;NULL
390537;1000948903144512391;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.049, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.039, 0.049, 0.998);(-0.035, 0.000, 0.000);0.000;2.685;0.000;VALID;(0.012, 0.051, 0.999);(0.035, 0.000, 0.000);0.000;4.413;0.000;2;0;NULL
390538;1000948903149487258;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.048, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.039, 0.047, 0.998);(-0.035, 0.000, 0.000);0.000;2.685;0.000;VALID;(0.008, 0.047, 0.999);(0.035, 0.000, 0.000);0.000;4.419;0.000;2;0;NULL
390539;1000948903154489161;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.047, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.039, 0.047, 0.998);(-0.035, 0.000, 0.000);0.000;2.690;0.000;VALID;(0.006, 0.046, 0.999);(0.035, 0.000, 0.000);0.000;4.432;0.000;2;0;NULL
390540;1000948903159491105;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.046, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.039, 0.046, 0.998);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.007, 0.046, 0.999);(0.035, 0.000, 0.000);0.000;4.444;0.000;2;0;NULL
390541;1000948903164493052;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.045, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.038, 0.045, 0.998);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.007, 0.044, 0.999);(0.035, 0.000, 0.000);0.000;4.451;0.000;2;0;NULL
390542;1000948903169498512;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.042, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.038, 0.042, 0.998);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.007, 0.040, 0.999);(0.035, 0.000, 0.000);0.000;4.453;0.000;2;0;NULL
390543;1000948903174500486;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.041, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.037, 0.040, 0.999);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.008, 0.038, 0.999);(0.035, 0.000, 0.000);0.000;4.455;0.000;2;0;NULL
390544;1000948903179502451;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.039, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.036, 0.039, 0.999);(-0.035, 0.000, 0.000);0.000;2.693;0.000;VALID;(0.008, 0.037, 0.999);(0.035, 0.000, 0.000);0.000;4.455;0.000;2;0;NULL
390545;1000948903184504409;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.037, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.037, 0.999);(-0.035, 0.000, 0.000);0.000;2.694;0.000;VALID;(0.008, 0.035, 0.999);(0.035, 0.000, 0.000);0.000;4.455;0.000;2;0.008980991;NULL
390546;1000948903189506333;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.036, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.035, 0.999);(-0.035, 0.000, 0.000);0.000;2.696;0.000;VALID;(0.008, 0.034, 0.999);(0.035, 0.000, 0.000);0.000;4.455;0.000;2;0.2300188;NULL
390547;1000948903194508113;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.035, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.034, 0.999);(-0.035, 0.000, 0.000);0.000;2.701;0.000;VALID;(0.009, 0.033, 0.999);(0.035, 0.000, 0.000);0.000;4.454;0.000;2;0.3242596;NULL
390548;1000948903199509752;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.034, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.033, 0.999);(-0.035, 0.000, 0.000);0.000;2.708;0.000;VALID;(0.009, 0.032, 0.999);(0.035, 0.000, 0.000);0.000;4.452;0.000;2;0.3721148;NULL
390549;1000948903204511249;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.033, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.033, 0.999);(-0.035, 0.000, 0.000);0.000;2.719;0.000;VALID;(0.010, 0.032, 0.999);(0.035, 0.000, 0.000);0.000;4.448;0.000;2;0.3848109;NULL
390550;1000948903209512603;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.034, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.033, 0.999);(-0.035, 0.000, 0.000);0.000;2.729;0.000;VALID;(0.010, 0.033, 0.999);(0.035, 0.000, 0.000);0.000;4.441;0.000;2;0.6674449;NULL
390551;1000948903214513816;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.034, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.033, 0.999);(-0.035, 0.000, 0.000);0.000;2.731;0.000;VALID;(0.010, 0.033, 0.999);(0.035, 0.000, 0.000);0.000;4.438;0.000;2;0.6772064;NULL
390552;1000948903219483160;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.023, 0.034, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.033, 0.999);(-0.035, 0.000, 0.000);0.000;2.732;0.000;VALID;(0.012, 0.033, 0.999);(0.035, 0.000, 0.000);0.000;4.436;0.000;2;0.7099186;NULL
390553;1000948903224455019;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.023, 0.034, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.034, 0.999);(-0.035, 0.000, 0.000);0.000;2.739;0.000;VALID;(0.012, 0.034, 0.999);(0.035, 0.000, 0.000);0.000;4.432;0.000;2;0.7152278;NULL
390554;1000948903229456568;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.023, 0.035, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.035, 0.035, 0.999);(-0.035, 0.000, 0.000);0.000;2.743;0.000;VALID;(0.012, 0.036, 0.999);(0.035, 0.000, 0.000);0.000;4.424;0.000;2;0.658187;NULL
390555;1000948903234458247;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.023, 0.039, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.034, 0.039, 0.999);(-0.035, 0.000, 0.000);0.000;2.745;0.000;VALID;(0.013, 0.043, 0.999);(0.035, 0.000, 0.000);0.000;4.417;0.000;2;0.471764;NULL
390556;1000948903239460056;63852428784010;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.023, 0.041, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.034, 0.041, 0.999);(-0.035, 0.000, 0.000);0.000;2.747;0.000;VALID;(0.014, 0.046, 0.999);(0.035, 0.000, 0.000);0.000;4.416;0.000;2;0.5283606;NULL
390557;1000948903244461994;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.022, 0.042, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.034, 0.043, 0.998);(-0.035, 0.000, 0.000);0.000;2.718;0.000;VALID;(0.010, 0.048, 0.999);(0.035, 0.000, 0.000);0.000;4.402;0.000;2;0.5015095;NULL
390558;1000948903249467495;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.020, 0.045, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.034, 0.046, 0.998);(-0.035, 0.000, 0.000);0.000;2.733;0.000;VALID;(0.006, 0.052, 0.999);(0.035, 0.000, 0.000);0.000;4.467;0.000;2;0.3714747;NULL
390559;1000948903254469517;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.020, 0.046, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.034, 0.048, 0.998);(-0.035, 0.000, 0.000);0.000;2.791;0.000;VALID;(0.005, 0.056, 0.998);(0.035, 0.000, 0.000);0.000;4.557;0.000;2;0.2999697;NULL
390560;1000948903259471560;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.019, 0.047, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.034, 0.048, 0.998);(-0.035, 0.000, 0.000);0.000;2.884;0.000;VALID;(0.001, 0.055, 0.998);(0.035, 0.000, 0.000);0.000;4.575;0.000;2;0.1392822;NULL
390561;1000948903264473595;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);VALID;(0.021, 0.047, 0.999);(0.000, 0.000, 0.000);0.000;VALID;(0.037, 0.048, 0.998);(-0.035, 0.000, 0.000);0.000;2.883;0.000;VALID;(0.003, 0.053, 0.999);(0.035, 0.000, 0.000);0.000;4.717;0.000;2;0;NULL
390562;1000948903269475543;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390563;1000948903274477349;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390564;1000948903279479014;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390565;1000948903284480538;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390566;1000948903289481922;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390567;1000948903294453502;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390568;1000948903299426643;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390569;1000948903304402175;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390570;1000948903309403821;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390571;1000948903314405597;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390572;1000948903319407502;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390573;1000948903324409536;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390574;1000948903329411698;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390575;1000948903334413854;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390576;1000948903339416003;63852428784011;(0.008, 1.309, -0.017);(-0.056, -0.139, -0.011, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390577;1000948903344418145;63852428784103;(0.028, 1.264, -0.029);(0.140, -0.108, 0.018, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390578;1000948903349420144;63852428784104;(0.028, 1.264, -0.029);(0.140, -0.108, 0.018, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390579;1000948903354422001;63852428784104;(0.028, 1.264, -0.029);(0.140, -0.108, 0.018, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390580;1000948903359423716;63852428784104;(0.028, 1.264, -0.029);(0.140, -0.108, 0.018, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
390581;1000948903364425290;63852428784104;(0.028, 1.264, -0.029);(0.140, -0.108, 0.018, 0.984);VALID;(0.015, 0.047, 0.999);(0.000, 0.000, 0.000);70.700;INVALID;;;;;;VALID;(-0.001, 0.051, 0.999);(0.035, 0.000, 0.000);0.000;4.731;0.000;2;0;NULL
390582;1000948903369426724;63852428784104;(0.028, 1.264, -0.029);(0.140, -0.108, 0.018, 0.984);VALID;(0.007, 0.041, 0.999);(0.000, 0.000, 0.000);70.700;VALID;(-0.017, -0.005, 1.000);(-0.035, 0.000, 0.000);0.000;2.406;0.000;VALID;(-0.009, 0.036, 0.999);(0.035, 0.000, 0.000);0.000;4.697;0.000;2;0;NULL
390583;1000948903374401944;63852428784104;(0.028, 1.264, -0.029);(0.140, -0.108, 0.018, 0.984);VALID;(0.005, 0.041, 0.999);(0.000, 0.000, 0.000);70.700;VALID;(0.016, 0.044, 0.999);(-0.035, 0.000, 0.000);0.000;3.008;0.000;VALID;(-0.012, 0.038, 0.999);(0.035, 0.000, 0.000);0.000;4.696;0.000;2;0;NULL
