Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2200399;1000011061893330806;63851479348321;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200419;1000011061993302467;63851479348531;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200439;1000011062093276032;63851479348531;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200459;1000011062193251943;63851479348912;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200479;1000011062293237504;63851479348912;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200499;1000011062393224186;63851479348912;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200519;1000011062493212168;63851479348912;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200539;1000011062593270658;63851479348965;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200559;1000011062693289469;63851479349073;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200579;1000011062793298778;63851479349172;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200599;1000011062893303440;63851479349273;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200619;1000011062993379556;63851479349368;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200639;1000011063093416023;63851479349476;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200659;1000011063193440904;63851479349587;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200679;1000011063293515409;63851479349655;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200699;1000011063393556223;63851479349755;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200719;1000011063493574126;63851479349877;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200739;1000011063593586624;63851479349978;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200759;1000011063693661719;63851479350056;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200779;1000011063793697193;63851479350167;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200799;1000011063893719416;63851479350255;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200819;1000011063993796919;63851479350367;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200839;1000011064093831615;63851479350458;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200859;1000011064193853893;63851479350555;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200879;1000011064293931660;63851479350655;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200899;1000011064393969234;63851479350761;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200919;1000011064493996276;63851479350883;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200939;1000011064594020327;63851479350984;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200959;1000011064694080937;63851479351083;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200979;1000011064794111696;63851479351189;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2200999;1000011064894138878;63851479351256;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201019;1000011064994207119;63851479351356;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201039;1000011065094239142;63851479351457;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201059;1000011065194269042;63851479351556;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201079;1000011065294296672;63851479351656;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201099;1000011065394351356;63851479351756;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201119;1000011065494383415;63851479351858;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201139;1000011065594413943;63851479351956;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201159;1000011065694476149;63851479352057;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201179;1000011065794513920;63851479352157;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201199;1000011065894546352;63851479352257;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201219;1000011065994576713;63851479352357;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201239;1000011066094626700;63851479352457;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201259;1000011066194662100;63851479352557;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201279;1000011066294694855;63851479352658;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201299;1000011066394755714;63851479352757;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201319;1000011066494792398;63851479352856;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201339;1000011066594826331;63851479352956;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201359;1000011066694888306;63851479353056;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201379;1000011066794925707;63851479353156;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201399;1000011066894961755;63851479353256;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201419;1000011066994994606;63851479353356;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201438;1000011067090037518;63851479353454;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201458;1000011067190074245;63851479353555;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201478;1000011067290108981;63851479353657;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201498;1000011067390162529;63851479353754;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201518;1000011067490201242;63851479353854;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201538;1000011067590238548;63851479353957;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201558;1000011067690273208;63851479354057;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201578;1000011067790313362;63851479354157;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201598;1000011067890351751;63851479354256;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201618;1000011067990389030;63851479354357;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201638;1000011068090431496;63851479354457;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201658;1000011068190470265;63851479354555;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201678;1000011068290506793;63851479354664;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201698;1000011068390562946;63851479354754;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.553);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201718;1000011068490602827;63851479354854;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201738;1000011068590639904;63851479354953;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201758;1000011068690674498;63851479355052;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201778;1000011068790715200;63851479355154;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.553);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201798;1000011068890753913;63851479355254;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201818;1000011068990789852;63851479355354;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201838;1000011069090838059;63851479355456;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.553);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201858;1000011069190877273;63851479355553;(-0.379, 0.826, 0.398);(0.017, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201878;1000011069290914216;63851479355654;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201898;1000011069390948671;63851479355755;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201918;1000011069490989404;63851479355856;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201938;1000011069591027510;63851479355962;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201958;1000011069691063312;63851479356053;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201978;1000011069791104900;63851479356153;(-0.379, 0.826, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2201998;1000011069891144245;63851479356254;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202018;1000011069991182027;63851479356356;(-0.379, 0.826, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202038;1000011070091231993;63851479356454;(-0.379, 0.826, 0.398);(0.017, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202058;1000011070191272330;63851479356555;(-0.379, 0.826, 0.398);(0.017, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202078;1000011070291310026;63851479356658;(-0.379, 0.826, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202098;1000011070391345144;63851479356754;(-0.379, 0.826, 0.398);(0.017, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202118;1000011070491386737;63851479356854;(-0.379, 0.826, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202138;1000011070591428217;63851479356960;(-0.379, 0.826, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202158;1000011070691464475;63851479357061;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202178;1000011070791511666;63851479357162;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202198;1000011070891550615;63851479357261;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202218;1000011070991586487;63851479357367;(-0.379, 0.826, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202238;1000011071091620720;63851479357468;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202258;1000011071191660837;63851479357567;(-0.379, 0.825, 0.398);(0.017, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202278;1000011071291698040;63851479357666;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202298;1000011071391732919;63851479357768;(-0.379, 0.825, 0.398);(0.017, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202318;1000011071491774161;63851479357868;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202338;1000011071591812608;63851479357969;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202358;1000011071691848681;63851479358067;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202378;1000011071791882600;63851479358168;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202398;1000011071891922571;63851479358331;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202418;1000011071991961125;63851479358386;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202438;1000011072091996883;63851479358508;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202458;1000011072192038249;63851479358568;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202478;1000011072292077260;63851479358702;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202498;1000011072392113277;63851479358769;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202518;1000011072492155581;63851479358903;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202538;1000011072592195226;63851479358969;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202558;1000011072692232122;63851479359067;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202578;1000011072792266688;63851479359167;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202598;1000011072892309225;63851479359276;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202618;1000011072992348927;63851479359379;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202638;1000011073092385361;63851479359478;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202658;1000011073192429341;63851479359578;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202678;1000011073292469314;63851479359678;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202698;1000011073392506992;63851479359779;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202718;1000011073492541926;63851479359879;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202738;1000011073592614558;63851479359982;(-0.379, 0.826, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202758;1000011073692656388;63851479360079;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202778;1000011073792705322;63851479360178;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202798;1000011073892746905;63851479360277;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202818;1000011073992785476;63851479360377;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202838;1000011074092821772;63851479360477;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202858;1000011074192863941;63851479360582;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202878;1000011074292903755;63851479360678;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202898;1000011074392941251;63851479360780;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202918;1000011074492976142;63851479360878;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202938;1000011074593019465;63851479360982;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202958;1000011074693057998;63851479361080;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202978;1000011074793094266;63851479361176;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2202998;1000011074893135800;63851479361277;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203018;1000011074993174673;63851479361376;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203038;1000011075093211224;63851479361479;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203058;1000011075193246004;63851479361577;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203078;1000011075293287247;63851479361681;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203098;1000011075393325173;63851479361780;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203118;1000011075493360894;63851479361880;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203138;1000011075593402593;63851479361979;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203158;1000011075693441996;63851479362079;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2203178;1000011075793478593;63851479362179;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
