Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
127214;1000947586019176083;63852427466715;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127234;1000947586119211514;63852427466802;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127254;1000947586219242697;63852427466893;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127274;1000947586319290446;63852427467024;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127294;1000947586419325776;63852427467111;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127314;1000947586519358974;63852427467200;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127334;1000947586619407592;63852427467384;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127354;1000947586719443937;63852427467384;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127374;1000947586819478404;63852427467499;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127394;1000947586919511695;63852427467609;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127414;1000947587019551241;63852427467709;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127434;1000947587119587861;63852427467813;(-0.591, 0.827, 0.302);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127454;1000947587219621688;63852427467909;(-0.590, 0.827, 0.302);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127474;1000947587319677712;63852427468010;(-0.590, 0.828, 0.302);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127494;1000947587419715680;63852427468114;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127514;1000947587519752076;63852427468213;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127534;1000947587619810602;63852427468314;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127554;1000947587719852818;63852427468415;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127574;1000947587819889653;63852427468559;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127594;1000947587919923385;63852427468669;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127614;1000947588019964113;63852427468720;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127634;1000947588120002769;63852427468831;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127654;1000947588220038709;63852427468888;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127674;1000947588320092924;63852427469036;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127694;1000947588420131477;63852427469171;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127714;1000947588520168359;63852427469241;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127734;1000947588620202115;63852427469345;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127754;1000947588720242430;63852427469427;(-0.591, 0.827, 0.302);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127774;1000947588820280018;63852427469517;(-0.590, 0.827, 0.302);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127794;1000947588920316034;63852427469603;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127814;1000947589020365352;63852427469694;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127834;1000947589120404322;63852427469783;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127854;1000947589220442437;63852427469959;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127874;1000947589320476593;63852427470048;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127894;1000947589420516752;63852427470165;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127914;1000947589520554898;63852427470246;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
127934;1000947589620591193;63852427470312;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128454;1000947592221611995;63852427473359;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128474;1000947592321648596;63852427473359;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128494;1000947592421691284;63852427473359;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128514;1000947592521731321;63852427473359;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128534;1000947592621768871;63852427473359;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128554;1000947592721804060;63852427473460;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128574;1000947592821845344;63852427473526;(-0.590, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128594;1000947592921884573;63852427473640;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128614;1000947593021920774;63852427473848;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128634;1000947593121963102;63852427473848;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128654;1000947593222002823;63852427474062;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128674;1000947593322039918;63852427474062;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128694;1000947593422087427;63852427474274;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128714;1000947593522127922;63852427474274;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128734;1000947593622167426;63852427474486;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128754;1000947593722202831;63852427474486;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128774;1000947593822245770;63852427474486;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128794;1000947593922284722;63852427474695;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128814;1000947594022321715;63852427474695;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128834;1000947594122364387;63852427474906;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128854;1000947594222404985;63852427474906;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128874;1000947594322442422;63852427475117;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
128894;1000947594422477660;63852427475117;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129034;1000947595122750657;63852427476263;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129054;1000947595222791808;63852427476263;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129074;1000947595322830505;63852427476263;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129094;1000947595422866537;63852427476263;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129114;1000947595522909109;63852427476263;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129134;1000947595622950418;63852427476343;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129154;1000947595722988076;63852427476406;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129174;1000947595823031905;63852427476680;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129194;1000947595923072042;63852427476680;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129214;1000947596023110194;63852427476884;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129234;1000947596123145363;63852427476884;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129254;1000947596223189592;63852427477097;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129274;1000947596323228284;63852427477097;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129294;1000947596423264981;63852427477097;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129313;1000947596518305460;63852427477307;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129333;1000947596618346629;63852427477307;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129353;1000947596718384130;63852427477519;(-0.590, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129373;1000947596818419153;63852427477519;(-0.590, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129393;1000947596918460249;63852427477730;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129413;1000947597018498834;63852427477730;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129433;1000947597118534976;63852427477939;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129453;1000947597218577209;63852427477939;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129473;1000947597318616969;63852427478152;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129493;1000947597418654207;63852427478152;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129513;1000947597518699559;63852427478511;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129533;1000947597618740048;63852427478511;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129553;1000947597718778000;63852427478511;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129573;1000947597818814288;63852427478511;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129593;1000947597918856771;63852427478639;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129613;1000947598018897039;63852427478695;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129633;1000947598118934356;63852427478807;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129653;1000947598218977350;63852427478919;(-0.591, 0.827, 0.301);(0.002, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129673;1000947598319018309;63852427479032;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129693;1000947598419056224;63852427479086;(-0.590, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129713;1000947598519092048;63852427479200;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
129733;1000947598619133931;63852427479314;(-0.591, 0.827, 0.301);(0.001, 0.881, 0.000, -0.473);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
