Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName
26543;1000092200246463325;63853876696824;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26563;1000092200346450541;63853876696824;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26583;1000092200446438238;63853876697035;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26603;1000092200546426752;63853876697035;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26623;1000092200646416317;63853876697246;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26643;1000092200746415159;63853876697246;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26663;1000092200846414293;63853876697635;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26683;1000092200946413746;63853876697635;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26703;1000092201046421995;63853876697635;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26723;1000092201146429845;63853876697635;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26743;1000092201246437524;63853876697728;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26763;1000092201346445185;63853876697839;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26783;1000092201446461634;63853876697929;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26803;1000092201546476680;63853876698022;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26823;1000092201646490243;63853876698134;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26843;1000092201746512829;63853876698223;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26863;1000092201846532603;63853876698335;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26883;1000092201946552232;63853876698424;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26903;1000092202046578080;63853876698536;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26923;1000092202146603938;63853876698623;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26943;1000092202246627368;63853876698723;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26963;1000092202346649658;63853876698822;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
26983;1000092202446678826;63853876698924;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27003;1000092202546705806;63853876699034;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27023;1000092202646732185;63853876699123;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27043;1000092202746764210;63853876699234;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27063;1000092202846796575;63853876699322;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27083;1000092202946824536;63853876699435;(-0.295, 0.825, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27103;1000092203046851247;63853876699523;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27123;1000092203146885177;63853876699623;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27143;1000092203246916593;63853876699724;(-0.295, 0.823, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27163;1000092203346947017;63853876699823;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27183;1000092203446983306;63853876699924;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27203;1000092203547017392;63853876700023;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27223;1000092203647049457;63853876700123;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27243;1000092203747088341;63853876700223;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27263;1000092203847124661;63853876700323;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27283;1000092203947158435;63853876700424;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27303;1000092204047190182;63853876700523;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27323;1000092204147227698;63853876700635;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27343;1000092204247263532;63853876700724;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27363;1000092204347296391;63853876700834;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27383;1000092204447337704;63853876700923;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27403;1000092204547374335;63853876701036;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27423;1000092204647410301;63853876701123;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27443;1000092204747442418;63853876701235;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27463;1000092204847483481;63853876701324;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27483;1000092204947519430;63853876701434;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27503;1000092205047554532;63853876701523;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27523;1000092205147594764;63853876701635;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27543;1000092205247632495;63853876701722;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27563;1000092205347667619;63853876701834;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27583;1000092205447701623;63853876701923;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27603;1000092205547740884;63853876702034;(-0.295, 0.823, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27623;1000092205647778112;63853876702124;(-0.295, 0.823, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27643;1000092205747812552;63853876702235;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27663;1000092205847853981;63853876702324;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27683;1000092205947892227;63853876702435;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27703;1000092206047928300;63853876702524;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27723;1000092206147970904;63853876702623;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27743;1000092206248010916;63853876702723;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27763;1000092206348048068;63853876702830;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27783;1000092206448082966;63853876702929;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27803;1000092206548124119;63853876703038;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27823;1000092206648162449;63853876703134;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27843;1000092206748198976;63853876703223;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27863;1000092206848240925;63853876703336;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27883;1000092206948281170;63853876703423;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27903;1000092207048318499;63853876703523;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27923;1000092207148353817;63853876703623;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27942;1000092207243393439;63853876703729;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27962;1000092207343432641;63853876703821;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
27982;1000092207443468937;63853876703922;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28002;1000092207543511307;63853876704022;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28022;1000092207643551027;63853876704125;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28042;1000092207743588207;63853876704222;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28062;1000092207843623386;63853876704323;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28082;1000092207943664647;63853876704423;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28102;1000092208043702998;63853876704523;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28122;1000092208143739162;63853876704624;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28142;1000092208243782882;63853876704724;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28162;1000092208343822335;63853876704823;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28182;1000092208443859521;63853876704934;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28202;1000092208543907276;63853876705024;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28222;1000092208643947466;63853876705132;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28242;1000092208743986030;63853876705224;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28262;1000092208844021268;63853876705333;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28282;1000092208944063729;63853876705423;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28302;1000092209044102958;63853876705534;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28322;1000092209144140598;63853876705625;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28342;1000092209244182682;63853876705733;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28362;1000092209344223367;63853876705822;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28382;1000092209444260504;63853876705935;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28402;1000092209544296674;63853876706024;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28422;1000092209644337835;63853876706134;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28442;1000092209744378383;63853876706224;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28462;1000092209844414608;63853876706335;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28482;1000092209944457675;63853876706423;(-0.295, 0.824, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28502;1000092210044496780;63853876706535;(-0.295, 0.823, 0.389);(0.028, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28522;1000092210144535597;63853876706624;(-0.295, 0.823, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28542;1000092210244578203;63853876706734;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28562;1000092210344619322;63853876706823;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28582;1000092210444657232;63853876706935;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28602;1000092210544693065;63853876707024;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28622;1000092210644734066;63853876707132;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28642;1000092210744774893;63853876707220;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28662;1000092210844811465;63853876707332;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28682;1000092210944854113;63853876707420;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28702;1000092211044893577;63853876707533;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28722;1000092211144932467;63853876707622;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28742;1000092211244967032;63853876707733;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28762;1000092211345008202;63853876707822;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28782;1000092211445046448;63853876707932;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28802;1000092211545083231;63853876708022;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28822;1000092211645125921;63853876708122;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28842;1000092211745166107;63853876708222;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28862;1000092211845205645;63853876708323;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28882;1000092211945241792;63853876708422;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28902;1000092212045284672;63853876708522;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28922;1000092212145323850;63853876708624;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28942;1000092212245361262;63853876708723;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28962;1000092212345404492;63853876708823;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
28982;1000092212445445176;63853876708923;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29002;1000092212545483162;63853876709024;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29022;1000092212645526071;63853876709123;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29042;1000092212745567265;63853876709230;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29062;1000092212845604287;63853876709334;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29082;1000092212945639567;63853876709422;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29102;1000092213045680473;63853876709535;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29122;1000092213145719624;63853876709625;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29142;1000092213245756863;63853876709723;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29162;1000092213345801581;63853876709824;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.000, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29182;1000092213445841743;63853876709923;(-0.295, 0.823, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29202;1000092213545879289;63853876710024;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29222;1000092213645915332;63853876710123;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29242;1000092213745956274;63853876710235;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29262;1000092213845994715;63853876710323;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
29282;1000092213946030274;63853876710433;(-0.295, 0.824, 0.389);(0.029, -0.164, 0.001, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
