Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
10972;1000949825443386703;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.010, -0.154, 0.988);(0.000, 0.000, 0.000);71.275;VALID;(0.013, -0.155, 0.988);(-0.035, 0.000, 0.000);0.000;8.987;0.000;VALID;(0.010, -0.154, 0.988);(0.035, 0.000, 0.000);0.000;4.719;0.000;2;0;NULL
10973;1000949825448388089;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.014, -0.157, 0.987);(0.000, 0.000, 0.000);71.275;VALID;(0.015, -0.159, 0.987);(-0.035, 0.000, 0.000);0.000;8.989;0.000;VALID;(0.014, -0.157, 0.987);(0.035, 0.000, 0.000);0.000;4.710;0.000;2;0;NULL
10974;1000949825453389606;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.017, -0.161, 0.987);(0.000, 0.000, 0.000);71.275;VALID;(0.017, -0.163, 0.987);(-0.035, 0.000, 0.000);0.000;8.997;0.000;VALID;(0.017, -0.161, 0.987);(0.035, 0.000, 0.000);0.000;4.705;0.000;2;0;NULL
10975;1000949825458391253;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.019, -0.163, 0.987);(0.000, 0.000, 0.000);71.275;VALID;(0.019, -0.164, 0.986);(-0.035, 0.000, 0.000);0.000;9.006;0.000;VALID;(0.019, -0.163, 0.987);(0.035, 0.000, 0.000);0.000;4.700;0.000;2;0;NULL
10976;1000949825463393030;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.021, -0.163, 0.986);(0.000, 0.000, 0.000);71.275;VALID;(0.021, -0.165, 0.986);(-0.035, 0.000, 0.000);0.000;9.014;0.000;VALID;(0.021, -0.163, 0.986);(0.035, 0.000, 0.000);0.000;4.696;0.000;2;0;NULL
10977;1000949825468394937;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.024, -0.163, 0.986);(0.000, 0.000, 0.000);71.275;VALID;(0.024, -0.165, 0.986);(-0.035, 0.000, 0.000);0.000;9.020;0.000;VALID;(0.024, -0.163, 0.986);(0.035, 0.000, 0.000);0.000;4.694;0.000;2;0;NULL
10979;1000949825486570300;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.027, -0.163, 0.986);(0.000, 0.000, 0.000);71.275;VALID;(0.026, -0.164, 0.986);(-0.035, 0.000, 0.000);0.000;9.021;0.000;VALID;(0.027, -0.163, 0.986);(0.035, 0.000, 0.000);0.000;4.691;0.000;2;0;NULL
10980;1000949825491756802;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.026, -0.156, 0.987);(0.000, 0.000, 0.000);71.425;VALID;(0.026, -0.155, 0.988);(-0.035, 0.000, 0.000);0.000;12.321;0.000;VALID;(0.026, -0.156, 0.987);(0.035, 0.000, 0.000);0.000;4.688;0.000;2;0;NULL
10981;1000949825496710389;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.025, -0.152, 0.988);(0.000, 0.000, 0.000);71.500;VALID;(0.025, -0.151, 0.988);(-0.035, 0.000, 0.000);0.000;12.338;0.000;VALID;(0.025, -0.152, 0.988);(0.035, 0.000, 0.000);0.000;4.685;0.000;2;0;NULL
10982;1000949825501524457;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.025, -0.151, 0.988);(0.000, 0.000, 0.000);71.550;VALID;(0.024, -0.148, 0.989);(-0.035, 0.000, 0.000);0.000;12.333;0.000;VALID;(0.025, -0.151, 0.988);(0.035, 0.000, 0.000);0.000;4.682;0.000;2;0;NULL
10983;1000949825506383399;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.024, -0.150, 0.988);(0.000, 0.000, 0.000);71.550;VALID;(0.024, -0.147, 0.989);(-0.035, 0.000, 0.000);0.000;12.339;0.000;VALID;(0.024, -0.150, 0.988);(0.035, 0.000, 0.000);0.000;4.678;0.000;2;0;NULL
10984;1000949825511242423;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.023, -0.149, 0.989);(0.000, 0.000, 0.000);71.550;VALID;(0.023, -0.146, 0.989);(-0.035, 0.000, 0.000);0.000;12.347;0.000;VALID;(0.023, -0.149, 0.989);(0.035, 0.000, 0.000);0.000;4.670;0.000;2;0;NULL
10985;1000949825516131643;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.022, -0.148, 0.989);(0.000, 0.000, 0.000);71.450;VALID;(0.023, -0.145, 0.989);(-0.035, 0.000, 0.000);0.000;12.365;0.000;VALID;(0.022, -0.148, 0.989);(0.035, 0.000, 0.000);0.000;4.666;0.000;2;0;NULL
10986;1000949825521042778;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.022, -0.147, 0.989);(0.000, 0.000, 0.000);71.375;VALID;(0.022, -0.145, 0.989);(-0.035, 0.000, 0.000);0.000;12.382;0.000;VALID;(0.022, -0.147, 0.989);(0.035, 0.000, 0.000);0.000;4.663;0.000;2;0;NULL
10987;1000949825525967775;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.021, -0.145, 0.989);(0.000, 0.000, 0.000);71.300;VALID;(0.022, -0.144, 0.989);(-0.035, 0.000, 0.000);0.000;12.420;0.000;VALID;(0.021, -0.145, 0.989);(0.035, 0.000, 0.000);0.000;4.658;0.000;2;0;NULL
10988;1000949825530898850;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.021, -0.143, 0.989);(0.000, 0.000, 0.000);71.300;VALID;(0.021, -0.143, 0.990);(-0.035, 0.000, 0.000);0.000;12.442;0.000;VALID;(0.021, -0.143, 0.989);(0.035, 0.000, 0.000);0.000;4.654;0.000;2;0;NULL
10989;1000949825535832277;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.021, -0.141, 0.990);(0.000, 0.000, 0.000);71.200;VALID;(0.021, -0.141, 0.990);(-0.035, 0.000, 0.000);0.000;12.453;0.000;VALID;(0.021, -0.141, 0.990);(0.035, 0.000, 0.000);0.000;4.648;0.000;2;0;NULL
10990;1000949825540767939;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.020, -0.139, 0.990);(0.000, 0.000, 0.000);71.200;VALID;(0.021, -0.140, 0.990);(-0.035, 0.000, 0.000);0.000;12.453;0.000;VALID;(0.020, -0.139, 0.990);(0.035, 0.000, 0.000);0.000;4.646;0.000;2;0;NULL
10991;1000949825545705763;63852429706501;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.020, -0.137, 0.990);(0.000, 0.000, 0.000);71.100;VALID;(0.021, -0.138, 0.990);(-0.035, 0.000, 0.000);0.000;12.452;0.000;VALID;(0.020, -0.137, 0.990);(0.035, 0.000, 0.000);0.000;4.644;0.000;2;0;NULL
10992;1000949825550645952;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.020, -0.136, 0.991);(0.000, 0.000, 0.000);71.100;VALID;(0.021, -0.137, 0.990);(-0.035, 0.000, 0.000);0.000;12.449;0.000;VALID;(0.020, -0.136, 0.991);(0.035, 0.000, 0.000);0.000;4.643;0.000;2;0;NULL
10993;1000949825555589307;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.020, -0.134, 0.991);(0.000, 0.000, 0.000);71.100;VALID;(0.021, -0.135, 0.991);(-0.035, 0.000, 0.000);0.000;12.440;0.000;VALID;(0.020, -0.134, 0.991);(0.035, 0.000, 0.000);0.000;4.641;0.000;2;0;NULL
10994;1000949825560536015;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.020, -0.133, 0.991);(0.000, 0.000, 0.000);71.025;VALID;(0.021, -0.134, 0.991);(-0.035, 0.000, 0.000);0.000;12.427;0.000;VALID;(0.020, -0.133, 0.991);(0.035, 0.000, 0.000);0.000;4.638;0.000;2;0;NULL
10995;1000949825565485948;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.020, -0.131, 0.991);(0.000, 0.000, 0.000);71.025;VALID;(0.021, -0.132, 0.991);(-0.035, 0.000, 0.000);0.000;12.418;0.000;VALID;(0.020, -0.131, 0.991);(0.035, 0.000, 0.000);0.000;4.634;0.000;2;0;NULL
10996;1000949825570475816;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.020, -0.129, 0.991);(0.000, 0.000, 0.000);71.025;VALID;(0.021, -0.130, 0.991);(-0.035, 0.000, 0.000);0.000;12.410;0.000;VALID;(0.020, -0.129, 0.991);(0.035, 0.000, 0.000);0.000;4.633;0.000;2;0;NULL
10997;1000949825575427406;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.021, -0.128, 0.992);(0.000, 0.000, 0.000);70.950;VALID;(0.021, -0.129, 0.991);(-0.035, 0.000, 0.000);0.000;12.392;0.000;VALID;(0.021, -0.128, 0.992);(0.035, 0.000, 0.000);0.000;4.631;0.000;2;0;NULL
10998;1000949825580416249;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.021, -0.128, 0.992);(0.000, 0.000, 0.000);70.950;VALID;(0.022, -0.128, 0.991);(-0.035, 0.000, 0.000);0.000;12.385;0.000;VALID;(0.021, -0.128, 0.992);(0.035, 0.000, 0.000);0.000;4.627;0.000;2;0;NULL
10999;1000949825585366847;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.022, -0.128, 0.992);(0.000, 0.000, 0.000);70.950;VALID;(0.022, -0.128, 0.991);(-0.035, 0.000, 0.000);0.000;12.350;0.000;VALID;(0.022, -0.128, 0.992);(0.035, 0.000, 0.000);0.000;4.623;0.000;2;0.3877212;NULL
11000;1000949825590319083;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.023, -0.129, 0.991);(0.000, 0.000, 0.000);70.950;VALID;(0.023, -0.129, 0.991);(-0.035, 0.000, 0.000);0.000;12.308;0.000;VALID;(0.023, -0.129, 0.991);(0.035, 0.000, 0.000);0.000;4.621;0.000;2;0.4005674;NULL
11001;1000949825595272902;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.025, -0.130, 0.991);(0.000, 0.000, 0.000);70.875;VALID;(0.024, -0.130, 0.991);(-0.035, 0.000, 0.000);0.000;12.284;0.000;VALID;(0.025, -0.130, 0.991);(0.035, 0.000, 0.000);0.000;4.617;0.000;2;0.4230033;NULL
11002;1000949825600228250;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.026, -0.131, 0.991);(0.000, 0.000, 0.000);70.875;VALID;(0.026, -0.131, 0.991);(-0.035, 0.000, 0.000);0.000;12.272;0.000;VALID;(0.026, -0.131, 0.991);(0.035, 0.000, 0.000);0.000;4.615;0.000;2;0.4193895;NULL
11003;1000949825605185076;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.028, -0.132, 0.991);(0.000, 0.000, 0.000);70.875;VALID;(0.027, -0.132, 0.991);(-0.035, 0.000, 0.000);0.000;12.260;0.000;VALID;(0.028, -0.132, 0.991);(0.035, 0.000, 0.000);0.000;4.610;0.000;2;0.4365948;NULL
11004;1000949825610143333;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.030, -0.132, 0.991);(0.000, 0.000, 0.000);70.875;VALID;(0.029, -0.133, 0.991);(-0.035, 0.000, 0.000);0.000;12.234;0.000;VALID;(0.030, -0.132, 0.991);(0.035, 0.000, 0.000);0.000;4.607;0.000;2;0.380135;NULL
11005;1000949825615102963;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.032, -0.133, 0.991);(0.000, 0.000, 0.000);70.800;VALID;(0.031, -0.133, 0.991);(-0.035, 0.000, 0.000);0.000;12.206;0.000;VALID;(0.032, -0.133, 0.991);(0.035, 0.000, 0.000);0.000;4.605;0.000;2;0.3496641;NULL
11006;1000949825620063926;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.034, -0.134, 0.990);(0.000, 0.000, 0.000);70.800;VALID;(0.033, -0.135, 0.990);(-0.035, 0.000, 0.000);0.000;12.160;0.000;VALID;(0.034, -0.134, 0.990);(0.035, 0.000, 0.000);0.000;4.603;0.000;2;0.352891;NULL
11007;1000949825625026183;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.035, -0.136, 0.990);(0.000, 0.000, 0.000);70.800;VALID;(0.035, -0.137, 0.990);(-0.035, 0.000, 0.000);0.000;12.123;0.000;VALID;(0.035, -0.136, 0.990);(0.035, 0.000, 0.000);0.000;4.601;0.000;2;0.3073959;NULL
11008;1000949825629942376;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.037, -0.139, 0.990);(0.000, 0.000, 0.000);70.800;VALID;(0.036, -0.139, 0.990);(-0.035, 0.000, 0.000);0.000;12.102;0.000;VALID;(0.037, -0.139, 0.990);(0.035, 0.000, 0.000);0.000;4.600;0.000;2;0.2888732;NULL
11009;1000949825634825169;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.038, -0.142, 0.989);(0.000, 0.000, 0.000);70.725;VALID;(0.037, -0.142, 0.989);(-0.035, 0.000, 0.000);0.000;12.095;0.000;VALID;(0.038, -0.142, 0.989);(0.035, 0.000, 0.000);0.000;4.597;0.000;2;0.3021836;NULL
11010;1000949825639682140;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.038, -0.145, 0.989);(0.000, 0.000, 0.000);70.725;VALID;(0.038, -0.145, 0.989);(-0.035, 0.000, 0.000);0.000;12.094;0.000;VALID;(0.038, -0.145, 0.989);(0.035, 0.000, 0.000);0.000;4.596;0.000;2;0.2912224;NULL
11011;1000949825644521446;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.039, -0.147, 0.988);(0.000, 0.000, 0.000);70.725;VALID;(0.039, -0.147, 0.988);(-0.035, 0.000, 0.000);0.000;12.092;0.000;VALID;(0.039, -0.147, 0.988);(0.035, 0.000, 0.000);0.000;4.595;0.000;2;0.2994984;NULL
11012;1000949825649350968;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.039, -0.149, 0.988);(0.000, 0.000, 0.000);70.650;VALID;(0.039, -0.149, 0.988);(-0.035, 0.000, 0.000);0.000;12.095;0.000;VALID;(0.039, -0.149, 0.988);(0.035, 0.000, 0.000);0.000;4.594;0.000;2;0.3025196;NULL
11013;1000949825654178474;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.039, -0.150, 0.988);(0.000, 0.000, 0.000);70.650;VALID;(0.039, -0.151, 0.988);(-0.035, 0.000, 0.000);0.000;12.095;0.000;VALID;(0.039, -0.150, 0.988);(0.035, 0.000, 0.000);0.000;4.592;0.000;2;0.3210508;NULL
11014;1000949825659045226;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.038, -0.152, 0.988);(0.000, 0.000, 0.000);70.650;VALID;(0.038, -0.152, 0.988);(-0.035, 0.000, 0.000);0.000;12.094;0.000;VALID;(0.038, -0.152, 0.988);(0.035, 0.000, 0.000);0.000;4.590;0.000;2;0.3122151;NULL
11015;1000949825663878481;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.038, -0.153, 0.988);(0.000, 0.000, 0.000);70.650;VALID;(0.038, -0.153, 0.988);(-0.035, 0.000, 0.000);0.000;12.082;0.000;VALID;(0.038, -0.153, 0.988);(0.035, 0.000, 0.000);0.000;4.588;0.000;2;0.3409053;NULL
11016;1000949825668717407;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.038, -0.153, 0.987);(0.000, 0.000, 0.000);70.650;VALID;(0.037, -0.153, 0.987);(-0.035, 0.000, 0.000);0.000;12.083;0.000;VALID;(0.038, -0.153, 0.987);(0.035, 0.000, 0.000);0.000;4.585;0.000;2;0.3504858;NULL
11017;1000949825673561816;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.037, -0.153, 0.988);(0.000, 0.000, 0.000);70.650;VALID;(0.037, -0.153, 0.988);(-0.035, 0.000, 0.000);0.000;12.083;0.000;VALID;(0.037, -0.153, 0.988);(0.035, 0.000, 0.000);0.000;4.584;0.000;2;0.3134779;NULL
11018;1000949825678411526;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.037, -0.155, 0.987);(0.000, 0.000, 0.000);70.650;VALID;(0.037, -0.155, 0.987);(-0.035, 0.000, 0.000);0.000;12.108;0.000;VALID;(0.037, -0.155, 0.987);(0.035, 0.000, 0.000);0.000;4.582;0.000;2;0.1303364;NULL
11019;1000949825683266353;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.038, -0.157, 0.987);(0.000, 0.000, 0.000);70.650;VALID;(0.038, -0.157, 0.987);(-0.035, 0.000, 0.000);0.000;12.143;0.000;VALID;(0.038, -0.157, 0.987);(0.035, 0.000, 0.000);0.000;4.583;0.000;2;0.1678228;NULL
11020;1000949825688126128;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.038, -0.158, 0.987);(0.000, 0.000, 0.000);70.650;VALID;(0.038, -0.158, 0.987);(-0.035, 0.000, 0.000);0.000;12.177;0.000;VALID;(0.038, -0.158, 0.987);(0.035, 0.000, 0.000);0.000;4.583;0.000;2;0.1472043;NULL
11021;1000949825692990689;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.040, -0.161, 0.986);(0.000, 0.000, 0.000);70.650;VALID;(0.040, -0.162, 0.986);(-0.035, 0.000, 0.000);0.000;12.176;0.000;VALID;(0.040, -0.161, 0.986);(0.035, 0.000, 0.000);0.000;4.583;0.000;2;0;NULL
11022;1000949825697860740;63852429706502;(0.041, 1.299, -0.061);(0.027, -0.194, 0.005, 0.981);VALID;(0.043, -0.166, 0.985);(0.000, 0.000, 0.000);70.650;VALID;(0.043, -0.166, 0.985);(-0.035, 0.000, 0.000);0.000;12.176;0.000;VALID;(0.043, -0.166, 0.985);(0.035, 0.000, 0.000);0.000;4.583;0.000;2;0;NULL
