Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
537526;1000002772476617675;63851482653917;(-0.370, 0.823, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537546;1000002772576656029;63851482654005;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537566;1000002772676691687;63851482654101;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537586;1000002772776733462;63851482654213;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537606;1000002772876772808;63851482654289;(-0.370, 0.823, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537626;1000002772976810738;63851482654379;(-0.370, 0.823, 0.387);(0.002, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537646;1000002773076845398;63851482654469;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537665;1000002773171885193;63851482654559;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537685;1000002773271923836;63851482654646;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537705;1000002773371960560;63851482654783;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537725;1000002773472002279;63851482654872;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537745;1000002773572042510;63851482654957;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537765;1000002773672079698;63851482655044;(-0.370, 0.822, 0.386);(0.002, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537785;1000002773772122881;63851482655189;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537805;1000002773872163741;63851482655244;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537825;1000002773972202086;63851482655355;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537845;1000002774072237441;63851482655469;(-0.370, 0.822, 0.386);(0.002, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537865;1000002774172279784;63851482655559;(-0.370, 0.822, 0.386);(0.002, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537885;1000002774272320015;63851482655644;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537905;1000002774372356514;63851482655780;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537925;1000002774472399368;63851482655866;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537945;1000002774572439707;63851482655957;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537965;1000002774672478008;63851482656049;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
537985;1000002774772514762;63851482656178;(-0.370, 0.822, 0.386);(0.003, 0.890, 0.000, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538005;1000002774872555738;63851482656267;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538025;1000002774972594941;63851482656356;(-0.370, 0.823, 0.387);(0.002, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538045;1000002775072631050;63851482656447;(-0.370, 0.823, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538065;1000002775172673339;63851482656578;(-0.370, 0.823, 0.386);(0.003, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538085;1000002775272712763;63851482656667;(-0.370, 0.822, 0.386);(0.003, 0.890, 0.000, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538105;1000002775372750699;63851482656758;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538125;1000002775472794298;63851482656847;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538145;1000002775572835372;63851482656980;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538165;1000002775672873542;63851482657067;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538185;1000002775772910756;63851482657157;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538205;1000002775872952844;63851482657245;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538225;1000002775972992455;63851482657379;(-0.370, 0.822, 0.387);(0.002, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538245;1000002776073028684;63851482657467;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538265;1000002776173070891;63851482657558;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538285;1000002776273111410;63851482657646;(-0.370, 0.822, 0.386);(0.002, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538305;1000002776373154426;63851482657779;(-0.370, 0.822, 0.387);(0.003, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538325;1000002776473188795;63851482657867;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538345;1000002776573230345;63851482657958;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538365;1000002776673268845;63851482658045;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538385;1000002776773304532;63851482658181;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538405;1000002776873356111;63851482658268;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538425;1000002776973402267;63851482658357;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538445;1000002777073446545;63851482658449;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538465;1000002777173484275;63851482658580;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538485;1000002777273529677;63851482658667;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538505;1000002777373566240;63851482658759;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538525;1000002777473600173;63851482658845;(-0.370, 0.823, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538545;1000002777573641055;63851482658989;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538565;1000002777673678316;63851482659049;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538585;1000002777773713182;63851482659190;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538605;1000002777873754539;63851482659278;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538625;1000002777973794962;63851482659392;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538645;1000002778073831298;63851482659447;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538665;1000002778173865629;63851482659576;(-0.370, 0.822, 0.386);(0.003, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538685;1000002778273905543;63851482659677;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538705;1000002778373943367;63851482659789;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538725;1000002778473978571;63851482659839;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538745;1000002778574020860;63851482659967;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538765;1000002778674059862;63851482660078;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538785;1000002778774098388;63851482660188;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538805;1000002778874133209;63851482660243;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538825;1000002778974173929;63851482660355;(-0.370, 0.822, 0.387);(0.003, 0.890, 0.000, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538845;1000002779074211989;63851482660465;(-0.370, 0.823, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538865;1000002779174247929;63851482660579;(-0.370, 0.823, 0.386);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538885;1000002779274293275;63851482660679;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538905;1000002779374333106;63851482660767;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538925;1000002779474369828;63851482660856;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538945;1000002779574413962;63851482660945;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538965;1000002779674453687;63851482661080;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
538985;1000002779774493940;63851482661167;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539005;1000002779874531370;63851482661255;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539025;1000002779974575233;63851482661347;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539045;1000002780074613065;63851482661480;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539065;1000002780174649294;63851482661568;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539085;1000002780274690812;63851482661658;(-0.370, 0.823, 0.387);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539105;1000002780374729536;63851482661743;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539125;1000002780474766457;63851482661880;(-0.370, 0.823, 0.387);(0.002, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539145;1000002780574800531;63851482661969;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539165;1000002780674841116;63851482662057;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539185;1000002780774879117;63851482662152;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539205;1000002780874914674;63851482662280;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539225;1000002780974957211;63851482662389;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539245;1000002781074996371;63851482662444;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539265;1000002781175033645;63851482662555;(-0.370, 0.822, 0.386);(0.002, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539285;1000002781275076988;63851482662697;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539305;1000002781375116417;63851482662808;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539325;1000002781475153574;63851482662918;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539345;1000002781575188518;63851482663024;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539365;1000002781675229680;63851482663087;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539385;1000002781775270751;63851482663152;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539405;1000002781875307350;63851482663293;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539425;1000002781975351142;63851482663405;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539445;1000002782075393287;63851482663471;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539465;1000002782175430286;63851482663608;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539485;1000002782275464472;63851482663677;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539505;1000002782375507499;63851482663743;(-0.370, 0.823, 0.387);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539525;1000002782475545100;63851482663881;(-0.370, 0.822, 0.387);(0.003, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539545;1000002782575581007;63851482663948;(-0.370, 0.822, 0.387);(0.002, 0.890, -0.001, -0.456);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
539565;1000002782675622478;63851482664079;(-0.370, 0.822, 0.386);(0.003, 0.890, -0.001, -0.455);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
