Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
766403;1000091859974616696;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.212, -0.067, 0.975);(0.000, 0.000, 0.000);70.225;VALID;(0.112, -0.069, 0.991);(-0.035, 0.000, 0.000);0.000;2.892;0.000;VALID;(0.057, -0.024, 0.998);(0.035, 0.000, 0.000);0.000;3.744;0.000;0.7762085;0;NULL
766404;1000091859979442052;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.174, -0.065, 0.983);(0.000, 0.000, 0.000);70.225;VALID;(0.118, -0.057, 0.991);(-0.035, 0.000, 0.000);0.000;2.905;0.000;VALID;(0.057, -0.028, 0.998);(0.035, 0.000, 0.000);0.000;3.807;0.000;0.9477341;0;NULL
766405;1000091859984274827;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.144, -0.063, 0.988);(0.000, 0.000, 0.000);70.225;VALID;(0.113, -0.049, 0.992);(-0.035, 0.000, 0.000);0.000;2.919;0.000;VALID;(0.058, -0.031, 0.998);(0.035, 0.000, 0.000);0.000;3.830;0.000;1.151583;0;NULL
766406;1000091859989114750;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.123, -0.062, 0.990);(0.000, 0.000, 0.000);70.225;VALID;(0.110, -0.044, 0.993);(-0.035, 0.000, 0.000);0.000;2.924;0.000;VALID;(0.058, -0.032, 0.998);(0.035, 0.000, 0.000);0.000;3.840;0.000;1.28795;0;NULL
766407;1000091859993961568;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.110, -0.061, 0.992);(0.000, 0.000, 0.000);70.225;VALID;(0.109, -0.038, 0.993);(-0.035, 0.000, 0.000);0.000;2.927;0.000;VALID;(0.059, -0.032, 0.998);(0.035, 0.000, 0.000);0.000;3.851;0.000;2;0;NULL
766408;1000091859998815078;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.101, -0.059, 0.993);(0.000, 0.000, 0.000);70.225;VALID;(0.105, -0.034, 0.994);(-0.035, 0.000, 0.000);0.000;2.926;0.000;VALID;(0.060, -0.032, 0.998);(0.035, 0.000, 0.000);0.000;3.860;0.000;2;0;NULL
766409;1000091860003675035;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.095, -0.056, 0.994);(0.000, 0.000, 0.000);70.225;VALID;(0.102, -0.030, 0.994);(-0.035, 0.000, 0.000);0.000;2.909;0.000;VALID;(0.061, -0.031, 0.998);(0.035, 0.000, 0.000);0.000;3.868;0.000;2;0;NULL
766410;1000091860008541218;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.091, -0.052, 0.994);(0.000, 0.000, 0.000);70.225;VALID;(0.100, -0.028, 0.995);(-0.035, 0.000, 0.000);0.000;2.870;0.000;VALID;(0.062, -0.030, 0.998);(0.035, 0.000, 0.000);0.000;3.874;0.000;2;0;NULL
766411;1000091860013412538;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.089, -0.048, 0.995);(0.000, 0.000, 0.000);70.225;VALID;(0.098, -0.026, 0.995);(-0.035, 0.000, 0.000);0.000;2.849;0.000;VALID;(0.063, -0.029, 0.998);(0.035, 0.000, 0.000);0.000;3.881;0.000;2;0;NULL
766412;1000091860018325950;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.088, -0.043, 0.995);(0.000, 0.000, 0.000);70.225;VALID;(0.099, -0.024, 0.995);(-0.035, 0.000, 0.000);0.000;2.831;0.000;VALID;(0.063, -0.028, 0.998);(0.035, 0.000, 0.000);0.000;3.886;0.000;2;0;NULL
766413;1000091860023242033;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.088, -0.040, 0.995);(0.000, 0.000, 0.000);70.225;VALID;(0.100, -0.024, 0.995);(-0.035, 0.000, 0.000);0.000;2.814;0.000;VALID;(0.064, -0.028, 0.998);(0.035, 0.000, 0.000);0.000;3.886;0.000;2;0;NULL
766414;1000091860028159525;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.087, -0.040, 0.995);(0.000, 0.000, 0.000);70.225;VALID;(0.096, -0.028, 0.995);(-0.035, 0.000, 0.000);0.000;2.783;0.000;VALID;(0.064, -0.029, 0.998);(0.035, 0.000, 0.000);0.000;3.886;0.000;2;0;NULL
766415;1000091860033078355;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.086, -0.039, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.097, -0.031, 0.995);(-0.035, 0.000, 0.000);0.000;2.775;0.000;VALID;(0.064, -0.029, 0.997);(0.035, 0.000, 0.000);0.000;3.885;0.000;2;0;NULL
766416;1000091860037998479;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.085, -0.039, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.094, -0.033, 0.995);(-0.035, 0.000, 0.000);0.000;2.760;0.000;VALID;(0.065, -0.030, 0.997);(0.035, 0.000, 0.000);0.000;3.884;0.000;2;0;NULL
766417;1000091860042919871;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.085, -0.039, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.094, -0.035, 0.995);(-0.035, 0.000, 0.000);0.000;2.752;0.000;VALID;(0.065, -0.031, 0.997);(0.035, 0.000, 0.000);0.000;3.875;0.000;2;0;NULL
766418;1000091860047842472;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.085, -0.039, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.095, -0.037, 0.995);(-0.035, 0.000, 0.000);0.000;2.752;0.000;VALID;(0.066, -0.032, 0.997);(0.035, 0.000, 0.000);0.000;3.869;0.000;2;0;NULL
766419;1000091860052729418;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.084, -0.039, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.092, -0.038, 0.995);(-0.035, 0.000, 0.000);0.000;2.750;0.000;VALID;(0.066, -0.033, 0.997);(0.035, 0.000, 0.000);0.000;3.863;0.000;2;0;NULL
766420;1000091860057620526;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.083, -0.040, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.090, -0.041, 0.995);(-0.035, 0.000, 0.000);0.000;2.750;0.000;VALID;(0.067, -0.035, 0.997);(0.035, 0.000, 0.000);0.000;3.858;0.000;2;0;NULL
766421;1000091860062516821;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.081, -0.042, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.088, -0.045, 0.995);(-0.035, 0.000, 0.000);0.000;2.750;0.000;VALID;(0.067, -0.038, 0.997);(0.035, 0.000, 0.000);0.000;3.857;0.000;2;0;NULL
766422;1000091860067418097;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.080, -0.042, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.086, -0.047, 0.995);(-0.035, 0.000, 0.000);0.000;2.749;0.000;VALID;(0.067, -0.040, 0.997);(0.035, 0.000, 0.000);0.000;3.857;0.000;2;0.05516969;NULL
766423;1000091860072324185;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.078, -0.043, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.085, -0.049, 0.995);(-0.035, 0.000, 0.000);0.000;2.746;0.000;VALID;(0.066, -0.042, 0.997);(0.035, 0.000, 0.000);0.000;3.857;0.000;2;0.132097;NULL
766424;1000091860077234941;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.077, -0.044, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.082, -0.051, 0.995);(-0.035, 0.000, 0.000);0.000;2.746;0.000;VALID;(0.066, -0.044, 0.997);(0.035, 0.000, 0.000);0.000;3.857;0.000;2;0.1941443;NULL
766425;1000091860082150207;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.075, -0.044, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.080, -0.052, 0.995);(-0.035, 0.000, 0.000);0.000;2.747;0.000;VALID;(0.066, -0.046, 0.997);(0.035, 0.000, 0.000);0.000;3.856;0.000;2;0.194356;NULL
766426;1000091860087069816;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.074, -0.045, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.080, -0.053, 0.995);(-0.035, 0.000, 0.000);0.000;2.753;0.000;VALID;(0.066, -0.048, 0.997);(0.035, 0.000, 0.000);0.000;3.856;0.000;2;0.3014854;NULL
766427;1000091860092030170;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.073, -0.046, 0.996);(0.000, 0.000, 0.000);70.225;VALID;(0.079, -0.055, 0.995);(-0.035, 0.000, 0.000);0.000;2.762;0.000;VALID;(0.065, -0.050, 0.997);(0.035, 0.000, 0.000);0.000;3.856;0.000;2;0.2897807;NULL
766428;1000091860096991869;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.072, -0.047, 0.996);(0.000, 0.000, 0.000);70.125;VALID;(0.079, -0.056, 0.995);(-0.035, 0.000, 0.000);0.000;2.773;0.000;VALID;(0.065, -0.051, 0.997);(0.035, 0.000, 0.000);0.000;3.857;0.000;2;0.3316436;NULL
766429;1000091860101954301;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.071, -0.048, 0.996);(0.000, 0.000, 0.000);70.125;VALID;(0.079, -0.057, 0.995);(-0.035, 0.000, 0.000);0.000;2.786;0.000;VALID;(0.065, -0.053, 0.996);(0.035, 0.000, 0.000);0.000;3.861;0.000;2;0.3410334;NULL
766430;1000091860106916549;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.070, -0.050, 0.996);(0.000, 0.000, 0.000);70.125;VALID;(0.078, -0.059, 0.995);(-0.035, 0.000, 0.000);0.000;2.820;0.000;VALID;(0.064, -0.055, 0.996);(0.035, 0.000, 0.000);0.000;3.871;0.000;2;0.2524612;NULL
766431;1000091860111878634;63853876356603;(0.077, 1.341, -0.102);(-0.178, -0.191, -0.005, 0.965);VALID;(0.068, -0.052, 0.996);(0.000, 0.000, 0.000);70.050;VALID;(0.077, -0.061, 0.995);(-0.035, 0.000, 0.000);0.000;2.880;0.000;VALID;(0.063, -0.057, 0.996);(0.035, 0.000, 0.000);0.000;3.890;0.000;2;0.2172848;NULL
