Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
363207;1000948766439720596;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.087, -0.240, 0.967);(0.000, 0.000, 0.000);71.375;VALID;(0.086, -0.243, 0.966);(-0.035, 0.000, 0.000);0.235;2.894;12.328;VALID;(0.087, -0.240, 0.967);(0.035, 0.000, 0.000);0.356;4.456;12.505;2;0.463047;NULL
363208;1000948766444726727;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.087, -0.239, 0.967);(0.000, 0.000, 0.000);71.375;VALID;(0.086, -0.243, 0.966);(-0.035, 0.000, 0.000);0.234;2.890;12.328;VALID;(0.087, -0.239, 0.967);(0.035, 0.000, 0.000);0.356;4.453;12.505;2;0.4750225;NULL
363209;1000948766449778618;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.087, -0.238, 0.967);(0.000, 0.000, 0.000);71.375;VALID;(0.086, -0.242, 0.966);(-0.035, 0.000, 0.000);0.234;2.890;12.328;VALID;(0.087, -0.238, 0.967);(0.035, 0.000, 0.000);0.356;4.447;12.505;2;0.7275077;NULL
363217;1000948766490786634;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.086, -0.238, 0.967);(0.000, 0.000, 0.000);71.375;VALID;(0.086, -0.242, 0.966);(-0.035, 0.000, 0.000);0.234;2.887;12.328;VALID;(0.086, -0.238, 0.967);(0.035, 0.000, 0.000);0.356;4.447;12.505;2;0.6313453;NULL
363220;1000948766506234564;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.085, -0.239, 0.967);(0.000, 0.000, 0.000);71.375;VALID;(0.086, -0.242, 0.966);(-0.035, 0.000, 0.000);0.234;2.887;12.328;VALID;(0.084, -0.239, 0.967);(0.035, 0.000, 0.000);0.356;4.456;12.505;2;0.544966;NULL
363222;1000948766516680500;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.087, -0.243, 0.966);(0.000, 0.000, 0.000);71.375;VALID;(0.087, -0.245, 0.966);(-0.035, 0.000, 0.000);0.194;2.393;12.328;VALID;(0.086, -0.243, 0.966);(0.035, 0.000, 0.000);0.257;3.210;12.505;2;0;NULL
363225;1000948766532362746;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363226;1000948766537577834;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363227;1000948766542753554;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363228;1000948766547924218;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363229;1000948766553091219;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363230;1000948766558253296;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363231;1000948766563411776;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363232;1000948766568565839;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363233;1000948766573720973;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363234;1000948766578875506;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363235;1000948766584008207;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363236;1000948766589099303;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363237;1000948766594156368;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363238;1000948766599221116;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363239;1000948766604268430;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363240;1000948766609306208;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363241;1000948766614330420;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363242;1000948766619343378;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363243;1000948766624354755;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363244;1000948766629362817;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.271, -0.545, 0.793);(0.000, 0.000, 0.000);71.375;INVALID;;;;;;VALID;(0.273, -0.545, 0.793);(0.035, 0.000, 0.000);0.325;4.061;12.505;2;0;NULL
363245;1000948766634361195;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.325, -0.646, 0.691);(0.000, 0.000, 0.000);71.375;INVALID;;;;;;VALID;(0.326, -0.646, 0.691);(0.035, 0.000, 0.000);0.000;0.000;12.505;2;0;NULL
363246;1000948766639328591;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363247;1000948766644273372;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.402, -0.628, 0.666);(0.000, 0.000, 0.000);71.375;INVALID;;;;;;VALID;(0.403, -0.628, 0.666);(0.035, 0.000, 0.000);0.330;4.133;12.505;2;0;NULL
363248;1000948766649203619;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
363249;1000948766654127072;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.321, -0.561, 0.763);(0.000, 0.000, 0.000);71.375;VALID;(0.112, -0.247, 0.963);(-0.035, 0.000, 0.000);0.000;0.000;12.328;INVALID;;;;;;2;0;NULL
363250;1000948766659048356;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.312, -0.550, 0.774);(0.000, 0.000, 0.000);71.375;VALID;(0.001, -0.362, 0.932);(-0.035, 0.000, 0.000);0.000;0.000;12.328;VALID;(-0.010, -0.362, 0.932);(0.035, 0.000, 0.000);0.214;2.672;12.505;2;0;NULL
363251;1000948766663963450;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.233, -0.497, 0.836);(0.000, 0.000, 0.000);71.375;VALID;(0.085, -0.261, 0.962);(-0.035, 0.000, 0.000);0.210;2.595;12.328;VALID;(-0.018, -0.339, 0.941);(0.035, 0.000, 0.000);0.225;2.814;12.505;0.4235092;0;NULL
363252;1000948766668878504;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.145, -0.434, 0.889);(0.000, 0.000, 0.000);71.375;VALID;(0.082, -0.275, 0.958);(-0.035, 0.000, 0.000);0.223;2.746;12.328;VALID;(0.316, -0.561, 0.765);(0.035, 0.000, 0.000);0.000;0.000;12.505;2;0;NULL
363253;1000948766673829223;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.092, -0.368, 0.925);(0.000, 0.000, 0.000);71.375;VALID;(0.082, -0.278, 0.957);(-0.035, 0.000, 0.000);0.254;3.131;12.328;VALID;(0.278, -0.552, 0.786);(0.035, 0.000, 0.000);0.265;3.317;12.505;2;0;NULL
363254;1000948766678781184;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.069, -0.337, 0.939);(0.000, 0.000, 0.000);71.375;VALID;(0.084, -0.284, 0.955);(-0.035, 0.000, 0.000);0.207;2.547;12.328;VALID;(0.184, -0.486, 0.854);(0.035, 0.000, 0.000);0.261;3.261;12.505;2;0;NULL
363255;1000948766683732267;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.056, -0.312, 0.949);(0.000, 0.000, 0.000);71.375;VALID;(0.085, -0.284, 0.955);(-0.035, 0.000, 0.000);0.222;2.732;12.328;VALID;(0.100, -0.405, 0.909);(0.035, 0.000, 0.000);0.261;3.258;12.505;2;0;NULL
363256;1000948766688683874;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.048, -0.298, 0.953);(0.000, 0.000, 0.000);71.375;VALID;(0.087, -0.283, 0.955);(-0.035, 0.000, 0.000);0.225;2.774;12.328;VALID;(0.045, -0.349, 0.936);(0.035, 0.000, 0.000);0.260;3.245;12.505;0.4630014;0;NULL
363257;1000948766693635978;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.041, -0.287, 0.957);(0.000, 0.000, 0.000);71.375;VALID;(0.088, -0.282, 0.955);(-0.035, 0.000, 0.000);0.226;2.787;12.328;VALID;(0.017, -0.313, 0.950);(0.035, 0.000, 0.000);0.276;3.454;12.505;0.831485;0;NULL
363258;1000948766698551268;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.039, -0.280, 0.959);(0.000, 0.000, 0.000);71.375;VALID;(0.089, -0.280, 0.956);(-0.035, 0.000, 0.000);0.226;2.790;12.328;VALID;(0.004, -0.293, 0.956);(0.035, 0.000, 0.000);0.280;3.507;12.505;0.8113825;0;NULL
363259;1000948766703460332;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.036, -0.271, 0.962);(0.000, 0.000, 0.000);71.375;VALID;(0.088, -0.277, 0.957);(-0.035, 0.000, 0.000);0.240;2.954;12.328;VALID;(-0.002, -0.277, 0.961);(0.035, 0.000, 0.000);0.282;3.528;12.505;0.7903672;0;NULL
363260;1000948766708370443;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.038, -0.245, 0.969);(0.000, 0.000, 0.000);71.375;VALID;(0.087, -0.273, 0.958);(-0.035, 0.000, 0.000);0.242;2.979;12.328;VALID;(0.003, -0.246, 0.969);(0.035, 0.000, 0.000);0.305;3.819;12.505;0.7461708;0;NULL
363261;1000948766713283316;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.039, -0.221, 0.974);(0.000, 0.000, 0.000);71.375;VALID;(0.087, -0.266, 0.960);(-0.035, 0.000, 0.000);0.242;2.984;12.328;VALID;(0.006, -0.220, 0.975);(0.035, 0.000, 0.000);0.323;4.040;12.505;0.6466948;0;NULL
363262;1000948766718199138;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.040, -0.209, 0.977);(0.000, 0.000, 0.000);71.375;VALID;(0.087, -0.254, 0.963);(-0.035, 0.000, 0.000);0.242;2.985;12.328;VALID;(0.008, -0.208, 0.978);(0.035, 0.000, 0.000);0.326;4.070;12.505;0.6527438;0;NULL
363263;1000948766723117771;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.042, -0.194, 0.980);(0.000, 0.000, 0.000);71.375;VALID;(0.086, -0.237, 0.968);(-0.035, 0.000, 0.000);0.242;2.986;12.328;VALID;(0.011, -0.193, 0.981);(0.035, 0.000, 0.000);0.332;4.151;12.505;0.6835689;0;NULL
363264;1000948766728039122;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.051, -0.206, 0.977);(0.000, 0.000, 0.000);71.375;VALID;(0.086, -0.233, 0.969);(-0.035, 0.000, 0.000);0.242;2.985;12.328;VALID;(0.031, -0.206, 0.978);(0.035, 0.000, 0.000);0.342;4.271;12.505;1.011855;0;NULL
363265;1000948766732963149;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.055, -0.204, 0.977);(0.000, 0.000, 0.000);71.375;VALID;(0.085, -0.226, 0.970);(-0.035, 0.000, 0.000);0.242;2.986;12.328;VALID;(0.041, -0.205, 0.978);(0.035, 0.000, 0.000);0.346;4.320;12.505;2;0;NULL
363266;1000948766737889777;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.059, -0.204, 0.977);(0.000, 0.000, 0.000);71.375;VALID;(0.084, -0.220, 0.972);(-0.035, 0.000, 0.000);0.242;2.985;12.328;VALID;(0.047, -0.204, 0.978);(0.035, 0.000, 0.000);0.347;4.336;12.505;2;0;NULL
363267;1000948766742818913;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.061, -0.203, 0.977);(0.000, 0.000, 0.000);71.375;VALID;(0.082, -0.216, 0.973);(-0.035, 0.000, 0.000);0.242;2.983;12.328;VALID;(0.052, -0.203, 0.978);(0.035, 0.000, 0.000);0.348;4.352;12.505;2;0;NULL
363268;1000948766747751059;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.063, -0.201, 0.978);(0.000, 0.000, 0.000);71.375;VALID;(0.081, -0.211, 0.974);(-0.035, 0.000, 0.000);0.242;2.982;12.328;VALID;(0.056, -0.201, 0.978);(0.035, 0.000, 0.000);0.350;4.374;12.505;2;0;NULL
363269;1000948766752722928;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.065, -0.198, 0.978);(0.000, 0.000, 0.000);71.375;VALID;(0.080, -0.206, 0.975);(-0.035, 0.000, 0.000);0.242;2.978;12.328;VALID;(0.059, -0.198, 0.978);(0.035, 0.000, 0.000);0.352;4.398;12.505;2;0;NULL
363270;1000948766757695753;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.067, -0.195, 0.978);(0.000, 0.000, 0.000);71.375;VALID;(0.080, -0.202, 0.976);(-0.035, 0.000, 0.000);0.241;2.968;12.328;VALID;(0.062, -0.195, 0.979);(0.035, 0.000, 0.000);0.354;4.425;12.505;2;0;NULL
363271;1000948766762669505;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.069, -0.192, 0.979);(0.000, 0.000, 0.000);71.375;VALID;(0.079, -0.198, 0.977);(-0.035, 0.000, 0.000);0.240;2.959;12.328;VALID;(0.064, -0.192, 0.979);(0.035, 0.000, 0.000);0.355;4.439;12.505;2;0;NULL
363272;1000948766767644152;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.070, -0.190, 0.979);(0.000, 0.000, 0.000);71.375;VALID;(0.079, -0.195, 0.978);(-0.035, 0.000, 0.000);0.239;2.950;12.328;VALID;(0.066, -0.189, 0.980);(0.035, 0.000, 0.000);0.356;4.455;12.505;2;0;NULL
363273;1000948766772619671;63852428647551;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.071, -0.188, 0.980);(0.000, 0.000, 0.000);71.375;VALID;(0.079, -0.192, 0.978);(-0.035, 0.000, 0.000);0.239;2.945;12.328;VALID;(0.067, -0.188, 0.980);(0.035, 0.000, 0.000);0.358;4.472;12.505;2;0;NULL
363274;1000948766777559197;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.072, -0.186, 0.980);(0.000, 0.000, 0.000);71.375;VALID;(0.079, -0.189, 0.979);(-0.035, 0.000, 0.000);0.238;2.936;12.328;VALID;(0.068, -0.185, 0.980);(0.035, 0.000, 0.000);0.359;4.488;12.505;2;0;NULL
363275;1000948766782500795;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.072, -0.184, 0.980);(0.000, 0.000, 0.000);71.375;VALID;(0.079, -0.187, 0.979);(-0.035, 0.000, 0.000);0.238;2.928;12.328;VALID;(0.069, -0.183, 0.981);(0.035, 0.000, 0.000);0.359;4.494;12.505;2;0;NULL
363276;1000948766787444387;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.073, -0.182, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.078, -0.185, 0.980);(-0.035, 0.000, 0.000);0.237;2.921;12.328;VALID;(0.069, -0.182, 0.981);(0.035, 0.000, 0.000);0.360;4.496;12.505;2;0;NULL
363277;1000948766792389909;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.073, -0.181, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.078, -0.183, 0.980);(-0.035, 0.000, 0.000);0.236;2.909;12.328;VALID;(0.070, -0.181, 0.981);(0.035, 0.000, 0.000);0.360;4.496;12.505;2;0;NULL
363278;1000948766797337296;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.072, -0.180, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.077, -0.182, 0.980);(-0.035, 0.000, 0.000);0.235;2.903;12.328;VALID;(0.070, -0.180, 0.981);(0.035, 0.000, 0.000);0.359;4.495;12.505;2;0;NULL
363279;1000948766802286484;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.072, -0.180, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.077, -0.181, 0.980);(-0.035, 0.000, 0.000);0.235;2.902;12.328;VALID;(0.070, -0.180, 0.981);(0.035, 0.000, 0.000);0.359;4.491;12.505;2;0;NULL
363280;1000948766807237400;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.072, -0.180, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.076, -0.181, 0.981);(-0.035, 0.000, 0.000);0.235;2.902;12.328;VALID;(0.070, -0.180, 0.981);(0.035, 0.000, 0.000);0.358;4.482;12.505;2;0;NULL
363281;1000948766812189990;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.072, -0.179, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.075, -0.180, 0.981);(-0.035, 0.000, 0.000);0.235;2.901;12.328;VALID;(0.070, -0.179, 0.981);(0.035, 0.000, 0.000);0.358;4.478;12.505;2;0;NULL
363282;1000948766817144203;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.071, -0.179, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.074, -0.180, 0.981);(-0.035, 0.000, 0.000);0.235;2.898;12.328;VALID;(0.070, -0.179, 0.981);(0.035, 0.000, 0.000);0.358;4.474;12.505;2;0;NULL
363283;1000948766822099982;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.071, -0.179, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.074, -0.180, 0.981);(-0.035, 0.000, 0.000);0.235;2.895;12.328;VALID;(0.069, -0.179, 0.981);(0.035, 0.000, 0.000);0.357;4.470;12.505;2;0.3602494;NULL
363284;1000948766827057273;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.071, -0.179, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.073, -0.180, 0.981);(-0.035, 0.000, 0.000);0.235;2.891;12.328;VALID;(0.069, -0.179, 0.981);(0.035, 0.000, 0.000);0.357;4.467;12.505;2;0.6160372;NULL
363285;1000948766832053421;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.070, -0.179, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.072, -0.180, 0.981);(-0.035, 0.000, 0.000);0.234;2.890;12.328;VALID;(0.069, -0.179, 0.981);(0.035, 0.000, 0.000);0.357;4.463;12.505;2;0.6197547;NULL
363286;1000948766837049698;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.069, -0.179, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.071, -0.180, 0.981);(-0.035, 0.000, 0.000);0.234;2.888;12.328;VALID;(0.069, -0.179, 0.981);(0.035, 0.000, 0.000);0.357;4.458;12.505;2;0.6214927;NULL
363287;1000948766842046095;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.068, -0.179, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.069, -0.180, 0.981);(-0.035, 0.000, 0.000);0.234;2.886;12.328;VALID;(0.068, -0.179, 0.981);(0.035, 0.000, 0.000);0.356;4.447;12.505;2;0.6934022;NULL
363288;1000948766847042613;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.067, -0.179, 0.981);(0.000, 0.000, 0.000);71.375;VALID;(0.068, -0.180, 0.981);(-0.035, 0.000, 0.000);0.234;2.886;12.328;VALID;(0.067, -0.179, 0.982);(0.035, 0.000, 0.000);0.355;4.439;12.505;2;0.7239066;NULL
363289;1000948766852002436;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.066, -0.179, 0.982);(0.000, 0.000, 0.000);71.375;VALID;(0.067, -0.180, 0.981);(-0.035, 0.000, 0.000);0.234;2.887;12.328;VALID;(0.066, -0.179, 0.982);(0.035, 0.000, 0.000);0.355;4.435;12.505;2;0.7597757;NULL
363290;1000948766856964508;63852428647552;(0.047, 1.282, -0.041);(0.063, -0.160, 0.023, 0.985);VALID;(0.065, -0.179, 0.982);(0.000, 0.000, 0.000);71.375;VALID;(0.065, -0.180, 0.982);(-0.035, 0.000, 0.000);0.234;2.888;12.328;VALID;(0.065, -0.179, 0.982);(0.035, 0.000, 0.000);0.354;4.429;12.505;2;0.801527;NULL
