Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
412785;1000949014427394197;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412786;1000949014432395119;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412787;1000949014437396172;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412788;1000949014442397358;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412789;1000949014447398566;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412790;1000949014452403095;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412791;1000949014457407473;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412792;1000949014462411700;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412793;1000949014467415777;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412794;1000949014472419704;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412795;1000949014477420076;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412796;1000949014482420446;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412797;1000949014487420815;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412798;1000949014492421210;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412799;1000949014497421740;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412800;1000949014502422418;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412801;1000949014507423233;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412806;1000949014532520812;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412807;1000949014537543043;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412808;1000949014542574381;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412809;1000949014547610575;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412810;1000949014552645746;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412811;1000949014557659044;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412812;1000949014562686261;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412813;1000949014567719603;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412814;1000949014572753742;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412815;1000949014577788722;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412816;1000949014582823998;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412817;1000949014587859537;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412818;1000949014592895312;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412819;1000949014597931327;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412820;1000949014602967569;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412821;1000949014608039386;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412822;1000949014613107569;63852428895535;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412823;1000949014618171948;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412824;1000949014623232927;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412825;1000949014628290292;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412826;1000949014633307256;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412827;1000949014638318772;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412828;1000949014643326732;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412829;1000949014648334591;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412830;1000949014653341468;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412831;1000949014658347871;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412832;1000949014663353868;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412833;1000949014668359434;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412834;1000949014673364024;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412835;1000949014678368320;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412836;1000949014683372183;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412837;1000949014688377703;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412838;1000949014693382008;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412839;1000949014698385778;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412840;1000949014703389292;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412841;1000949014708392632;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412842;1000949014713377364;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412843;1000949014718362602;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412844;1000949014723348343;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412845;1000949014728334551;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412846;1000949014733321221;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412847;1000949014738309791;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412848;1000949014743299912;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412849;1000949014748291823;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412850;1000949014753285191;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412851;1000949014758280247;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412852;1000949014763284212;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412853;1000949014768288110;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412854;1000949014773291887;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412855;1000949014778295516;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412856;1000949014783298998;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412857;1000949014788288297;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412858;1000949014793277980;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412859;1000949014798268033;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412860;1000949014803258420;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412861;1000949014808249145;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412862;1000949014813240204;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412863;1000949014818232745;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412864;1000949014823227002;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412865;1000949014828222921;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412866;1000949014833220460;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412867;1000949014838218965;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412868;1000949014843222955;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412869;1000949014848226906;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412870;1000949014853230709;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412871;1000949014858234364;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412872;1000949014863237872;63852428895536;(0.017, 1.315, -0.028);(-0.093, -0.143, -0.001, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412873;1000949014868231083;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412874;1000949014873224534;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412875;1000949014878218211;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412876;1000949014883212105;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412877;1000949014888206204;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412878;1000949014893200513;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412879;1000949014898195905;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412880;1000949014903192936;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412881;1000949014908191548;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412882;1000949014913191668;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412883;1000949014918192074;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412884;1000949014923196083;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412885;1000949014928200052;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412886;1000949014933203901;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412887;1000949014938207601;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412888;1000949014943203642;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412889;1000949014948199822;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412890;1000949014953196148;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412891;1000949014958193652;63852428895629;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.001, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412892;1000949014963191240;63852428895659;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412893;1000949014968188923;63852428895659;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412894;1000949014973186700;63852428895659;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412895;1000949014978185435;63852428895659;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412896;1000949014983185690;63852428895659;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412897;1000949014988186285;63852428895659;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412898;1000949014993186960;63852428895681;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412899;1000949014998191095;63852428895681;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412900;1000949015003195217;63852428895681;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412901;1000949015008203887;63852428895681;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412902;1000949015013207834;63852428895681;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412903;1000949015018211633;63852428895704;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412904;1000949015023210116;63852428895704;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412905;1000949015028208663;63852428895704;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412906;1000949015033207267;63852428895704;(0.013, 1.314, -0.031);(-0.089, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412907;1000949015038205923;63852428895737;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412908;1000949015043204637;63852428895737;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412909;1000949015048203408;63852428895737;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412910;1000949015053202219;63852428895737;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412911;1000949015058201654;63852428895737;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412912;1000949015063202140;63852428895737;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412913;1000949015068202760;63852428895737;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412914;1000949015073203405;63852428895759;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412915;1000949015078207510;63852428895759;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412916;1000949015083211506;63852428895759;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412917;1000949015088219201;63852428895759;(0.013, 1.314, -0.031);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412918;1000949015093223024;63852428895793;(0.013, 1.315, -0.032);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412919;1000949015098226781;63852428895793;(0.013, 1.315, -0.032);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412920;1000949015103225504;63852428895793;(0.013, 1.315, -0.032);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412921;1000949015108224274;63852428895793;(0.013, 1.315, -0.032);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412922;1000949015113223098;63852428895793;(0.013, 1.315, -0.032);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412923;1000949015118221960;63852428895793;(0.013, 1.315, -0.032);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412924;1000949015123220856;63852428895793;(0.013, 1.315, -0.032);(-0.090, -0.153, 0.003, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412925;1000949015128219800;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412926;1000949015133218766;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412927;1000949015138218351;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412928;1000949015143218818;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412929;1000949015148219392;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412930;1000949015153219962;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412931;1000949015158223989;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412932;1000949015163228000;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
412933;1000949015168231996;63852428896004;(0.014, 1.314, -0.032);(-0.089, -0.152, 0.002, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
