Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
1976170;1000009940305591819;63851478226747;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976190;1000009940405597879;63851478226959;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976210;1000009940505608131;63851478226959;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976230;1000009940605617817;63851478227170;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976250;1000009940705688410;63851478227170;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976270;1000009940805699915;63851478227381;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976290;1000009940905717065;63851478227381;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976310;1000009941005728443;63851478227381;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976330;1000009941105738199;63851478227592;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976350;1000009941205758851;63851478227592;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976370;1000009941305785163;63851478227965;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976390;1000009941405867810;63851478227965;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976410;1000009941505879661;63851478227965;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976430;1000009941605903562;63851478228019;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976450;1000009941705930503;63851478228106;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976470;1000009941805950708;63851478228173;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976490;1000009941905971882;63851478228315;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976510;1000009942006002199;63851478228403;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976530;1000009942106098518;63851478228484;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976550;1000009942206121792;63851478228586;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976570;1000009942306146136;63851478228687;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976590;1000009942406172059;63851478228787;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976610;1000009942506199988;63851478228889;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976630;1000009942606229804;63851478228991;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976650;1000009942706260435;63851478229090;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976670;1000009942806286744;63851478229188;(-0.498, 0.827, 0.227);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976690;1000009942906319294;63851478229286;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976710;1000009943006355574;63851478229387;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976730;1000009943106389033;63851478229487;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976750;1000009943206414006;63851478229584;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976770;1000009943306451116;63851478229686;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976789;1000009943401492703;63851478229788;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976809;1000009943501529485;63851478229890;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976829;1000009943601557668;63851478229990;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976849;1000009943701594476;63851478230090;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976869;1000009943801708481;63851478230192;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976889;1000009943901741344;63851478230292;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976909;1000009944001771169;63851478230391;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976929;1000009944101806428;63851478230491;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976949;1000009944201847765;63851478230590;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976969;1000009944301603383;63851478230690;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1976989;1000009944401642326;63851478230790;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977009;1000009944501685628;63851478230892;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977029;1000009944601728263;63851478230992;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977049;1000009944701769374;63851478231092;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977069;1000009944801810014;63851478231192;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977089;1000009944901851146;63851478231291;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977109;1000009945001890258;63851478231391;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977129;1000009945101934772;63851478231490;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977149;1000009945201979591;63851478231590;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977169;1000009945302016307;63851478231691;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977189;1000009945401929660;63851478231798;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977209;1000009945501982124;63851478231888;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977229;1000009945602032865;63851478231988;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977249;1000009945702071911;63851478232088;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977269;1000009945802116896;63851478232191;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977289;1000009945902171090;63851478232291;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977309;1000009946002218525;63851478232391;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977329;1000009946102147080;63851478232491;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977349;1000009946202198335;63851478232592;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977369;1000009946302257853;63851478232691;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977389;1000009946402306780;63851478232790;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977409;1000009946502351553;63851478232891;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977429;1000009946602401274;63851478232990;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977449;1000009946702455147;63851478233091;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977469;1000009946802433906;63851478233190;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977489;1000009946902484396;63851478233290;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977509;1000009947002537443;63851478233390;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977529;1000009947102589098;63851478233490;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977549;1000009947202572962;63851478233590;(-0.497, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977569;1000009947302628126;63851478233690;(-0.497, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977589;1000009947402679335;63851478233791;(-0.497, 0.828, 0.228);(-0.014, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977609;1000009947502663003;63851478233891;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.489);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977629;1000009947602724319;63851478233991;(-0.497, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977649;1000009947702784230;63851478234090;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977669;1000009947802834028;63851478234191;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977689;1000009947902819960;63851478234291;(-0.497, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977709;1000009948002884965;63851478234390;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977729;1000009948102947398;63851478234489;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977749;1000009948202996358;63851478234590;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977769;1000009948302982935;63851478234690;(-0.497, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977789;1000009948403051240;63851478234791;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977809;1000009948503110985;63851478234873;(-0.497, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977829;1000009948603095630;63851478235007;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977849;1000009948703156099;63851478235095;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977869;1000009948803224230;63851478235174;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977889;1000009948903281696;63851478235273;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977909;1000009949003269131;63851478235379;(-0.497, 0.828, 0.228);(-0.014, 0.871, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977929;1000009949103331259;63851478235480;(-0.497, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977949;1000009949203395127;63851478235580;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977969;1000009949303387345;63851478235681;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1977989;1000009949403450396;63851478235781;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978009;1000009949503512460;63851478235881;(-0.498, 0.828, 0.228);(-0.014, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978029;1000009949603571610;63851478235982;(-0.498, 0.828, 0.228);(-0.014, 0.871, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978049;1000009949703565740;63851478236224;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978069;1000009949803629755;63851478236224;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978089;1000009949903686363;63851478236312;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978109;1000009950003675650;63851478236414;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978129;1000009950103676413;63851478236479;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978149;1000009950203746788;63851478236655;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978169;1000009950303805768;63851478236741;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978189;1000009950403799779;63851478236830;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978209;1000009950503873882;63851478236921;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978229;1000009950603943536;63851478237009;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978249;1000009950703933322;63851478237146;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978269;1000009950803932341;63851478237199;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978289;1000009950904011870;63851478237288;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978309;1000009951004080609;63851478237389;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978329;1000009951104075368;63851478237490;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978349;1000009951204077973;63851478237589;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978369;1000009951304157397;63851478237690;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978389;1000009951404226906;63851478237790;(-0.497, 0.829, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978409;1000009951504226528;63851478237891;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978429;1000009951604299097;63851478237992;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978449;1000009951704371573;63851478238090;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978469;1000009951804373011;63851478238190;(-0.497, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978489;1000009951904378256;63851478238292;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978509;1000009952004452397;63851478238392;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978529;1000009952104522709;63851478238493;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978549;1000009952204528805;63851478238592;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978569;1000009952304604080;63851478238691;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978589;1000009952404669818;63851478238791;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978609;1000009952504669190;63851478238890;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978629;1000009952604679704;63851478238988;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978649;1000009952704759138;63851478239088;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978669;1000009952804825056;63851478239194;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978689;1000009952904825978;63851478239292;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978709;1000009953004840233;63851478239392;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978729;1000009953104918025;63851478239490;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978749;1000009953204916955;63851478239590;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978769;1000009953304924366;63851478239691;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978789;1000009953405012430;63851478239791;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978809;1000009953505088496;63851478239891;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978829;1000009953605091620;63851478239991;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978849;1000009953705100947;63851478240092;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978869;1000009953805184643;63851478240191;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978889;1000009953905191777;63851478240293;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978909;1000009954005201216;63851478240392;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978929;1000009954105215904;63851478240491;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978949;1000009954205299402;63851478240591;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978969;1000009954305313532;63851478240691;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1978989;1000009954405329497;63851478240791;(-0.498, 0.828, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1979009;1000009954505411566;63851478240892;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1979029;1000009954605489170;63851478240992;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1979049;1000009954705504279;63851478241091;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1979069;1000009954805521150;63851478241191;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.016, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1979089;1000009954905598795;63851478241294;(-0.498, 0.827, 0.228);(-0.013, 0.872, -0.015, -0.490);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
