Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName
342698;1000093781644498525;63853878278177;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342718;1000093781744535832;63853878278389;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342738;1000093781844570735;63853878278389;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342758;1000093781944612381;63853878278601;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342778;1000093782044650910;63853878278601;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342798;1000093782144687615;63853878278820;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342818;1000093782244729872;63853878278820;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342838;1000093782344769915;63853878278820;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342858;1000093782444807055;63853878279032;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342878;1000093782544851982;63853878279032;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342898;1000093782644892413;63853878279241;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342918;1000093782744930344;63853878279241;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342938;1000093782844965915;63853878279450;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342958;1000093782945007649;63853878279450;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342978;1000093783045046789;63853878279827;(-0.290, 0.823, 0.393);(0.028, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
342998;1000093783145083522;63853878279827;(-0.290, 0.823, 0.393);(0.028, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343018;1000093783245126274;63853878279827;(-0.290, 0.823, 0.393);(0.028, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343038;1000093783345167535;63853878279827;(-0.290, 0.823, 0.393);(0.028, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343058;1000093783445205879;63853878279962;(-0.290, 0.822, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343078;1000093783545241113;63853878280028;(-0.290, 0.822, 0.392);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343098;1000093783645282566;63853878280129;(-0.290, 0.822, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343118;1000093783745321450;63853878280272;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343138;1000093783845360081;63853878280337;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343158;1000093783945403539;63853878280425;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343178;1000093784045443376;63853878280525;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343198;1000093784145482822;63853878280638;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343218;1000093784245518575;63853878280729;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343238;1000093784345561444;63853878280839;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.000, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343258;1000093784445599981;63853878280928;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343278;1000093784545637478;63853878281020;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343298;1000093784645681619;63853878281151;(-0.290, 0.822, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343318;1000093784745721718;63853878281239;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343338;1000093784845759527;63853878281327;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343358;1000093784945803390;63853878281427;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343378;1000093785045844837;63853878281529;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343398;1000093785145883656;63853878281629;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343418;1000093785245919253;63853878281730;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343438;1000093785345961406;63853878281829;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343458;1000093785446002638;63853878281940;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343478;1000093785546039709;63853878282040;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343498;1000093785646082025;63853878282140;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343518;1000093785746122171;63853878282240;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343538;1000093785846160726;63853878282340;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343558;1000093785946195856;63853878282429;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343578;1000093786046237915;63853878282541;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343598;1000093786146276742;63853878282631;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343618;1000093786246314482;63853878282741;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343638;1000093786346356989;63853878282830;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343658;1000093786446397699;63853878282943;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343678;1000093786546435275;63853878283030;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343698;1000093786646479282;63853878283141;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343718;1000093786746520154;63853878283232;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343738;1000093786846559608;63853878283342;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343758;1000093786946595395;63853878283453;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343778;1000093787046637625;63853878283541;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343798;1000093787146676719;63853878283638;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343818;1000093787246713014;63853878283741;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343838;1000093787346758177;63853878283841;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343858;1000093787446798151;63853878283930;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343878;1000093787546835777;63853878284041;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343898;1000093787646870561;63853878284130;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343918;1000093787746913243;63853878284242;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343938;1000093787846951733;63853878284332;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343958;1000093787946988094;63853878284442;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343978;1000093788047030264;63853878284531;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
343998;1000093788147070514;63853878284642;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344018;1000093788247107546;63853878284732;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344038;1000093788347150945;63853878284842;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344058;1000093788447191129;63853878284931;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344078;1000093788547229613;63853878285042;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344098;1000093788647265232;63853878285130;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344118;1000093788747308759;63853878285243;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344138;1000093788847347743;63853878285331;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344158;1000093788947384625;63853878285442;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344178;1000093789047426598;63853878285532;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344198;1000093789147466932;63853878285640;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344218;1000093789247506554;63853878285729;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344238;1000093789347542156;63853878285843;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344258;1000093789447583531;63853878285931;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344278;1000093789547622678;63853878286042;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344298;1000093789647658614;63853878286130;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344318;1000093789747701868;63853878286242;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344338;1000093789847741347;63853878286331;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344358;1000093789947779160;63853878286443;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344378;1000093790047813309;63853878286531;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344398;1000093790147854821;63853878286640;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344418;1000093790247893640;63853878286729;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344438;1000093790347931359;63853878286843;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344458;1000093790447973376;63853878286933;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344478;1000093790548014595;63853878287042;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344498;1000093790648051380;63853878287131;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344518;1000093790748094790;63853878287242;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344538;1000093790848134990;63853878287331;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344558;1000093790948173047;63853878287442;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344578;1000093791048208281;63853878287531;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344598;1000093791148250330;63853878287643;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344618;1000093791248289021;63853878287731;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344638;1000093791348326614;63853878287843;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344657;1000093791443367356;63853878287932;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344677;1000093791543408400;63853878288020;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344697;1000093791643446240;63853878288131;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344717;1000093791743481446;63853878288220;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344737;1000093791843523556;63853878288331;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344757;1000093791943562578;63853878288420;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344777;1000093792043599007;63853878288531;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344797;1000093792143641582;63853878288619;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344817;1000093792243681908;63853878288731;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344837;1000093792343720129;63853878288820;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344857;1000093792443755235;63853878288931;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344877;1000093792543796542;63853878289020;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344897;1000093792643835725;63853878289132;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344917;1000093792743872458;63853878289220;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344937;1000093792843915606;63853878289331;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344957;1000093792943956225;63853878289420;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344977;1000093793043993528;63853878289531;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
344997;1000093793144036992;63853878289620;(-0.290, 0.822, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345017;1000093793244078342;63853878289731;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345037;1000093793344116722;63853878289820;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345057;1000093793444152585;63853878289931;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345077;1000093793544193841;63853878290020;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345097;1000093793644233861;63853878290131;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345117;1000093793744270719;63853878290220;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345137;1000093793844314874;63853878290332;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345157;1000093793944354905;63853878290420;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345177;1000093794044392872;63853878290531;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345197;1000093794144429964;63853878290640;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345217;1000093794244471141;63853878290729;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345237;1000093794344510793;63853878290820;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345257;1000093794444546865;63853878290931;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345277;1000093794544590501;63853878291020;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345297;1000093794644630075;63853878291132;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345317;1000093794744668298;63853878291220;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345337;1000093794844711369;63853878291331;(-0.290, 0.823, 0.393);(0.027, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345357;1000093794944753644;63853878291420;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345377;1000093795044791775;63853878291532;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345397;1000093795144827708;63853878291620;(-0.290, 0.823, 0.393);(0.027, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345417;1000093795244869766;63853878291732;(-0.290, 0.823, 0.393);(0.028, -0.239, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345437;1000093795344909041;63853878291821;(-0.290, 0.823, 0.393);(0.028, -0.238, 0.001, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345457;1000093795444947085;63853878291931;(-0.290, 0.824, 0.391);(0.028, -0.215, 0.004, 0.976);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345477;1000093795544990572;63853878292020;(-0.292, 0.834, 0.392);(0.099, -0.176, 0.040, 0.979);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345497;1000093795645030161;63853878292130;(-0.289, 0.852, 0.397);(0.268, -0.124, 0.010, 0.955);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345517;1000093795745067849;63853878292239;(-0.265, 0.870, 0.377);(0.418, -0.054, -0.025, 0.906);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345537;1000093795845102625;63853878292328;(-0.245, 0.880, 0.332);(0.550, -0.011, -0.062, 0.832);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345557;1000093795945144822;63853878292441;(-0.220, 0.896, 0.250);(0.709, 0.012, -0.067, 0.702);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
345577;1000093796045183283;63853878292531;(-0.191, 0.927, 0.197);(0.710, -0.093, 0.043, 0.697);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL
