Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
1917513;1000009646905948899;63851477933296;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917533;1000009647006015702;63851477933395;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917553;1000009647106018916;63851477933496;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917573;1000009647206034243;63851477933598;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917593;1000009647306114838;63851477933696;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917613;1000009647406181658;63851477933797;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917633;1000009647506185668;63851477933902;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917653;1000009647606201272;63851477933996;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917673;1000009647706282401;63851477934096;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917693;1000009647806286654;63851477934196;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917713;1000009647906293951;63851477934293;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917732;1000009648001309873;63851477934392;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.470);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917752;1000009648101610677;63851477934493;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917772;1000009648201617227;63851477934596;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917792;1000009648301625187;63851477934696;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917812;1000009648401707631;63851477934796;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917832;1000009648501784756;63851477934895;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917852;1000009648601792390;63851477934994;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917872;1000009648701802179;63851477935095;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917892;1000009648801879592;63851477935196;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917912;1000009648901887051;63851477935295;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917932;1000009649001902547;63851477935396;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917952;1000009649101920341;63851477935495;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917972;1000009649201996669;63851477935597;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1917992;1000009649302007756;63851477935697;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918012;1000009649402029286;63851477935798;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918032;1000009649502051660;63851477935896;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918052;1000009649602129784;63851477935996;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.470);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918072;1000009649702144753;63851477936100;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918092;1000009649802170433;63851477936192;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918112;1000009649902259282;63851477936292;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918132;1000009650002269181;63851477936391;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918152;1000009650102285342;63851477936496;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918172;1000009650202312645;63851477936594;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918192;1000009650302403697;63851477936696;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918212;1000009650402419190;63851477936796;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918232;1000009650502436259;63851477936897;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918252;1000009650602462941;63851477936995;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918272;1000009650702554408;63851477937095;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918292;1000009650802575046;63851477937194;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918312;1000009650902595951;63851477937296;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918332;1000009651002686674;63851477937396;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918352;1000009651102706565;63851477937500;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918372;1000009651202729078;63851477937599;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918392;1000009651302752927;63851477937694;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918412;1000009651402840055;63851477937795;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918432;1000009651502861303;63851477937896;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918452;1000009651602888512;63851477937996;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918472;1000009651702914665;63851477938097;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918492;1000009651802998396;63851477938196;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918512;1000009651903020666;63851477938296;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918532;1000009652003051037;63851477938396;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918552;1000009652103076793;63851477938497;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918572;1000009652203094220;63851477938596;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918592;1000009652303121581;63851477938696;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918612;1000009652403159846;63851477938796;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918632;1000009652503255718;63851477938898;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918652;1000009652603276307;63851477938996;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918672;1000009652703302928;63851477939096;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918692;1000009652803339138;63851477939196;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918712;1000009652903432746;63851477939296;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918732;1000009653003455343;63851477939396;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918752;1000009653103481269;63851477939496;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918772;1000009653203511878;63851477939596;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918792;1000009653303540519;63851477939696;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918812;1000009653403570554;63851477939796;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918832;1000009653503601433;63851477939897;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918852;1000009653603697431;63851477939996;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918872;1000009653703727480;63851477940096;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.017, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918892;1000009653803759235;63851477940198;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918912;1000009653903789081;63851477940296;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918932;1000009654003880337;63851477940396;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918952;1000009654103910237;63851477940497;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918972;1000009654203943477;63851477940596;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1918992;1000009654303972086;63851477940697;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919012;1000009654403994709;63851477940796;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919032;1000009654504028006;63851477940897;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919052;1000009654604069160;63851477940996;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919072;1000009654704099242;63851477941096;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919092;1000009654804125395;63851477941197;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919112;1000009654904161495;63851477941296;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.017, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919132;1000009655004204156;63851477941398;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919152;1000009655104302735;63851477941497;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919172;1000009655204328911;63851477941596;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919192;1000009655304363872;63851477941698;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919212;1000009655404400899;63851477941798;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919232;1000009655504431917;63851477941896;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919252;1000009655604464161;63851477941997;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919272;1000009655704500303;63851477942234;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919292;1000009655804536057;63851477942234;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919312;1000009655904571501;63851477942324;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919332;1000009656004607904;63851477942425;(-0.498, 0.829, 0.228);(-0.011, 0.882, -0.018, -0.470);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919352;1000009656104642035;63851477942551;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919372;1000009656204675644;63851477942635;(-0.498, 0.829, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919392;1000009656304717001;63851477942728;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919412;1000009656404759391;63851477942812;(-0.499, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919432;1000009656504794817;63851477942902;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.470);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919452;1000009656604827401;63851477942990;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919472;1000009656704872176;63851477943079;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919492;1000009656804917160;63851477943221;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.470);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919512;1000009656904952109;63851477943274;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.470);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919532;1000009657004986199;63851477943382;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919552;1000009657105030824;63851477943483;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919572;1000009657205077212;63851477943583;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1919592;1000009657305112923;63851477943685;(-0.498, 0.828, 0.227);(-0.011, 0.882, -0.018, -0.471);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
