C = [
2.348276,-131.4107,-0.07694894,5.01229
2.348276,-131.4107,-0.07694894,5.01229
2.38161,-130.8537,-0.0769487,5.012744
2.38161,-130.8537,-0.0769487,5.012744
2.414943,-130.5751,-0.07694834,5.012974
2.414943,-130.5751,-0.07694834,5.012974
2.448276,-130.0181,-0.07694787,5.013436
2.448276,-130.0181,-0.07694787,5.013436
2.48161,-129.461,-0.07694727,5.013908
2.48161,-129.461,-0.07694727,5.013908
2.514943,-129.1824,-0.07694817,5.014147
2.514943,-129.1824,-0.07694817,5.014147
2.548276,-128.6254,-0.07694793,5.014628
2.548276,-128.6254,-0.07694793,5.014628
2.58161,-128.0683,-0.07694715,5.015118
2.58161,-128.0683,-0.07694715,5.015118
2.614943,-127.7898,-0.07694757,5.015366
2.614943,-127.7898,-0.07694757,5.015366
2.648276,-127.2327,-0.07697922,5.015977
2.648276,-127.2327,-0.07697922,5.015977
2.68161,-126.6758,-0.07691443,5.01681
2.68161,-126.6758,-0.07691443,5.01681
2.714943,-126.3974,-0.07687324,5.017272
2.714943,-126.3974,-0.07687324,5.017272
2.748276,-125.8406,-0.07677019,5.018271
2.748276,-125.8406,-0.07677019,5.018271
2.78161,-125.2838,-0.07665408,5.019349
2.78161,-125.2838,-0.07665408,5.019349
2.814943,-125.0053,-0.07660425,5.019903
2.814943,-125.0053,-0.07660425,5.019903
2.848276,-124.4477,-0.07691109,5.020844
2.848276,-124.4477,-0.07691109,5.020844
2.88161,-123.8905,-0.07690346,5.021796
2.88161,-123.8905,-0.07690346,5.021796
2.914943,-123.6118,-0.07689768,5.022277
2.914943,-123.6118,-0.07689768,5.022277
2.948276,-123.0546,-0.07690918,5.023245
2.948276,-123.0546,-0.07690918,5.023245
2.98161,-122.4974,-0.07690084,5.024224
2.98161,-122.4974,-0.07690084,5.024224
3.014943,-122.2189,-0.0767017,5.024927
3.014943,-122.2189,-0.0767017,5.024927
3.048276,-121.6621,-0.07706141,5.02591
3.048276,-121.6621,-0.07706141,5.02591
3.048276,-121.6621,-0.07706141,5.02591
3.08161,-121.1052,-0.07706153,5.027198
3.08161,-121.1052,-0.07706153,5.027198
3.08161,-121.1052,-0.07706153,5.027198
3.114943,-120.827,-0.07667243,5.027978
3.114943,-120.827,-0.07667243,5.027978
3.114943,-120.827,-0.07667243,5.027978
3.148276,-120.2692,-0.07690209,5.029292
3.148276,-120.2692,-0.07690209,5.029292
3.148276,-120.2692,-0.07690209,5.029292
3.18161,-119.7118,-0.07691908,5.030746
3.18161,-119.7118,-0.07691908,5.030746
3.18161,-119.7118,-0.07691908,5.030746
3.214943,-119.433,-0.07697141,5.031448
3.214943,-119.433,-0.07697141,5.031448
3.214943,-119.433,-0.07697141,5.031448
3.248276,-118.8757,-0.0769093,5.032909
3.248276,-118.8757,-0.0769093,5.032909
3.248276,-118.8757,-0.0769093,5.032909
3.28161,-118.3182,-0.07691169,5.034409
3.28161,-118.3182,-0.07691169,5.034409
3.28161,-118.3182,-0.07691169,5.034409
3.314943,-118.0397,-0.07681537,5.035152
3.314943,-118.0397,-0.07681537,5.035152
3.314943,-118.0397,-0.07681537,5.035152
3.348276,-117.4826,-0.07698828,5.036782
3.348276,-117.4826,-0.07698828,5.036782
3.348276,-117.4826,-0.07698828,5.036782
3.38161,-116.9257,-0.07700408,5.03831
3.38161,-116.9257,-0.07700408,5.03831
3.38161,-116.9257,-0.07700408,5.03831
3.414943,-116.6485,-0.07698929,5.03916
3.414943,-116.6485,-0.07698929,5.03916
3.414943,-116.6485,-0.07698929,5.03916
3.448276,-116.0914,-0.07695514,5.04089
3.448276,-116.0914,-0.07695514,5.04089
3.448276,-116.0914,-0.07695514,5.04089
3.48161,-115.5345,-0.07700306,5.042557
3.48161,-115.5345,-0.07700306,5.042557
3.48161,-115.5345,-0.07700306,5.042557
3.514943,-115.256,-0.0770458,5.043387
3.514943,-115.256,-0.0770458,5.043387
3.514943,-115.256,-0.0770458,5.043387
3.548276,-114.699,-0.07759577,5.044959
3.548276,-114.699,-0.07759577,5.044959
3.548276,-114.699,-0.07759577,5.044959
3.58161,-114.1503,-0.07888991,5.045559
3.58161,-114.1503,-0.07888991,5.045559
3.58161,-114.1503,-0.07888991,5.045559
3.614943,-113.8808,-0.07906026,5.045357
3.614943,-113.8808,-0.07906026,5.045357
3.614943,-113.8808,-0.07906026,5.045357
3.648276,-113.3309,-0.07739049,5.046196
3.648276,-113.3309,-0.07739049,5.046196
3.648276,-113.3309,-0.07739049,5.046196
3.68161,-112.7746,-0.07722169,5.047635
3.68161,-112.7746,-0.07722169,5.047635
3.68161,-112.7746,-0.07722169,5.047635
3.714943,-112.4963,-0.07713079,5.048427
3.714943,-112.4963,-0.07713079,5.048427
3.714943,-112.4963,-0.07713079,5.048427
3.748276,-111.9409,-0.07717782,5.049892
3.748276,-111.9409,-0.07717782,5.049892
3.748276,-111.9409,-0.07717782,5.049892
3.78161,-111.3871,-0.07698083,5.051116
3.78161,-111.3871,-0.07698083,5.051116
3.78161,-111.3871,-0.07698083,5.051116
3.814943,-111.1095,-0.07701463,5.051768
3.814943,-111.1095,-0.07701463,5.051768
3.814943,-111.1095,-0.07701463,5.051768
3.848276,-110.5555,-0.07727027,5.05309
3.848276,-110.5555,-0.07727027,5.05309
3.848276,-110.5555,-0.07727027,5.05309
3.88161,-109.9986,-0.07636076,5.05478
3.88161,-109.9986,-0.07636076,5.05478
3.88161,-109.9986,-0.07636076,5.05478
3.914943,-109.7189,-0.07648599,5.055658
3.914943,-109.7189,-0.07648599,5.055658
3.914943,-109.7189,-0.07648599,5.055658
3.948276,-109.1612,-0.07693571,5.057524
3.948276,-109.1612,-0.07693571,5.057524
3.948276,-109.1612,-0.07693571,5.057524
3.98161,-108.6043,-0.0768491,5.059289
3.98161,-108.6043,-0.0768491,5.059289
3.98161,-108.6043,-0.0768491,5.059289
4.014943,-108.3257,-0.07684928,5.060171
4.014943,-108.3257,-0.07684928,5.060171
4.014943,-108.3257,-0.07684928,5.060171
4.048276,-107.7687,-0.07684922,5.061938
4.048276,-107.7687,-0.07684922,5.061938
4.048276,-107.7687,-0.07684922,5.061938
4.048276,-107.7687,-0.07684922,5.061938
4.08161,-107.2116,-0.07684898,5.063709
4.08161,-107.2116,-0.07684898,5.063709
4.08161,-107.2116,-0.07684898,5.063709
4.08161,-107.2116,-0.07684898,5.063709
4.114943,-106.9331,-0.07684934,5.064596
4.114943,-106.9331,-0.07684934,5.064596
4.114943,-106.9331,-0.07684934,5.064596
4.114943,-106.9331,-0.07684934,5.064596
4.148276,-106.376,-0.07684952,5.066367
4.148276,-106.376,-0.07684952,5.066367
4.148276,-106.376,-0.07684952,5.066367
4.148276,-106.376,-0.07684952,5.066367
4.18161,-105.8189,-0.0768488,5.068143
4.18161,-105.8189,-0.0768488,5.068143
4.18161,-105.8189,-0.0768488,5.068143
4.18161,-105.8189,-0.0768488,5.068143
4.214943,-105.5404,-0.07684928,5.069032
4.214943,-105.5404,-0.07684928,5.069032
4.214943,-105.5404,-0.07684928,5.069032
4.214943,-105.5404,-0.07684928,5.069032
4.248276,-104.9833,-0.07684952,5.070807
4.248276,-104.9833,-0.07684952,5.070807
4.248276,-104.9833,-0.07684952,5.070807
4.248276,-104.9833,-0.07684952,5.070807
4.28161,-104.4246,-0.07639813,5.072752
4.28161,-104.4246,-0.07639813,5.072752
4.28161,-104.4246,-0.07639813,5.072752
4.28161,-104.4246,-0.07639813,5.072752
4.314943,-104.1451,-0.07656831,5.073768
4.314943,-104.1451,-0.07656831,5.073768
4.314943,-104.1451,-0.07656831,5.073768
4.314943,-104.1451,-0.07656831,5.073768
4.348277,-103.5869,-0.07722861,5.075818
4.348277,-103.5869,-0.07722861,5.075818
4.348277,-103.5869,-0.07722861,5.075818
4.348277,-103.5869,-0.07722861,5.075818
4.38161,-103.0311,-0.07734001,5.078336
4.38161,-103.0311,-0.07734001,5.078336
4.38161,-103.0311,-0.07734001,5.078336
4.38161,-103.0311,-0.07734001,5.078336
4.414943,-102.7528,-0.07689708,5.079505
4.414943,-102.7528,-0.07689708,5.079505
4.414943,-102.7528,-0.07689708,5.079505
4.414943,-102.7528,-0.07689708,5.079505
4.448277,-102.196,-0.07706422,5.082089
4.448277,-102.196,-0.07706422,5.082089
4.448277,-102.196,-0.07706422,5.082089
4.448277,-102.196,-0.07706422,5.082089
4.48161,-101.6421,-0.0773524,5.084132
4.48161,-101.6421,-0.0773524,5.084132
4.48161,-101.6421,-0.0773524,5.084132
4.48161,-101.6421,-0.0773524,5.084132
4.514943,-101.3652,-0.07699859,5.085199
4.514943,-101.3652,-0.07699859,5.085199
4.514943,-101.3652,-0.07699859,5.085199
4.514943,-101.3652,-0.07699859,5.085199
4.548276,-100.8102,-0.07741761,5.087238
4.548276,-100.8102,-0.07741761,5.087238
4.548276,-100.8102,-0.07741761,5.087238
4.548276,-100.8102,-0.07741761,5.087238
4.58161,-100.256,-0.07687068,5.089671
4.58161,-100.256,-0.07687068,5.089671
4.58161,-100.256,-0.07687068,5.089671
4.58161,-100.256,-0.07687068,5.089671
4.614943,-99.97678,-0.0763737,5.090958
4.614943,-99.97678,-0.0763737,5.090958
4.614943,-99.97678,-0.0763737,5.090958
4.614943,-99.97678,-0.0763737,5.090958
4.648276,-99.41797,-0.07684106,5.09358
4.648276,-99.41797,-0.07684106,5.09358
4.648276,-99.41797,-0.07684106,5.09358
4.648276,-99.41797,-0.07684106,5.09358
4.68161,-98.86093,-0.07685751,5.096239
4.68161,-98.86093,-0.07685751,5.096239
4.68161,-98.86093,-0.07685751,5.096239
4.68161,-98.86093,-0.07685751,5.096239
4.714943,-98.58241,-0.0768522,5.097526
4.714943,-98.58241,-0.0768522,5.097526
4.714943,-98.58241,-0.0768522,5.097526
4.714943,-98.58241,-0.0768522,5.097526
4.748276,-98.02534,-0.07685179,5.100093
4.748276,-98.02534,-0.07685179,5.100093
4.748276,-98.02534,-0.07685179,5.100093
4.748276,-98.02534,-0.07685179,5.100093
4.78161,-97.46828,-0.07685149,5.102659
4.78161,-97.46828,-0.07685149,5.102659
4.78161,-97.46828,-0.07685149,5.102659
4.78161,-97.46828,-0.07685149,5.102659
4.814943,-97.18975,-0.07685196,5.103939
4.814943,-97.18975,-0.07685196,5.103939
4.814943,-97.18975,-0.07685196,5.103939
4.814943,-97.18975,-0.07685196,5.103939
4.848277,-96.63269,-0.07685238,5.106493
4.848277,-96.63269,-0.07685238,5.106493
4.848277,-96.63269,-0.07685238,5.106493
4.848277,-96.63269,-0.07685238,5.106493
4.88161,-96.07564,-0.07685179,5.109043
4.88161,-96.07564,-0.07685179,5.109043
4.88161,-96.07564,-0.07685179,5.109043
4.88161,-96.07564,-0.07685179,5.109043
4.914943,-95.7971,-0.07685256,5.110314
4.914943,-95.7971,-0.07685256,5.110314
4.914943,-95.7971,-0.07685256,5.110314
4.914943,-95.7971,-0.07685256,5.110314
4.948277,-95.24004,-0.07685226,5.11285
4.948277,-95.24004,-0.07685226,5.11285
4.948277,-95.24004,-0.07685226,5.11285
4.948277,-95.24004,-0.07685226,5.11285
4.98161,-94.68336,-0.07797784,5.115092
4.98161,-94.68336,-0.07797784,5.115092
4.98161,-94.68336,-0.07797784,5.115092
4.98161,-94.68336,-0.07797784,5.115092
5.014943,-94.40638,-0.07827371,5.116003
5.014943,-94.40638,-0.07827371,5.116003
5.014943,-94.40638,-0.07827371,5.116003
5.014943,-94.40638,-0.07827371,5.116003
5.048276,-93.85219,-0.07783675,5.118003
5.048276,-93.85219,-0.07783675,5.118003
5.048276,-93.85219,-0.07783675,5.118003
5.048276,-93.85219,-0.07783675,5.118003
5.048276,-93.85219,-0.07783675,5.118003
5.08161,-93.29615,-0.07734382,5.12031
5.08161,-93.29615,-0.07734382,5.12031
5.08161,-93.29615,-0.07734382,5.12031
5.08161,-93.29615,-0.07734382,5.12031
5.08161,-93.29615,-0.07734382,5.12031
5.114943,-93.01796,-0.07728165,5.121493
5.114943,-93.01796,-0.07728165,5.121493
5.114943,-93.01796,-0.07728165,5.121493
5.114943,-93.01796,-0.07728165,5.121493
5.114943,-93.01796,-0.07728165,5.121493
5.148276,-92.46127,-0.07701856,5.123928
5.148276,-92.46127,-0.07701856,5.123928
5.148276,-92.46127,-0.07701856,5.123928
5.148276,-92.46127,-0.07701856,5.123928
5.148276,-92.46127,-0.07701856,5.123928
5.18161,-91.90427,-0.0767619,5.126398
5.18161,-91.90427,-0.0767619,5.126398
5.18161,-91.90427,-0.0767619,5.126398
5.18161,-91.90427,-0.0767619,5.126398
5.18161,-91.90427,-0.0767619,5.126398
5.214943,-91.62576,-0.07675415,5.127611
5.214943,-91.62576,-0.07675415,5.127611
5.214943,-91.62576,-0.07675415,5.127611
5.214943,-91.62576,-0.07675415,5.127611
5.214943,-91.62576,-0.07675415,5.127611
5.248276,-91.0687,-0.07674849,5.130029
5.248276,-91.0687,-0.07674849,5.130029
5.248276,-91.0687,-0.07674849,5.130029
5.248276,-91.0687,-0.07674849,5.130029
5.248276,-91.0687,-0.07674849,5.130029
5.28161,-90.51164,-0.07674849,5.132439
5.28161,-90.51164,-0.07674849,5.132439
5.28161,-90.51164,-0.07674849,5.132439
5.28161,-90.51164,-0.07674849,5.132439
5.28161,-90.51164,-0.07674849,5.132439
5.314943,-90.23311,-0.07674968,5.13364
5.314943,-90.23311,-0.07674968,5.13364
5.314943,-90.23311,-0.07674968,5.13364
5.314943,-90.23311,-0.07674968,5.13364
5.314943,-90.23311,-0.07674968,5.13364
5.348277,-89.67605,-0.07675147,5.136032
5.348277,-89.67605,-0.07675147,5.136032
5.348277,-89.67605,-0.07675147,5.136032
5.348277,-89.67605,-0.07675147,5.136032
5.348277,-89.67605,-0.07675147,5.136032
5.38161,-89.11899,-0.07675236,5.138418
5.38161,-89.11899,-0.07675236,5.138418
5.38161,-89.11899,-0.07675236,5.138418
5.38161,-89.11899,-0.07675236,5.138418
5.38161,-89.11899,-0.07675236,5.138418
5.414943,-88.84045,-0.0767538,5.139606
5.414943,-88.84045,-0.0767538,5.139606
5.414943,-88.84045,-0.0767538,5.139606
5.414943,-88.84045,-0.0767538,5.139606
5.414943,-88.84045,-0.0767538,5.139606
5.448277,-88.28339,-0.0767554,5.141973
5.448277,-88.28339,-0.0767554,5.141973
5.448277,-88.28339,-0.0767554,5.141973
5.448277,-88.28339,-0.0767554,5.141973
5.448277,-88.28339,-0.0767554,5.141973
5.48161,-87.72633,-0.07674986,5.144332
5.48161,-87.72633,-0.07674986,5.144332
5.48161,-87.72633,-0.07674986,5.144332
5.48161,-87.72633,-0.07674986,5.144332
5.48161,-87.72633,-0.07674986,5.144332
5.514943,-87.44779,-0.07675689,5.145507
5.514943,-87.44779,-0.07675689,5.145507
5.514943,-87.44779,-0.07675689,5.145507
5.514943,-87.44779,-0.07675689,5.145507
5.514943,-87.44779,-0.07675689,5.145507
5.548276,-86.89074,-0.07674861,5.147847
5.548276,-86.89074,-0.07674861,5.147847
5.548276,-86.89074,-0.07674861,5.147847
5.548276,-86.89074,-0.07674861,5.147847
5.548276,-86.89074,-0.07674861,5.147847
5.58161,-86.33367,-0.0767526,5.150178
5.58161,-86.33367,-0.0767526,5.150178
5.58161,-86.33367,-0.0767526,5.150178
5.58161,-86.33367,-0.0767526,5.150178
5.58161,-86.33367,-0.0767526,5.150178
5.614943,-86.05514,-0.07675445,5.15134
5.614943,-86.05514,-0.07675445,5.15134
5.614943,-86.05514,-0.07675445,5.15134
5.614943,-86.05514,-0.07675445,5.15134
5.614943,-86.05514,-0.07675445,5.15134
5.648276,-85.49808,-0.07675201,5.153651
5.648276,-85.49808,-0.07675201,5.153651
5.648276,-85.49808,-0.07675201,5.153651
5.648276,-85.49808,-0.07675201,5.153651
5.648276,-85.49808,-0.07675201,5.153651
5.68161,-84.94102,-0.07675242,5.155956
5.68161,-84.94102,-0.07675242,5.155956
5.68161,-84.94102,-0.07675242,5.155956
5.68161,-84.94102,-0.07675242,5.155956
5.68161,-84.94102,-0.07675242,5.155956
5.714943,-84.66248,-0.07675368,5.157104
5.714943,-84.66248,-0.07675368,5.157104
5.714943,-84.66248,-0.07675368,5.157104
5.714943,-84.66248,-0.07675368,5.157104
5.714943,-84.66248,-0.07675368,5.157104
5.748277,-84.10542,-0.0767554,5.159387
5.748277,-84.10542,-0.0767554,5.159387
5.748277,-84.10542,-0.0767554,5.159387
5.748277,-84.10542,-0.0767554,5.159387
5.748277,-84.10542,-0.0767554,5.159387
5.78161,-83.54836,-0.07675576,5.161663
5.78161,-83.54836,-0.07675576,5.161663
5.78161,-83.54836,-0.07675576,5.161663
5.78161,-83.54836,-0.07675576,5.161663
5.78161,-83.54836,-0.07675576,5.161663
5.814943,-83.26983,-0.07675707,5.162797
5.814943,-83.26983,-0.07675707,5.162797
5.814943,-83.26983,-0.07675707,5.162797
5.814943,-83.26983,-0.07675707,5.162797
5.814943,-83.26983,-0.07675707,5.162797
5.848277,-82.71277,-0.07675797,5.165053
5.848277,-82.71277,-0.07675797,5.165053
5.848277,-82.71277,-0.07675797,5.165053
5.848277,-82.71277,-0.07675797,5.165053
5.848277,-82.71277,-0.07675797,5.165053
5.88161,-82.15571,-0.07675844,5.167301
5.88161,-82.15571,-0.07675844,5.167301
5.88161,-82.15571,-0.07675844,5.167301
5.88161,-82.15571,-0.07675844,5.167301
5.88161,-82.15571,-0.07675844,5.167301
5.914943,-81.87718,-0.07675505,5.16842
5.914943,-81.87718,-0.07675505,5.16842
5.914943,-81.87718,-0.07675505,5.16842
5.914943,-81.87718,-0.07675505,5.16842
5.914943,-81.87718,-0.07675505,5.16842
5.948277,-81.32012,-0.07675552,5.17065
5.948277,-81.32012,-0.07675552,5.17065
5.948277,-81.32012,-0.07675552,5.17065
5.948277,-81.32012,-0.07675552,5.17065
5.948277,-81.32012,-0.07675552,5.17065
5.98161,-80.76307,-0.0767507,5.17287
5.98161,-80.76307,-0.0767507,5.17287
5.98161,-80.76307,-0.0767507,5.17287
5.98161,-80.76307,-0.0767507,5.17287
5.98161,-80.76307,-0.0767507,5.17287
6.014943,-80.48454,-0.07675201,5.173977
6.014943,-80.48454,-0.07675201,5.173977
6.014943,-80.48454,-0.07675201,5.173977
6.014943,-80.48454,-0.07675201,5.173977
6.014943,-80.48454,-0.07675201,5.173977
6.048276,-79.92747,-0.07675278,5.176178
6.048276,-79.92747,-0.07675278,5.176178
6.048276,-79.92747,-0.07675278,5.176178
6.048276,-79.92747,-0.07675278,5.176178
6.048276,-79.92747,-0.07675278,5.176178
6.048276,-79.92747,-0.07675278,5.176178
6.08161,-79.37041,-0.07675338,5.178373
6.08161,-79.37041,-0.07675338,5.178373
6.08161,-79.37041,-0.07675338,5.178373
6.08161,-79.37041,-0.07675338,5.178373
6.08161,-79.37041,-0.07675338,5.178373
6.08161,-79.37041,-0.07675338,5.178373
6.114943,-79.09188,-0.07675475,5.179466
6.114943,-79.09188,-0.07675475,5.179466
6.114943,-79.09188,-0.07675475,5.179466
6.114943,-79.09188,-0.07675475,5.179466
6.114943,-79.09188,-0.07675475,5.179466
6.114943,-79.09188,-0.07675475,5.179466
6.148276,-78.53482,-0.07675624,5.181636
6.148276,-78.53482,-0.07675624,5.181636
6.148276,-78.53482,-0.07675624,5.181636
6.148276,-78.53482,-0.07675624,5.181636
6.148276,-78.53482,-0.07675624,5.181636
6.148276,-78.53482,-0.07675624,5.181636
6.18161,-77.97775,-0.07675737,5.183796
6.18161,-77.97775,-0.07675737,5.183796
6.18161,-77.97775,-0.07675737,5.183796
6.18161,-77.97775,-0.07675737,5.183796
6.18161,-77.97775,-0.07675737,5.183796
6.18161,-77.97775,-0.07675737,5.183796
6.214943,-77.69922,-0.07675874,5.184868
6.214943,-77.69922,-0.07675874,5.184868
6.214943,-77.69922,-0.07675874,5.184868
6.214943,-77.69922,-0.07675874,5.184868
6.214943,-77.69922,-0.07675874,5.184868
6.214943,-77.69922,-0.07675874,5.184868
6.248277,-77.14216,-0.07675618,5.186996
6.248277,-77.14216,-0.07675618,5.186996
6.248277,-77.14216,-0.07675618,5.186996
6.248277,-77.14216,-0.07675618,5.186996
6.248277,-77.14216,-0.07675618,5.186996
6.248277,-77.14216,-0.07675618,5.186996
6.28161,-76.5851,-0.07675654,5.18911
6.28161,-76.5851,-0.07675654,5.18911
6.28161,-76.5851,-0.07675654,5.18911
6.28161,-76.5851,-0.07675654,5.18911
6.28161,-76.5851,-0.07675654,5.18911
6.28161,-76.5851,-0.07675654,5.18911
6.314943,-76.30657,-0.07675445,5.190158
6.314943,-76.30657,-0.07675445,5.190158
6.314943,-76.30657,-0.07675445,5.190158
6.314943,-76.30657,-0.07675445,5.190158
6.314943,-76.30657,-0.07675445,5.190158
6.314943,-76.30657,-0.07675445,5.190158
6.348277,-75.74951,-0.0767557,5.192233
6.348277,-75.74951,-0.0767557,5.192233
6.348277,-75.74951,-0.0767557,5.192233
6.348277,-75.74951,-0.0767557,5.192233
6.348277,-75.74951,-0.0767557,5.192233
6.348277,-75.74951,-0.0767557,5.192233
6.38161,-75.19245,-0.07675749,5.19429
6.38161,-75.19245,-0.07675749,5.19429
6.38161,-75.19245,-0.07675749,5.19429
6.38161,-75.19245,-0.07675749,5.19429
6.38161,-75.19245,-0.07675749,5.19429
6.38161,-75.19245,-0.07675749,5.19429
6.414943,-74.91392,-0.07675958,5.195309
6.414943,-74.91392,-0.07675958,5.195309
6.414943,-74.91392,-0.07675958,5.195309
6.414943,-74.91392,-0.07675958,5.195309
6.414943,-74.91392,-0.07675958,5.195309
6.414943,-74.91392,-0.07675958,5.195309
6.448277,-74.35686,-0.0767616,5.197324
6.448277,-74.35686,-0.0767616,5.197324
6.448277,-74.35686,-0.0767616,5.197324
6.448277,-74.35686,-0.0767616,5.197324
6.448277,-74.35686,-0.0767616,5.197324
6.448277,-74.35686,-0.0767616,5.197324
6.48161,-73.7998,-0.07675898,5.199314
6.48161,-73.7998,-0.07675898,5.199314
6.48161,-73.7998,-0.07675898,5.199314
6.48161,-73.7998,-0.07675898,5.199314
6.48161,-73.7998,-0.07675898,5.199314
6.48161,-73.7998,-0.07675898,5.199314
6.514943,-73.52129,-0.07675815,5.200297
6.514943,-73.52129,-0.07675815,5.200297
6.514943,-73.52129,-0.07675815,5.200297
6.514943,-73.52129,-0.07675815,5.200297
6.514943,-73.52129,-0.07675815,5.200297
6.514943,-73.52129,-0.07675815,5.200297
6.548276,-72.96425,-0.07676089,5.202238
6.548276,-72.96425,-0.07676089,5.202238
6.548276,-72.96425,-0.07676089,5.202238
6.548276,-72.96425,-0.07676089,5.202238
6.548276,-72.96425,-0.07676089,5.202238
6.548276,-72.96425,-0.07676089,5.202238
6.58161,-72.4072,-0.0767628,5.204149
6.58161,-72.4072,-0.0767628,5.204149
6.58161,-72.4072,-0.0767628,5.204149
6.58161,-72.4072,-0.0767628,5.204149
6.58161,-72.4072,-0.0767628,5.204149
6.58161,-72.4072,-0.0767628,5.204149
6.614943,-72.12868,-0.0767644,5.205091
6.614943,-72.12868,-0.0767644,5.205091
6.614943,-72.12868,-0.0767644,5.205091
6.614943,-72.12868,-0.0767644,5.205091
6.614943,-72.12868,-0.0767644,5.205091
6.614943,-72.12868,-0.0767644,5.205091
6.648276,-71.57163,-0.07676286,5.20695
6.648276,-71.57163,-0.07676286,5.20695
6.648276,-71.57163,-0.07676286,5.20695
6.648276,-71.57163,-0.07676286,5.20695
6.648276,-71.57163,-0.07676286,5.20695
6.648276,-71.57163,-0.07676286,5.20695
6.68161,-71.01458,-0.07676077,5.208778
6.68161,-71.01458,-0.07676077,5.208778
6.68161,-71.01458,-0.07676077,5.208778
6.68161,-71.01458,-0.07676077,5.208778
6.68161,-71.01458,-0.07676077,5.208778
6.68161,-71.01458,-0.07676077,5.208778
6.714943,-70.73605,-0.07676268,5.209679
6.714943,-70.73605,-0.07676268,5.209679
6.714943,-70.73605,-0.07676268,5.209679
6.714943,-70.73605,-0.07676268,5.209679
6.714943,-70.73605,-0.07676268,5.209679
6.714943,-70.73605,-0.07676268,5.209679
6.748277,-70.179,-0.0767616,5.211452
6.748277,-70.179,-0.0767616,5.211452
6.748277,-70.179,-0.0767616,5.211452
6.748277,-70.179,-0.0767616,5.211452
6.748277,-70.179,-0.0767616,5.211452
6.748277,-70.179,-0.0767616,5.211452
6.78161,-69.62195,-0.07676315,5.213192
6.78161,-69.62195,-0.07676315,5.213192
6.78161,-69.62195,-0.07676315,5.213192
6.78161,-69.62195,-0.07676315,5.213192
6.78161,-69.62195,-0.07676315,5.213192
6.78161,-69.62195,-0.07676315,5.213192
6.814943,-69.34342,-0.07676435,5.214048
6.814943,-69.34342,-0.07676435,5.214048
6.814943,-69.34342,-0.07676435,5.214048
6.814943,-69.34342,-0.07676435,5.214048
6.814943,-69.34342,-0.07676435,5.214048
6.814943,-69.34342,-0.07676435,5.214048
6.848277,-68.78637,-0.07676339,5.215728
6.848277,-68.78637,-0.07676339,5.215728
6.848277,-68.78637,-0.07676339,5.215728
6.848277,-68.78637,-0.07676339,5.215728
6.848277,-68.78637,-0.07676339,5.215728
6.848277,-68.78637,-0.07676339,5.215728
6.88161,-68.22932,-0.07676315,5.217375
6.88161,-68.22932,-0.07676315,5.217375
6.88161,-68.22932,-0.07676315,5.217375
6.88161,-68.22932,-0.07676315,5.217375
6.88161,-68.22932,-0.07676315,5.217375
6.88161,-68.22932,-0.07676315,5.217375
6.914943,-67.95079,-0.07676423,5.218184
6.914943,-67.95079,-0.07676423,5.218184
6.914943,-67.95079,-0.07676423,5.218184
6.914943,-67.95079,-0.07676423,5.218184
